account_id,customer_id,product_id,branch_id,opening_year,account_status,closing_year,opening_channel
A0003693,C0001780,P003,032,2018,CLOSED,2020,BRANCH
A0003694,C0001780,P006,032,2018,CLOSED,2019,BRANCH
A0003695,C0001781,P001,026,2024,ACTIVE,,DIGITAL
A0003696,C0001782,P005,017,2026,CLOSED,2026,REMOTE_ASSISTED
A0003697,C0001783,P002,004,2007,CLOSED,2015,BRANCH
A0003698,C0001783,P008,002,2004,CLOSED,2008,BRANCH
A0003699,C0001783,P002,002,2011,CLOSED,2013,BRANCH
A0003700,C0001783,P001,002,2009,CLOSED,2014,BRANCH
A0003701,C0001784,P004,018,2018,ACTIVE,,BRANCH
A0003702,C0001784,P004,020,2019,ACTIVE,,REMOTE_ASSISTED
A0003703,C0001784,P001,018,2024,ACTIVE,,DIGITAL
A0003704,C0001785,P004,020,2020,ACTIVE,,BRANCH
A0003705,C0001785,P005,006,2020,ACTIVE,,REMOTE_ASSISTED
A0003706,C0001786,P003,013,2025,ACTIVE,,REMOTE_ASSISTED
A0003707,C0001786,P004,013,2026,ACTIVE,,BRANCH
A0003708,C0001788,P007,023,2021,ACTIVE,,BRANCH
A0003709,C0001789,P007,002,2018,CLOSED,2026,BRANCH
A0003710,C0001789,P005,002,2018,ACTIVE,,BRANCH
A0003711,C0001789,P005,002,2023,ACTIVE,,DIGITAL
A0003712,C0001790,P002,031,2020,CLOSED,2020,REMOTE_ASSISTED
A0003713,C0001791,P004,032,2020,ACTIVE,,DIGITAL
A0003714,C0001791,P003,016,2020,ACTIVE,,BRANCH
A0003715,C0001791,P004,005,2020,CLOSED,2024,BRANCH
A0003716,C0001791,P008,018,2019,CLOSED,2020,REMOTE_ASSISTED
A0003717,C0001791,P007,032,2021,ACTIVE,,BRANCH
A0003718,C0001792,P001,011,2011,ACTIVE,,BRANCH
A0003719,C0001792,P002,014,1999,ACTIVE,,BRANCH
A0003720,C0001793,P001,037,2022,ACTIVE,,BRANCH
A0003721,C0001794,P005,026,2020,ACTIVE,,BRANCH
A0003722,C0001794,P002,026,2020,ACTIVE,,DIGITAL
A0003723,C0001794,P005,008,2020,ACTIVE,,REMOTE_ASSISTED
A0003724,C0001795,P003,001,2013,ACTIVE,,BRANCH
A0003725,C0001795,P001,001,2011,CLOSED,2013,BRANCH
A0003726,C0001795,P004,001,2010,ACTIVE,,BRANCH
A0003727,C0001795,P003,001,2011,ACTIVE,,BRANCH
A0003728,C0001795,P002,001,2022,ACTIVE,,DIGITAL
A0003729,C0001796,P005,008,2005,CLOSED,2021,BRANCH
A0003730,C0001796,P001,017,2010,CLOSED,2024,BRANCH
A0003731,C0001796,P002,019,2009,ACTIVE,,BRANCH
A0003732,C0001796,P004,017,2015,ACTIVE,,BRANCH
A0003733,C0001796,P003,017,2014,ACTIVE,,BRANCH
A0003734,C0001796,P003,017,2006,ACTIVE,,BRANCH
A0003735,C0001796,P007,017,2011,CLOSED,2026,BRANCH
A0003736,C0001797,P005,034,2025,ACTIVE,,REMOTE_ASSISTED
A0003737,C0001797,P004,034,2026,ACTIVE,,BRANCH
A0003738,C0001798,P001,018,2007,ACTIVE,,BRANCH
A0003739,C0001798,P008,018,2012,ACTIVE,,BRANCH
A0003740,C0001798,P005,018,2010,ACTIVE,,BRANCH
A0003741,C0001798,P001,018,2009,CLOSED,2024,BRANCH
A0003742,C0001798,P006,018,2014,CLOSED,2022,BRANCH
A0003743,C0001798,P005,018,2018,CLOSED,2026,BRANCH
A0003744,C0001798,P005,018,2009,ACTIVE,,BRANCH
A0003745,C0001798,P005,018,2025,ACTIVE,,DIGITAL
A0003746,C0001799,P002,026,2024,ACTIVE,,DIGITAL
A0003747,C0001800,P001,001,2014,CLOSED,2024,BRANCH
A0003748,C0001800,P002,001,2010,CLOSED,2024,BRANCH
A0003749,C0001801,P001,031,2021,ACTIVE,,REMOTE_ASSISTED
A0003750,C0001802,P001,032,2023,ACTIVE,,REMOTE_ASSISTED
A0003751,C0001802,P003,032,2024,ACTIVE,,DIGITAL
A0003752,C0001803,P005,018,2013,ACTIVE,,BRANCH
A0003753,C0001803,P002,018,2024,ACTIVE,,BRANCH
A0003754,C0001804,P007,017,2014,CLOSED,2019,BRANCH
A0003755,C0001804,P001,007,2022,CLOSED,2023,BRANCH
A0003756,C0001804,P003,015,2024,ACTIVE,,DIGITAL
A0003757,C0001805,P001,017,2012,CLOSED,2014,BRANCH
A0003758,C0001806,P001,026,2026,CLOSED,2026,DIGITAL
A0003759,C0001807,P003,018,2022,ACTIVE,,DIGITAL
A0003760,C0001808,P004,018,2025,ACTIVE,,REMOTE_ASSISTED
A0003761,C0001808,P004,018,2025,ACTIVE,,DIGITAL
A0003762,C0001809,P007,025,2024,ACTIVE,,BRANCH
A0003763,C0001809,P001,025,2024,ACTIVE,,BRANCH
A0003764,C0001810,P005,025,2016,CLOSED,2024,BRANCH
A0003765,C0001810,P007,036,2026,ACTIVE,,DIGITAL
A0003766,C0001811,P008,010,1991,CLOSED,2001,BRANCH
A0003767,C0001811,P004,010,2005,CLOSED,2023,BRANCH
A0003768,C0001811,P004,011,2014,CLOSED,2024,BRANCH
A0003769,C0001811,P007,013,1999,CLOSED,2015,BRANCH
A0003770,C0001812,P001,025,2015,CLOSED,2017,BRANCH
A0003771,C0001812,P001,025,2013,CLOSED,2023,BRANCH
A0003772,C0001812,P004,017,2017,CLOSED,2026,BRANCH
A0003773,C0001812,P001,037,2025,ACTIVE,,DIGITAL
A0003774,C0001813,P008,009,1996,CLOSED,2000,BRANCH
A0003775,C0001813,P002,005,2001,CLOSED,2002,BRANCH
A0003776,C0001814,P001,027,2026,CLOSED,2026,BRANCH
A0003777,C0001815,P007,020,2015,CLOSED,2018,BRANCH
A0003778,C0001815,P004,020,2022,ACTIVE,,BRANCH
A0003779,C0001815,P003,020,2022,ACTIVE,,BRANCH
A0003780,C0001816,P008,005,2002,ACTIVE,,BRANCH
A0003781,C0001816,P004,005,2005,CLOSED,2015,BRANCH
A0003782,C0001816,P003,024,2012,ACTIVE,,BRANCH
A0003783,C0001816,P003,005,2022,CLOSED,2024,DIGITAL
A0003784,C0001817,P003,019,2010,ACTIVE,,BRANCH
A0003785,C0001817,P001,019,2016,ACTIVE,,BRANCH
A0003786,C0001817,P004,019,2016,CLOSED,2021,BRANCH
A0003787,C0001817,P003,026,2016,ACTIVE,,BRANCH
A0003788,C0001817,P003,019,2019,CLOSED,2020,BRANCH
A0003789,C0001818,P002,018,2023,ACTIVE,,REMOTE_ASSISTED
A0003790,C0001819,P002,018,2009,CLOSED,2022,BRANCH
A0003791,C0001819,P001,018,2010,CLOSED,2026,BRANCH
A0003792,C0001820,P005,007,2013,CLOSED,2014,BRANCH
A0003793,C0001820,P007,007,2014,ACTIVE,,REMOTE_ASSISTED
A0003794,C0001821,P006,027,2020,ACTIVE,,BRANCH
A0003795,C0001821,P003,023,2023,ACTIVE,,BRANCH
A0003796,C0001821,P001,023,2026,ACTIVE,,DIGITAL
A0003797,C0001822,P001,017,2006,CLOSED,2010,BRANCH
A0003798,C0001823,P002,025,2012,CLOSED,2013,BRANCH
A0003799,C0001824,P005,017,2020,ACTIVE,,BRANCH
A0003800,C0001824,P001,033,2021,ACTIVE,,DIGITAL
A0003801,C0001824,P001,017,2025,ACTIVE,,BRANCH
A0003802,C0001824,P005,015,2025,ACTIVE,,REMOTE_ASSISTED
A0003803,C0001825,P002,037,2020,ACTIVE,,BRANCH
A0003804,C0001826,P008,020,2014,CLOSED,2026,REMOTE_ASSISTED
A0003805,C0001826,P008,020,2014,CLOSED,2017,BRANCH
A0003806,C0001826,P008,022,2025,ACTIVE,,BRANCH
A0003807,C0001827,P008,023,2025,ACTIVE,,DIGITAL
A0003808,C0001828,P005,019,2025,ACTIVE,,REMOTE_ASSISTED
A0003809,C0001829,P005,017,2013,CLOSED,2013,BRANCH
A0003810,C0001830,P003,001,2010,CLOSED,2023,BRANCH
A0003811,C0001831,P003,001,2021,ACTIVE,,BRANCH
A0003812,C0001832,P008,025,2015,ACTIVE,,BRANCH
A0003813,C0001832,P001,025,2018,CLOSED,2019,BRANCH
A0003814,C0001832,P002,037,2022,ACTIVE,,BRANCH
A0003815,C0001832,P008,025,2025,ACTIVE,,BRANCH
A0003816,C0001833,P001,020,2019,ACTIVE,,BRANCH
A0003817,C0001833,P005,014,2020,ACTIVE,,REMOTE_ASSISTED
A0003818,C0001834,P002,017,2024,ACTIVE,,REMOTE_ASSISTED
A0003819,C0001835,P005,024,2023,ACTIVE,,BRANCH
A0003820,C0001836,P002,016,2004,CLOSED,2008,BRANCH
A0003821,C0001836,P003,016,2004,CLOSED,2005,BRANCH
A0003822,C0001837,P005,008,2003,CLOSED,2004,BRANCH
A0003823,C0001837,P003,008,2004,CLOSED,2005,BRANCH
A0003824,C0001838,P001,006,2006,CLOSED,2012,BRANCH
A0003825,C0001838,P001,006,2022,ACTIVE,,REMOTE_ASSISTED
A0003826,C0001838,P002,006,2022,ACTIVE,,REMOTE_ASSISTED
A0003827,C0001838,P005,006,2024,ACTIVE,,DIGITAL
A0003828,C0001838,P004,006,2024,ACTIVE,,BRANCH
A0003829,C0001839,P001,005,1998,CLOSED,2026,REMOTE_ASSISTED
A0003830,C0001839,P003,037,2021,ACTIVE,,BRANCH
A0003831,C0001841,P001,027,2015,ACTIVE,,REMOTE_ASSISTED
A0003832,C0001841,P005,027,2017,ACTIVE,,BRANCH
A0003833,C0001841,P005,027,2017,CLOSED,2020,BRANCH
A0003834,C0001841,P005,027,2017,ACTIVE,,BRANCH
A0003835,C0001841,P001,027,2021,ACTIVE,,DIGITAL
A0003836,C0001842,P003,036,2020,ACTIVE,,REMOTE_ASSISTED
A0003837,C0001842,P006,036,2020,ACTIVE,,BRANCH
A0003838,C0001843,P005,020,2017,ACTIVE,,BRANCH
A0003839,C0001843,P004,006,2019,CLOSED,2020,BRANCH
A0003840,C0001844,P001,005,1995,CLOSED,2021,BRANCH
A0003841,C0001844,P001,005,2000,CLOSED,2021,BRANCH
A0003842,C0001845,P004,034,2026,ACTIVE,,REMOTE_ASSISTED
A0003843,C0001846,P007,014,2018,ACTIVE,,BRANCH
A0003844,C0001846,P005,013,2022,ACTIVE,,DIGITAL
A0003845,C0001846,P003,015,2023,ACTIVE,,BRANCH
A0003846,C0001847,P001,026,2026,ACTIVE,,REMOTE_ASSISTED
A0003847,C0001848,P008,014,2019,ACTIVE,,REMOTE_ASSISTED
A0003848,C0001849,P001,005,2010,CLOSED,2012,BRANCH
A0003849,C0001850,P005,026,2025,ACTIVE,,DIGITAL
A0003850,C0001851,P002,001,1998,CLOSED,2002,BRANCH
A0003851,C0001851,P001,001,1996,CLOSED,2002,BRANCH
A0003852,C0001852,P001,005,2020,CLOSED,2021,REMOTE_ASSISTED
A0003853,C0001852,P006,013,2024,ACTIVE,,BRANCH
A0003854,C0001853,P005,017,2006,CLOSED,2026,BRANCH
A0003855,C0001853,P008,001,2024,ACTIVE,,DIGITAL
A0003856,C0001854,P004,025,2011,ACTIVE,,BRANCH
A0003857,C0001854,P002,017,2021,ACTIVE,,BRANCH
A0003858,C0001854,P005,017,2025,ACTIVE,,BRANCH
A0003859,C0001855,P002,018,2017,CLOSED,2026,BRANCH
A0003860,C0001855,P002,031,2020,CLOSED,2026,BRANCH
A0003861,C0001856,P005,002,2019,ACTIVE,,BRANCH
A0003862,C0001857,P005,027,2020,ACTIVE,,DIGITAL
A0003863,C0001857,P006,027,2026,ACTIVE,,BRANCH
A0003864,C0001858,P005,017,2005,ACTIVE,,BRANCH
A0003865,C0001858,P005,017,2022,ACTIVE,,REMOTE_ASSISTED
A0003866,C0001859,P004,023,2013,ACTIVE,,BRANCH
A0003867,C0001859,P001,023,2015,CLOSED,2026,BRANCH
A0003868,C0001859,P003,023,2025,ACTIVE,,DIGITAL
A0003869,C0001860,P005,019,2012,ACTIVE,,BRANCH
A0003870,C0001860,P002,025,2014,ACTIVE,,BRANCH
A0003871,C0001860,P007,025,2022,ACTIVE,,REMOTE_ASSISTED
A0003872,C0001861,P001,019,2008,ACTIVE,,BRANCH
A0003873,C0001861,P001,019,2010,CLOSED,2019,BRANCH
A0003874,C0001861,P001,019,2009,CLOSED,2011,BRANCH
A0003875,C0001862,P005,023,2022,ACTIVE,,BRANCH
A0003876,C0001864,P007,017,2023,ACTIVE,,DIGITAL
A0003877,C0001864,P001,013,2024,ACTIVE,,DIGITAL
A0003878,C0001865,P005,037,2025,ACTIVE,,DIGITAL
A0003879,C0001865,P003,037,2025,ACTIVE,,REMOTE_ASSISTED
A0003880,C0001866,P001,020,2008,CLOSED,2014,BRANCH
A0003881,C0001866,P007,018,2015,CLOSED,2015,BRANCH
A0003882,C0001866,P003,018,2010,CLOSED,2010,BRANCH
A0003883,C0001866,P002,020,2009,CLOSED,2012,BRANCH
A0003884,C0001866,P001,020,2009,CLOSED,2012,BRANCH
A0003885,C0001867,P002,006,2001,ACTIVE,,BRANCH
A0003886,C0001867,P003,006,2005,CLOSED,2011,BRANCH
A0003887,C0001867,P002,006,2017,ACTIVE,,BRANCH
A0003888,C0001867,P002,006,2004,CLOSED,2024,BRANCH
A0003889,C0001867,P003,006,2023,ACTIVE,,REMOTE_ASSISTED
A0003890,C0001867,P004,004,2024,ACTIVE,,DIGITAL
A0003891,C0001868,P005,007,2011,ACTIVE,,BRANCH
A0003892,C0001869,P008,023,2024,ACTIVE,,DIGITAL
A0003893,C0001869,P006,020,2025,CLOSED,2025,REMOTE_ASSISTED
A0003894,C0001870,P001,037,2019,CLOSED,2022,BRANCH
A0003895,C0001870,P004,017,2026,ACTIVE,,DIGITAL
A0003896,C0001871,P007,017,2024,ACTIVE,,DIGITAL
A0003897,C0001872,P002,003,2002,ACTIVE,,BRANCH
A0003898,C0001872,P001,020,2010,ACTIVE,,BRANCH
A0003899,C0001872,P002,003,2021,CLOSED,2023,BRANCH
A0003900,C0001872,P001,005,2025,ACTIVE,,REMOTE_ASSISTED
A0003901,C0001873,P008,016,2016,CLOSED,2016,BRANCH
A0003902,C0001874,P004,019,2025,CLOSED,2025,BRANCH
A0003903,C0001874,P001,019,2026,ACTIVE,,DIGITAL
A0003904,C0001875,P001,018,2020,ACTIVE,,BRANCH
A0003905,C0001875,P001,019,2022,ACTIVE,,REMOTE_ASSISTED
A0003906,C0001876,P007,026,2020,CLOSED,2020,REMOTE_ASSISTED
A0003907,C0001877,P008,023,2023,CLOSED,2024,BRANCH
A0003908,C0001878,P001,001,2026,ACTIVE,,BRANCH
A0003909,C0001879,P008,026,2025,ACTIVE,,REMOTE_ASSISTED
A0003910,C0001879,P005,037,2025,ACTIVE,,DIGITAL
A0003911,C0001880,P001,031,2026,ACTIVE,,DIGITAL
A0003912,C0001882,P005,017,2014,ACTIVE,,BRANCH
A0003913,C0001883,P007,024,2023,CLOSED,2026,DIGITAL
A0003914,C0001884,P007,017,2013,ACTIVE,,BRANCH
A0003915,C0001884,P003,019,2010,ACTIVE,,BRANCH
A0003916,C0001884,P004,019,2007,ACTIVE,,BRANCH
A0003917,C0001885,P001,020,2016,CLOSED,2018,BRANCH
A0003918,C0001886,P001,005,1995,ACTIVE,,BRANCH
A0003919,C0001886,P007,005,2021,ACTIVE,,BRANCH
A0003920,C0001886,P002,023,2022,ACTIVE,,REMOTE_ASSISTED
A0003921,C0001887,P007,019,2026,ACTIVE,,DIGITAL
A0003922,C0001888,P002,027,2017,ACTIVE,,BRANCH
A0003923,C0001888,P007,027,2017,CLOSED,2020,BRANCH
A0003924,C0001888,P005,027,2017,ACTIVE,,BRANCH
A0003925,C0001888,P001,027,2016,ACTIVE,,BRANCH
A0003926,C0001888,P003,027,2023,CLOSED,2023,DIGITAL
A0003927,C0001889,P001,008,2026,ACTIVE,,REMOTE_ASSISTED
A0003928,C0001890,P001,010,2003,CLOSED,2013,BRANCH
A0003929,C0001890,P005,010,2001,CLOSED,2014,BRANCH
A0003930,C0001890,P004,013,2008,CLOSED,2012,BRANCH
A0003931,C0001890,P001,010,2015,CLOSED,2018,BRANCH
A0003932,C0001891,P005,008,2008,CLOSED,2008,BRANCH
A0003933,C0001892,P004,016,2024,CLOSED,2026,BRANCH
A0003934,C0001892,P003,016,2025,ACTIVE,,BRANCH
A0003935,C0001893,P008,020,2014,CLOSED,2023,BRANCH
A0003936,C0001893,P003,020,2017,CLOSED,2018,BRANCH
A0003937,C0001893,P004,020,2019,CLOSED,2023,BRANCH
A0003938,C0001893,P004,020,2023,CLOSED,2023,BRANCH
A0003939,C0001894,P002,012,2012,ACTIVE,,BRANCH
A0003940,C0001894,P008,012,2021,ACTIVE,,BRANCH
A0003941,C0001894,P001,012,2022,ACTIVE,,BRANCH
A0003942,C0001895,P001,024,2024,ACTIVE,,DIGITAL
A0003943,C0001896,P005,014,2012,CLOSED,2019,BRANCH
A0003944,C0001896,P007,014,2021,ACTIVE,,BRANCH
A0003945,C0001898,P001,018,2022,ACTIVE,,DIGITAL
A0003946,C0001899,P006,014,2026,ACTIVE,,DIGITAL
A0003947,C0001900,P002,001,2026,ACTIVE,,BRANCH
A0003948,C0001901,P003,008,2025,ACTIVE,,DIGITAL
A0003949,C0001902,P001,010,2012,CLOSED,2012,BRANCH
A0003950,C0001902,P007,005,2011,CLOSED,2011,BRANCH
A0003951,C0001902,P007,005,2012,CLOSED,2012,REMOTE_ASSISTED
A0003952,C0001903,P005,019,2015,CLOSED,2015,REMOTE_ASSISTED
A0003953,C0001903,P001,011,2015,CLOSED,2015,BRANCH
A0003954,C0001903,P004,025,2015,CLOSED,2015,BRANCH
A0003955,C0001904,P001,017,2009,ACTIVE,,BRANCH
A0003956,C0001904,P005,017,2012,ACTIVE,,BRANCH
A0003957,C0001904,P001,017,2012,ACTIVE,,BRANCH
A0003958,C0001904,P007,009,2015,ACTIVE,,REMOTE_ASSISTED
A0003959,C0001904,P002,032,2021,ACTIVE,,BRANCH
A0003960,C0001905,P002,032,2018,ACTIVE,,DIGITAL
A0003961,C0001905,P002,016,2018,ACTIVE,,REMOTE_ASSISTED
A0003962,C0001905,P001,032,2021,ACTIVE,,BRANCH
A0003963,C0001905,P002,032,2021,CLOSED,2023,BRANCH
A0003964,C0001906,P003,025,2023,ACTIVE,,BRANCH
A0003965,C0001906,P007,025,2024,ACTIVE,,DIGITAL
A0003966,C0001907,P008,008,2006,CLOSED,2009,BRANCH
A0003967,C0001907,P005,008,2004,CLOSED,2007,BRANCH
A0003968,C0001908,P003,022,2018,CLOSED,2023,BRANCH
A0003969,C0001908,P001,022,2020,CLOSED,2021,REMOTE_ASSISTED
A0003970,C0001908,P003,005,2020,CLOSED,2020,REMOTE_ASSISTED
A0003971,C0001908,P004,021,2018,ACTIVE,,BRANCH
A0003972,C0001908,P004,022,2017,ACTIVE,,BRANCH
A0003973,C0001908,P007,022,2018,ACTIVE,,BRANCH
A0003974,C0001908,P001,022,2018,CLOSED,2019,BRANCH
A0003975,C0001909,P003,020,2017,ACTIVE,,BRANCH
A0003976,C0001909,P001,020,2023,CLOSED,2024,REMOTE_ASSISTED
A0003977,C0001909,P004,032,2025,ACTIVE,,DIGITAL
A0003978,C0001910,P002,025,2017,ACTIVE,,BRANCH
A0003979,C0001910,P001,025,2025,ACTIVE,,DIGITAL
A0003980,C0001910,P002,019,2026,ACTIVE,,DIGITAL
A0003981,C0001911,P001,019,2007,CLOSED,2016,BRANCH
A0003982,C0001911,P001,019,2010,CLOSED,2015,BRANCH
A0003983,C0001911,P002,019,2013,CLOSED,2018,REMOTE_ASSISTED
A0003984,C0001913,P001,009,2002,CLOSED,2022,BRANCH
A0003985,C0001913,P001,009,2009,CLOSED,2017,BRANCH
A0003986,C0001913,P007,009,2008,CLOSED,2022,BRANCH
A0003987,C0001913,P005,024,2011,CLOSED,2022,BRANCH
A0003988,C0001913,P003,009,2007,CLOSED,2013,BRANCH
A0003989,C0001913,P001,009,2014,CLOSED,2022,BRANCH
A0003990,C0001913,P008,009,2007,CLOSED,2012,BRANCH
A0003991,C0001915,P005,026,2024,CLOSED,2026,REMOTE_ASSISTED
A0003992,C0001915,P001,027,2024,CLOSED,2026,DIGITAL
A0003993,C0001916,P005,017,2026,ACTIVE,,BRANCH
A0003994,C0001917,P003,005,2026,ACTIVE,,DIGITAL
A0003995,C0001918,P003,004,2019,ACTIVE,,BRANCH
A0003996,C0001918,P001,016,2018,ACTIVE,,BRANCH
A0003997,C0001918,P005,004,2019,CLOSED,2021,REMOTE_ASSISTED
A0003998,C0001918,P006,004,2021,ACTIVE,,BRANCH
A0003999,C0001918,P005,004,2021,ACTIVE,,BRANCH
A0004000,C0001919,P005,009,2021,ACTIVE,,DIGITAL
A0004001,C0001919,P005,009,2023,ACTIVE,,BRANCH
A0004002,C0001920,P003,019,2016,CLOSED,2016,BRANCH
A0004003,C0001920,P005,026,2016,CLOSED,2017,BRANCH
A0004004,C0001920,P003,026,2016,CLOSED,2016,BRANCH
A0004005,C0001920,P001,019,2017,CLOSED,2017,BRANCH
A0004006,C0001921,P001,020,2016,ACTIVE,,BRANCH
A0004007,C0001921,P006,020,2018,ACTIVE,,BRANCH
A0004008,C0001921,P001,020,2016,CLOSED,2020,BRANCH
A0004009,C0001921,P001,032,2021,CLOSED,2021,DIGITAL
A0004010,C0001922,P001,003,1988,CLOSED,1993,BRANCH
A0004011,C0001922,P008,003,1987,CLOSED,1995,BRANCH
A0004012,C0001922,P002,003,1988,CLOSED,1996,BRANCH
A0004013,C0001922,P004,003,1990,CLOSED,1996,BRANCH
A0004014,C0001923,P001,018,2020,ACTIVE,,BRANCH
A0004015,C0001923,P006,023,2020,CLOSED,2020,BRANCH
A0004016,C0001923,P002,020,2022,ACTIVE,,BRANCH
A0004017,C0001923,P007,023,2026,ACTIVE,,DIGITAL
A0004018,C0001924,P004,005,2020,ACTIVE,,BRANCH
A0004019,C0001924,P007,010,2022,ACTIVE,,REMOTE_ASSISTED
A0004020,C0001925,P005,023,2015,CLOSED,2019,REMOTE_ASSISTED
A0004021,C0001925,P006,020,2022,CLOSED,2026,BRANCH
A0004022,C0001926,P001,018,2022,ACTIVE,,BRANCH
A0004023,C0001926,P005,018,2023,ACTIVE,,DIGITAL
A0004024,C0001927,P007,007,2014,CLOSED,2023,BRANCH
A0004025,C0001927,P003,019,2021,CLOSED,2025,BRANCH
A0004026,C0001928,P008,014,2016,ACTIVE,,BRANCH
A0004027,C0001928,P001,014,2013,CLOSED,2022,BRANCH
A0004028,C0001928,P005,014,2015,ACTIVE,,BRANCH
A0004029,C0001928,P006,007,2014,ACTIVE,,BRANCH
A0004030,C0001928,P003,014,2013,ACTIVE,,BRANCH
A0004031,C0001928,P002,029,2017,ACTIVE,,BRANCH
A0004032,C0001928,P001,029,2025,ACTIVE,,BRANCH
A0004033,C0001929,P004,003,1993,CLOSED,2011,BRANCH
A0004034,C0001929,P003,007,2000,ACTIVE,,BRANCH
A0004035,C0001929,P008,003,2005,ACTIVE,,BRANCH
A0004036,C0001929,P003,003,2008,CLOSED,2016,BRANCH
A0004037,C0001929,P004,003,2007,ACTIVE,,BRANCH
A0004038,C0001929,P002,003,2011,ACTIVE,,BRANCH
A0004039,C0001929,P001,003,2025,ACTIVE,,DIGITAL
A0004040,C0001930,P001,035,2026,ACTIVE,,REMOTE_ASSISTED
A0004041,C0001931,P001,007,2003,CLOSED,2015,BRANCH
A0004042,C0001931,P002,007,2000,ACTIVE,,BRANCH
A0004043,C0001931,P001,017,2010,CLOSED,2015,BRANCH
A0004044,C0001931,P001,007,2022,ACTIVE,,BRANCH
A0004045,C0001931,P008,007,2025,CLOSED,2026,DIGITAL
A0004046,C0001932,P005,007,2026,ACTIVE,,BRANCH
A0004047,C0001933,P001,009,2003,ACTIVE,,BRANCH
A0004048,C0001935,P001,005,2004,ACTIVE,,BRANCH
A0004049,C0001935,P001,009,2016,ACTIVE,,BRANCH
A0004050,C0001935,P002,009,2004,CLOSED,2023,BRANCH
A0004051,C0001936,P001,036,2026,ACTIVE,,DIGITAL
A0004052,C0001937,P001,026,2016,ACTIVE,,BRANCH
A0004053,C0001937,P001,018,2014,ACTIVE,,BRANCH
A0004054,C0001938,P003,023,2026,ACTIVE,,DIGITAL
A0004055,C0001939,P003,028,2024,ACTIVE,,BRANCH
A0004056,C0001940,P008,027,2026,ACTIVE,,DIGITAL
A0004057,C0001941,P002,008,1998,ACTIVE,,BRANCH
A0004058,C0001942,P005,027,2017,CLOSED,2021,BRANCH
A0004059,C0001943,P002,014,2017,CLOSED,2025,BRANCH
A0004060,C0001943,P001,014,2023,CLOSED,2025,BRANCH
A0004061,C0001944,P006,024,2015,CLOSED,2018,BRANCH
A0004062,C0001945,P006,028,2025,ACTIVE,,BRANCH
A0004063,C0001946,P001,005,2019,ACTIVE,,BRANCH
A0004064,C0001946,P002,010,2019,ACTIVE,,DIGITAL
A0004065,C0001947,P003,013,2026,ACTIVE,,BRANCH
A0004066,C0001948,P007,001,2024,ACTIVE,,REMOTE_ASSISTED
A0004067,C0001949,P001,019,2023,ACTIVE,,REMOTE_ASSISTED
A0004068,C0001950,P001,027,2020,CLOSED,2025,REMOTE_ASSISTED
A0004069,C0001950,P002,035,2022,ACTIVE,,BRANCH
A0004070,C0001950,P001,027,2022,ACTIVE,,REMOTE_ASSISTED
A0004071,C0001951,P004,007,2009,CLOSED,2016,BRANCH
A0004072,C0001951,P002,017,2024,ACTIVE,,BRANCH
A0004073,C0001951,P001,017,2025,ACTIVE,,BRANCH
A0004074,C0001951,P001,017,2026,ACTIVE,,BRANCH
A0004075,C0001952,P003,028,2022,ACTIVE,,REMOTE_ASSISTED
A0004076,C0001953,P004,027,2021,CLOSED,2021,BRANCH
A0004077,C0001953,P001,027,2024,ACTIVE,,DIGITAL
A0004078,C0001954,P003,023,2014,CLOSED,2023,REMOTE_ASSISTED
A0004079,C0001954,P003,020,2018,CLOSED,2023,BRANCH
A0004080,C0001955,P001,004,2003,CLOSED,2009,BRANCH
A0004081,C0001956,P001,013,2016,ACTIVE,,BRANCH
A0004082,C0001956,P003,013,2017,CLOSED,2024,BRANCH
A0004083,C0001956,P007,013,2023,ACTIVE,,BRANCH
A0004084,C0001957,P002,020,2011,CLOSED,2026,BRANCH
A0004085,C0001957,P001,023,2014,CLOSED,2016,BRANCH
A0004086,C0001957,P003,017,2015,CLOSED,2019,BRANCH
A0004087,C0001957,P008,017,2015,CLOSED,2026,BRANCH
A0004088,C0001957,P004,017,2011,CLOSED,2026,BRANCH
A0004089,C0001957,P003,023,2014,CLOSED,2026,BRANCH
A0004090,C0001957,P003,017,2014,CLOSED,2026,BRANCH
A0004091,C0001957,P001,017,2015,CLOSED,2026,BRANCH
A0004092,C0001957,P007,019,2016,CLOSED,2026,REMOTE_ASSISTED
A0004093,C0001957,P004,017,2012,CLOSED,2026,BRANCH
A0004094,C0001958,P007,027,2015,CLOSED,2021,BRANCH
A0004095,C0001958,P002,027,2023,ACTIVE,,DIGITAL
A0004096,C0001958,P005,027,2023,ACTIVE,,REMOTE_ASSISTED
A0004097,C0001960,P001,027,2022,ACTIVE,,REMOTE_ASSISTED
A0004098,C0001960,P003,017,2023,ACTIVE,,BRANCH
A0004099,C0001961,P002,002,2023,ACTIVE,,BRANCH
A0004100,C0001963,P004,032,2022,ACTIVE,,BRANCH
A0004101,C0001965,P007,004,1992,CLOSED,1998,BRANCH
A0004102,C0001965,P005,012,2022,CLOSED,2023,BRANCH
A0004103,C0001965,P008,026,2024,CLOSED,2026,REMOTE_ASSISTED
A0004104,C0001966,P001,003,2014,CLOSED,2015,BRANCH
A0004105,C0001967,P005,024,2021,ACTIVE,,BRANCH
A0004106,C0001967,P001,027,2024,CLOSED,2024,BRANCH
A0004107,C0001968,P007,016,2009,ACTIVE,,BRANCH
