account_id,year_month,opening_balance,total_inflows,total_outflows,closing_balance
A0003973,2023-02,5668441.65,1398002.08,124740.89,6941702.84
A0003973,2023-03,6941702.84,252.04,59189.3,6882765.58
A0003973,2023-04,6882765.58,9338.11,27777.17,6864326.52
A0003973,2023-05,6864326.52,58384.05,18805.99,6903904.58
A0003973,2023-06,6903904.58,9735.36,123162.44,6790477.5
A0003973,2023-07,6790477.5,93634.14,133598.58,6750513.06
A0003973,2023-08,6750513.06,0.0,12191.98,6738321.08
A0003973,2023-09,6738321.08,109519.74,141185.52,6706655.3
A0003973,2023-10,6706655.3,113543.04,5614.17,6814584.17
A0003973,2023-11,6814584.17,8386.25,99366.49,6723603.93
A0003973,2023-12,6723603.93,54436.25,136055.8,6641984.38
A0003973,2024-01,6641984.38,29334.25,83197.34,6588121.29
A0003973,2024-02,6588121.29,12131.57,133182.78,6467070.08
A0003973,2024-03,6467070.08,31002.76,117347.43,6380725.41
A0003973,2024-04,6380725.41,112392.35,233040.95,6260076.81
A0003973,2024-05,6260076.81,0.0,108656.11,6151420.7
A0003973,2024-06,6151420.7,0.0,31314.61,6120106.09
A0003973,2024-07,6120106.09,41581.49,234639.85,5927047.73
A0003973,2024-08,5927047.73,0.0,117771.39,5809276.34
A0003973,2024-09,5809276.34,20481.05,368141.43,5461615.96
A0003973,2024-10,5461615.96,10212.53,186737.33,5285091.16
A0003973,2024-11,5285091.16,90461.84,14307.48,5361245.52
A0003973,2024-12,5361245.52,83594.4,522265.67,4922574.25
A0003973,2025-01,4922574.25,145617.78,49186.42,5019005.61
A0003973,2025-02,5019005.61,1020000.0,198281.6,5840724.01
A0003973,2025-03,5840724.01,80298.43,81543.31,5839479.13
A0003973,2025-04,5839479.13,101007.25,47327.87,5893158.51
A0003973,2025-05,5893158.51,16263.47,192814.05,5716607.93
A0003973,2025-06,5716607.93,6041.14,102377.59,5620271.48
A0003973,2025-07,5620271.48,31502.9,71767.84,5580006.54
A0003973,2025-08,5580006.54,22609.15,145068.84,5457546.85
A0003973,2025-09,5457546.85,14182.82,76555.22,5395174.45
A0003973,2025-10,5395174.45,10165860.09,25380.71,15535653.83
A0003973,2025-11,15535653.83,45851.44,60384.13,15521121.14
A0003973,2025-12,15521121.14,37341.4,86599.85,15471862.69
A0003973,2026-01,15471862.69,0.0,246510.78,15225351.91
A0003973,2026-02,15225351.91,46754.29,148092.06,15124014.14
A0003973,2026-03,15124014.14,94780.85,150228.13,15068566.86
A0003973,2026-04,15068566.86,113116.49,92655.54,15089027.81
A0003973,2026-05,15089027.81,0.0,498978.12,14590049.69
A0003973,2026-06,14590049.69,18891.98,533727.91,14075213.76
A0003973,2026-07,14075213.76,755763.25,287827.29,14543149.72
A0003973,2026-08,14543149.72,15987.42,43541.6,14515595.54
A0003973,2026-09,14515595.54,62243.48,81967.19,14495871.83
A0003973,2026-10,14495871.83,49778.5,92322.2,14453328.13
A0003973,2026-11,14453328.13,18488.38,203563.37,14268253.14
A0003973,2026-12,14268253.14,63496.3,2449752.42,11881997.02
A0004042,2021-01,17007.74,66921.22,44713.8,39215.16
A0004042,2021-02,39215.16,17098.89,39225.34,17088.71
A0004042,2021-03,17088.71,109864.33,88759.43,38193.61
A0004042,2021-04,38193.61,82419.03,40000.34,80612.3
A0004042,2021-05,80612.3,112917.8,95907.39,97622.71
A0004042,2021-06,97622.71,61744.24,51409.51,107957.44
A0004042,2021-07,107957.44,4445.76,14112.35,98290.85
A0004042,2021-08,98290.85,46517.87,75100.61,69708.11
A0004042,2021-09,69708.11,54611.01,98926.63,25392.49
A0004042,2021-10,25392.49,39950.29,41283.87,24058.91
A0004042,2021-11,24058.91,68147.99,18779.77,73427.13
A0004042,2021-12,73427.13,35897.21,59638.59,49685.75
A0004042,2022-01,49685.75,65424.79,76800.95,38309.59
A0004042,2022-02,38309.59,252761.21,192763.68,98307.12
A0004042,2022-03,98307.12,52856.69,60397.8,90766.01
A0004042,2022-04,90766.01,33673.33,62112.95,62326.39
A0004042,2022-05,62326.39,10571.92,19674.53,53223.78
A0004042,2022-06,53223.78,311871.37,21443.66,343651.49
A0004042,2022-07,343651.49,0.0,138488.03,205163.46
A0004042,2022-08,205163.46,191668.21,123208.06,273623.61
A0004042,2022-09,273623.61,41781.66,74273.43,241131.84
A0004042,2022-10,241131.84,18460.0,63931.28,195660.56
A0004042,2022-11,195660.56,21461.64,58826.72,158295.48
A0004042,2022-12,158295.48,59190.73,37667.77,179818.44
A0004042,2023-01,179818.44,101907.69,111629.53,170096.6
A0004042,2023-02,170096.6,88741.19,194202.95,64634.84
A0004042,2023-03,64634.84,137770.44,94949.66,107455.62
A0004042,2023-04,107455.62,10374.63,96372.08,21458.17
A0004042,2023-05,21458.17,76070.5,86942.06,10586.61
A0004042,2023-06,10586.61,88233.02,88864.47,9955.16
A0004042,2023-07,9955.16,208866.91,104538.2,114283.87
A0004042,2023-08,114283.87,7430.4,60698.33,61015.94
A0004042,2023-09,61015.94,53415.46,14355.15,100076.25
A0004042,2023-10,100076.25,127144.04,88245.97,138974.32
A0004042,2023-11,138974.32,49184.35,35379.87,152778.8
A0004042,2023-12,152778.8,24003.45,91198.28,85583.97
A0004042,2024-01,85583.97,25170.21,50253.83,60500.35
A0004042,2024-02,60500.35,43580.46,57873.51,46207.3
A0004042,2024-03,46207.3,155102.74,19469.74,181840.3
A0004042,2024-04,181840.3,18716.67,45040.67,155516.3
A0004042,2024-05,155516.3,150636.28,99942.12,206210.46
A0004042,2024-06,206210.46,50983.29,51145.64,206048.11
A0004042,2024-07,206048.11,59726.73,211287.97,54486.87
A0004042,2024-08,54486.87,13549.24,33280.57,34755.54
A0004042,2024-09,34755.54,123337.3,49934.16,108158.68
A0004042,2024-10,108158.68,17707.38,49722.31,76143.75
A0004042,2024-11,76143.75,38461.7,62586.06,52019.39
A0004042,2024-12,52019.39,50832.22,17278.15,85573.46
A0004042,2025-01,85573.46,68006.67,60302.48,93277.65
A0004042,2025-02,93277.65,2581.97,50863.37,44996.25
A0004042,2025-03,44996.25,160163.11,102252.36,102907.0
A0004042,2025-04,102907.0,84653.88,52013.53,135547.35
A0004042,2025-05,135547.35,114942.49,142407.6,108082.24
A0004042,2025-06,108082.24,59853.89,72573.61,95362.52
A0004042,2025-07,95362.52,111064.01,203027.87,3398.66
A0004042,2025-08,3398.66,22726.07,15425.05,10699.68
A0004042,2025-09,10699.68,100212.33,106979.08,3932.93
A0004042,2025-10,3932.93,53944.34,48321.75,9555.52
A0004042,2025-11,9555.52,332527.25,99646.53,242436.24
A0004042,2025-12,242436.24,74691.47,128064.94,189062.77
A0004042,2026-01,189062.77,51605.41,25773.64,214894.54
A0004042,2026-02,214894.54,44630.98,247921.23,11604.29
A0004042,2026-03,11604.29,5204.86,16717.86,91.29
A0004042,2026-04,91.29,47822.73,29341.63,18572.39
A0004042,2026-05,18572.39,154779.42,33186.29,140165.52
A0004042,2026-06,140165.52,60499.9,90290.57,110374.85
A0004042,2026-07,110374.85,14785.18,58338.07,66821.96
A0004042,2026-08,66821.96,29803.27,35414.41,61210.82
A0004042,2026-09,61210.82,150790.11,56979.03,155021.9
A0004042,2026-10,155021.9,113008.4,110494.02,157536.28
A0004042,2026-11,157536.28,42165.88,92128.15,107574.01
A0004042,2026-12,107574.01,66860.98,28673.75,145761.24
A0004043,2021-01,569.73,203.51,0.0,773.24
A0004043,2021-02,773.24,718.09,57.23,1434.1
A0004043,2021-03,1434.1,0.0,0.0,1434.1
A0004043,2021-04,1434.1,255.1,0.0,1689.2
A0004043,2021-05,1689.2,0.0,145.35,1543.85
A0004043,2021-06,1543.85,0.0,0.0,1543.85
A0004043,2021-07,1543.85,0.0,0.0,1543.85
A0004043,2021-08,1543.85,0.0,0.0,1543.85
A0004043,2021-09,1543.85,0.0,1312.62,231.23
A0004043,2021-10,231.23,0.0,0.0,231.23
A0004043,2021-11,231.23,423.89,0.0,655.12
A0004043,2021-12,655.12,275.49,0.0,930.61
A0004043,2022-01,930.61,0.0,0.0,930.61
A0004043,2022-02,930.61,0.0,84.17,846.44
A0004043,2022-03,846.44,0.0,292.41,554.03
A0004043,2022-04,554.03,463.42,125.88,891.57
A0004043,2022-05,891.57,285.9,0.0,1177.47
A0004043,2022-06,1177.47,0.0,104.31,1073.16
A0004043,2022-07,1073.16,0.0,0.0,1073.16
A0004043,2022-08,1073.16,685.88,419.63,1339.41
A0004043,2022-09,1339.41,181.68,417.89,1103.2
A0004043,2022-10,1103.2,98.0,281.36,919.84
A0004043,2022-11,919.84,0.0,0.0,919.84
A0004043,2022-12,919.84,871.08,491.39,1299.53
A0004043,2023-01,1299.53,422.06,0.0,1721.59
A0004043,2023-02,1721.59,0.0,974.92,746.67
A0004043,2023-03,746.67,28166.9,286.15,28627.42
A0004043,2023-04,28627.42,842.58,3224.12,26245.88
A0004043,2023-05,26245.88,0.0,186.6,26059.28
A0004043,2023-06,26059.28,0.0,1301.38,24757.9
A0004043,2023-07,24757.9,841.37,5004.97,20594.3
A0004043,2023-08,20594.3,0.0,294.94,20299.36
A0004043,2023-09,20299.36,0.0,1482.24,18817.12
A0004043,2023-10,18817.12,0.0,1300.6,17516.52
A0004043,2023-11,17516.52,0.0,1472.51,16044.01
A0004043,2023-12,16044.01,625.7,1683.61,14986.1
A0004043,2024-01,14986.1,64.74,1655.49,13395.35
A0004043,2024-02,13395.35,0.0,0.0,13395.35
A0004043,2024-03,13395.35,0.0,1299.95,12095.4
A0004043,2024-04,12095.4,486.64,1104.24,11477.8
A0004043,2024-05,11477.8,0.0,2644.69,8833.11
A0004043,2024-06,8833.11,2174.26,114.02,10893.35
A0004043,2024-07,10893.35,0.0,2347.82,8545.53
A0004043,2024-08,8545.53,0.0,1301.65,7243.88
A0004043,2024-09,7243.88,170.99,1362.63,6052.24
A0004043,2024-10,6052.24,62.69,2521.64,3593.29
A0004043,2024-11,3593.29,0.0,0.0,3593.29
A0004043,2024-12,3593.29,362.53,2471.12,1484.7
A0004043,2025-01,1484.7,0.0,1294.29,190.41
A0004043,2025-02,190.41,0.0,77.05,113.36
A0004043,2025-03,113.36,0.0,0.0,113.36
A0004043,2025-04,113.36,523.8,137.56,499.6
A0004043,2025-05,499.6,622.41,411.33,710.68
A0004043,2025-06,710.68,71.22,1.4,780.5
A0004043,2025-07,780.5,0.0,0.0,780.5
A0004043,2025-08,780.5,0.0,588.98,191.52
A0004043,2025-09,191.52,0.0,0.06,191.46
A0004043,2025-10,191.46,0.0,0.01,191.45
A0004043,2025-11,191.45,1048.56,0.04,1239.97
A0004043,2025-12,1239.97,1939.73,0.0,3179.7
A0004043,2026-01,3179.7,1257.71,160.49,4276.92
A0004043,2026-02,4276.92,0.0,679.1,3597.82
A0004043,2026-03,3597.82,0.0,1249.7,2348.12
A0004043,2026-04,2348.12,0.0,795.94,1552.18
A0004043,2026-05,1552.18,349.71,0.0,1901.89
A0004043,2026-06,1901.89,0.0,997.77,904.12
A0004043,2026-07,904.12,0.0,411.0,493.12
A0004043,2026-08,493.12,0.0,433.6,59.52
A0004043,2026-09,59.52,1218.78,345.9,932.4
A0004043,2026-10,932.4,72.27,0.0,1004.67
A0004043,2026-11,1004.67,2662.83,1162.67,2504.83
A0004043,2026-12,2504.83,293.37,199.45,2598.75
A0004044,2021-01,91198.42,30195.93,2266.56,119127.79
A0004044,2021-02,119127.79,4324.91,10522.23,112930.47
A0004044,2021-03,112930.47,4347.15,13091.71,104185.91
A0004044,2021-04,104185.91,0.0,52370.26,51815.65
A0004044,2021-05,51815.65,19307.74,55198.93,15924.46
A0004044,2021-06,15924.46,7018.72,12823.88,10119.3
A0004044,2021-07,10119.3,0.0,0.0,10119.3
A0004044,2021-08,10119.3,0.0,5591.98,4527.32
A0004044,2021-09,4527.32,28622.76,16239.77,16910.31
A0004044,2021-10,16910.31,60437.26,43623.1,33724.47
A0004044,2021-11,33724.47,72410.25,55708.72,50426.0
A0004044,2021-12,50426.0,40153.31,23155.16,67424.15
A0004044,2022-01,67424.15,0.0,0.0,67424.15
A0004044,2022-02,67424.15,4383.73,59854.73,11953.15
A0004044,2022-03,11953.15,22019.13,0.0,33972.28
A0004044,2022-04,33972.28,0.0,16259.8,17712.48
A0004044,2022-05,17712.48,66851.79,24849.31,59714.96
A0004044,2022-06,59714.96,44621.44,62727.45,41608.95
A0004044,2022-07,41608.95,15418.29,49961.14,7066.1
A0004044,2022-08,7066.1,43959.71,11395.08,39630.73
A0004044,2022-09,39630.73,24203.74,53119.66,10714.81
A0004044,2022-10,10714.81,13893.04,17462.79,7145.06
A0004044,2022-11,7145.06,63021.52,13652.35,56514.23
A0004044,2022-12,56514.23,0.0,43270.79,13243.44
A0004044,2023-01,13243.44,59160.67,0.0,72404.11
A0004044,2023-02,72404.11,0.0,15671.53,56732.58
A0004044,2023-03,56732.58,37959.86,2991.51,91700.93
A0004044,2023-04,91700.93,39512.63,9149.02,122064.54
A0004044,2023-05,122064.54,0.0,3985.36,118079.18
A0004044,2023-06,118079.18,17129.97,29170.31,106038.84
A0004044,2023-07,106038.84,0.0,0.0,106038.84
A0004044,2023-08,106038.84,4407.34,42587.96,67858.22
A0004044,2023-09,67858.22,6266.18,0.0,74124.4
A0004044,2023-10,74124.4,28624.9,31296.61,71452.69
A0004044,2023-11,71452.69,39184.17,0.0,110636.86
A0004044,2023-12,110636.86,67176.76,50617.61,127196.01
A0004044,2024-01,127196.01,114164.79,2563.85,238796.95
A0004044,2024-02,238796.95,7337.54,28278.8,217855.69
A0004044,2024-03,217855.69,71173.94,87954.57,201075.06
A0004044,2024-04,201075.06,3790.33,26672.17,178193.22
A0004044,2024-05,178193.22,24153.44,0.0,202346.66
A0004044,2024-06,202346.66,12209.49,36725.33,177830.82
A0004044,2024-07,177830.82,81491.37,46871.15,212451.04
A0004044,2024-08,212451.04,37139.29,56516.99,193073.34
A0004044,2024-09,193073.34,24664.58,93451.32,124286.6
A0004044,2024-10,124286.6,26702.39,15820.26,135168.73
A0004044,2024-11,135168.73,55147.81,34642.13,155674.41
A0004044,2024-12,155674.41,58929.56,30451.98,184151.99
A0004044,2025-01,184151.99,40727.01,29238.52,195640.48
A0004044,2025-02,195640.48,102009.99,55410.8,242239.67
A0004044,2025-03,242239.67,77633.0,22979.86,296892.81
A0004044,2025-04,296892.81,9846.01,28558.43,278180.39
A0004044,2025-05,278180.39,29584.04,0.0,307764.43
A0004044,2025-06,307764.43,0.0,846.43,306918.0
A0004044,2025-07,306918.0,0.0,9624.67,297293.33
A0004044,2025-08,297293.33,21251.98,3301.87,315243.44
A0004044,2025-09,315243.44,43060.09,24855.34,333448.19
A0004044,2025-10,333448.19,54045.66,27632.49,359861.36
A0004044,2025-11,359861.36,11994.34,18384.17,353471.53
A0004044,2025-12,353471.53,52456.65,31533.97,374394.21
A0004044,2026-01,374394.21,23494.32,37210.33,360678.2
A0004044,2026-02,360678.2,363902.03,73070.9,651509.33
A0004044,2026-03,651509.33,148071.05,96905.87,702674.51
A0004044,2026-04,702674.51,47647.46,0.0,750321.97
A0004044,2026-05,750321.97,30486.57,116349.19,664459.35
A0004044,2026-06,664459.35,54354.62,29685.31,689128.66
A0004044,2026-07,689128.66,42784.01,2452.4,729460.27
A0004044,2026-08,729460.27,9229.22,13494.83,725194.66
A0004044,2026-09,725194.66,62905.36,64824.12,723275.9
A0004044,2026-10,723275.9,36563.14,21472.21,738366.83
A0004044,2026-11,738366.83,12491.44,60353.88,690504.39
A0004044,2026-12,690504.39,103828.19,45667.41,748665.17
A0004045,2021-01,22139.02,20758.48,9910.15,32987.35
A0004045,2021-02,32987.35,0.0,5407.81,27579.54
A0004045,2021-03,27579.54,44904.21,11296.88,61186.87
A0004045,2021-04,61186.87,25105.92,27247.24,59045.55
A0004045,2021-05,59045.55,0.0,11218.93,47826.62
A0004045,2021-06,47826.62,19384.89,8488.1,58723.41
A0004045,2021-07,58723.41,13437.88,58599.44,13561.85
A0004045,2021-08,13561.85,6543.16,4961.93,15143.08
A0004045,2021-09,15143.08,25540.74,13289.16,27394.66
A0004045,2021-10,27394.66,3571.46,16159.81,14806.31
A0004045,2021-11,14806.31,82129.92,42616.39,54319.84
A0004045,2021-12,54319.84,13181.5,25315.95,42185.39
A0004045,2022-01,42185.39,0.0,0.0,42185.39
A0004045,2022-02,42185.39,27334.3,10398.21,59121.48
A0004045,2022-03,59121.48,49556.41,0.0,108677.89
A0004045,2022-04,108677.89,36243.67,13332.71,131588.85
A0004045,2022-05,131588.85,21454.41,5683.53,147359.73
A0004045,2022-06,147359.73,22564.51,55352.35,114571.89
A0004045,2022-07,114571.89,2828.94,9438.13,107962.7
A0004045,2022-08,107962.7,0.0,4661.33,103301.37
A0004045,2022-09,103301.37,23777.91,2605.49,124473.79
A0004045,2022-10,124473.79,59869.76,68564.67,115778.88
A0004045,2022-11,115778.88,82604.09,13291.55,185091.42
A0004045,2022-12,185091.42,84048.24,15301.78,253837.88
A0004045,2023-01,253837.88,0.0,4628.37,249209.51
A0004045,2023-02,249209.51,0.0,37175.77,212033.74
A0004045,2023-03,212033.74,22302.45,51133.98,183202.21
A0004045,2023-04,183202.21,31847.97,2882.85,212167.33
A0004045,2023-05,212167.33,26810.91,0.0,238978.24
A0004045,2023-06,238978.24,3355.23,12130.44,230203.03
A0004045,2023-07,230203.03,7285.71,49603.38,187885.36
A0004045,2023-08,187885.36,0.0,0.0,187885.36
A0004045,2023-09,187885.36,40827.39,16853.56,211859.19
A0004045,2023-10,211859.19,11704.83,0.0,223564.02
A0004045,2023-11,223564.02,0.0,4136.85,219427.17
A0004045,2023-12,219427.17,7005.89,47111.3,179321.76
A0004045,2024-01,179321.76,16391.58,4702.07,191011.27
A0004045,2024-02,191011.27,23785.41,2528.86,212267.82
A0004045,2024-03,212267.82,0.0,20496.38,191771.44
A0004045,2024-04,191771.44,0.0,0.0,191771.44
A0004045,2024-05,191771.44,33046.16,26344.63,198472.97
A0004045,2024-06,198472.97,0.0,8441.07,190031.9
A0004045,2024-07,190031.9,16065.86,19979.97,186117.79
A0004045,2024-08,186117.79,54845.59,3148.47,237814.91
A0004045,2024-09,237814.91,115544.43,3256.75,350102.59
A0004045,2024-10,350102.59,0.0,0.0,350102.59
A0004045,2024-11,350102.59,0.0,7339.3,342763.29
A0004045,2024-12,342763.29,0.0,23800.69,318962.6
A0004045,2025-01,318962.6,0.0,10453.04,308509.56
A0004045,2025-02,308509.56,9923.26,106563.77,211869.05
A0004045,2025-03,211869.05,38918.87,10026.99,240760.93
A0004045,2025-04,240760.93,40748.05,2619.41,278889.57
A0004045,2025-05,278889.57,0.0,7976.14,270913.43
A0004045,2025-06,270913.43,26147.65,0.0,297061.08
A0004045,2025-07,297061.08,16200.14,50807.94,262453.28
A0004045,2025-08,262453.28,30899.88,24938.43,268414.73
A0004045,2025-09,268414.73,0.0,21382.26,247032.47
A0004045,2025-10,247032.47,0.0,0.0,247032.47
A0004045,2025-11,247032.47,0.0,44009.62,203022.85
A0004045,2025-12,203022.85,92360.71,13854.12,281529.44
A0004045,2026-01,281529.44,7764.19,6726.22,282567.41
A0004045,2026-02,282567.41,24976.72,8599.32,298944.81
A0004045,2026-03,298944.81,29978.96,33831.71,295092.06
A0004045,2026-04,295092.06,31899.49,5605.54,321386.01
A0004045,2026-05,321386.01,7592.83,34324.81,294654.03
A0004045,2026-06,294654.03,24949.88,45050.36,274553.55
A0004045,2026-07,274553.55,0.0,0.0,274553.55
A0004045,2026-08,274553.55,388374.78,57002.67,605925.66
A0004045,2026-09,605925.66,0.0,3447.32,602478.34
A0004045,2026-10,602478.34,0.0,13867.72,588610.62
A0004045,2026-11,588610.62,65875.05,0.0,654485.67
A0004045,2026-12,654485.67,40424.5,26576.1,668334.07
A0004322,2021-01,144352.92,697.42,0.0,145050.34
A0004322,2021-02,145050.34,685.42,0.0,145735.76
A0004322,2021-03,145735.76,662.81,0.0,146398.57
A0004322,2021-04,146398.57,651.55,0.0,147050.12
A0004322,2021-05,147050.12,655.97,0.0,147706.09
A0004322,2021-06,147706.09,656.24,0.0,148362.33
A0004322,2021-07,148362.33,707.95,0.0,149070.28
A0004322,2021-08,149070.28,660.66,0.0,149730.94
A0004322,2021-09,149730.94,686.58,0.0,150417.52
A0004322,2021-10,150417.52,681.74,0.0,151099.26
A0004322,2021-11,151099.26,698.81,0.0,151798.07
A0004322,2021-12,151798.07,655.57,0.0,152453.64
A0004322,2022-01,152453.64,858.64,0.0,153312.28
A0004322,2022-02,153312.28,894.61,0.0,154206.89
A0004322,2022-03,154206.89,938.0,0.0,155144.89
A0004322,2022-04,155144.89,923.85,0.0,156068.74
A0004322,2022-05,156068.74,909.9,0.0,156978.64
A0004322,2022-06,156978.64,903.17,0.0,157881.81
A0004322,2022-07,157881.81,863.96,0.0,158745.77
A0004322,2022-08,158745.77,917.49,0.0,159663.26
A0004322,2022-09,159663.26,983.74,0.0,160647.0
A0004322,2022-10,160647.0,975.68,0.0,161622.68
A0004322,2022-11,161622.68,872.32,0.0,162495.0
A0004322,2022-12,162495.0,961.09,0.0,163456.09
A0004322,2023-01,163456.09,1184.06,0.0,164640.15
A0004322,2023-02,164640.15,1242.57,0.0,165882.72
A0004322,2023-03,165882.72,1245.41,0.0,167128.13
A0004322,2023-04,167128.13,1333.16,0.0,168461.29
A0004322,2023-05,168461.29,1262.66,0.0,169723.95
A0004322,2023-06,169723.95,1193.53,0.0,170917.48
A0004322,2023-07,170917.48,1312.35,0.0,172229.83
A0004322,2023-08,172229.83,1307.89,0.0,173537.72
A0004322,2023-09,173537.72,1320.66,0.0,174858.38
A0004322,2023-10,174858.38,1384.39,0.0,176242.77
A0004322,2023-11,176242.77,1320.7,0.0,177563.47
A0004322,2023-12,177563.47,1255.74,0.0,178819.21
A0004322,2024-01,178819.21,1101.51,0.0,179920.72
A0004322,2024-02,179920.72,1113.41,0.0,181034.13
A0004322,2024-03,181034.13,1203.36,0.0,182237.49
A0004322,2024-04,182237.49,1148.89,0.0,183386.38
A0004322,2024-05,183386.38,1113.28,0.0,184499.66
A0004322,2024-06,184499.66,1168.71,0.0,185668.37
A0004322,2024-07,185668.37,1138.65,0.0,186807.02
A0004322,2024-08,186807.02,1243.47,0.0,188050.49
A0004322,2024-09,188050.49,1174.12,0.0,189224.61
A0004322,2024-10,189224.61,1147.39,0.0,190372.0
A0004322,2024-11,190372.0,1144.52,0.0,191516.52
A0004322,2024-12,191516.52,1189.56,0.0,192706.08
A0004322,2025-01,192706.08,942.78,0.0,193648.86
A0004322,2025-02,193648.86,1028.82,0.0,194677.68
A0004322,2025-03,194677.68,1086.31,0.0,195763.99
A0004322,2025-04,195763.99,1077.57,0.0,196841.56
A0004322,2025-05,196841.56,998.54,0.0,197840.1
A0004322,2025-06,197840.1,1021.39,0.0,198861.49
A0004322,2025-07,198861.49,1121.58,0.0,199983.07
A0004322,2025-08,199983.07,1094.73,0.0,201077.8
A0004322,2025-09,201077.8,1117.29,0.0,202195.09
A0004322,2025-10,202195.09,1067.25,0.0,203262.34
A0004322,2025-11,203262.34,1070.55,0.0,204332.89
A0004322,2025-12,204332.89,1060.8,0.0,205393.69
A0004322,2026-01,205393.69,1047.27,0.0,206440.96
A0004322,2026-02,206440.96,1030.23,0.0,207471.19
A0004322,2026-03,207471.19,1043.21,0.0,208514.4
A0004322,2026-04,208514.4,1096.29,0.0,209610.69
A0004322,2026-05,209610.69,1062.23,0.0,210672.92
A0004322,2026-06,210672.92,1063.05,0.0,211735.97
A0004322,2026-07,211735.97,1064.12,0.0,212800.09
A0004322,2026-08,212800.09,1107.31,0.0,213907.4
A0004322,2026-09,213907.4,1137.45,0.0,215044.85
A0004322,2026-10,215044.85,1101.03,0.0,216145.88
A0004322,2026-11,216145.88,1022.77,0.0,217168.65
A0004322,2026-12,217168.65,1088.42,0.0,218257.07
A0004323,2021-01,38131.31,18196.49,42480.54,13847.26
A0004323,2021-02,13847.26,29526.08,18322.21,25051.13
A0004323,2021-03,25051.13,2036.46,2909.63,24177.96
A0004323,2021-04,24177.96,586330.87,16993.64,593515.19
A0004323,2021-05,593515.19,17500.09,39853.22,571162.06
A0004323,2021-06,571162.06,24471.48,70064.56,525568.98
A0004323,2021-07,525568.98,39642.77,25258.11,539953.64
A0004323,2021-08,539953.64,0.0,37095.35,502858.29
A0004323,2021-09,502858.29,8421.31,43289.31,467990.29
A0004323,2021-10,467990.29,3733.87,18900.26,452823.9
A0004323,2021-11,452823.9,3511.63,29608.19,426727.34
A0004323,2021-12,426727.34,26500.65,27275.31,425952.68
A0004323,2022-01,425952.68,29091.0,10316.64,444727.04
A0004323,2022-02,444727.04,107643.09,14579.04,537791.09
A0004323,2022-03,537791.09,22292.34,50938.64,509144.79
A0004323,2022-04,509144.79,5325.27,6575.62,507894.44
A0004323,2022-05,507894.44,13143.79,10393.69,510644.54
A0004323,2022-06,510644.54,8589.83,22939.7,496294.67
A0004323,2022-07,496294.67,10099.67,27468.11,478926.23
A0004323,2022-08,478926.23,2800.72,6463.6,475263.35
A0004323,2022-09,475263.35,29995.66,101503.09,403755.92
A0004323,2022-10,403755.92,23579.93,13193.39,414142.46
A0004323,2022-11,414142.46,11653.46,42705.97,383089.95
A0004323,2022-12,383089.95,5307.8,45675.38,342722.37
A0004323,2023-01,342722.37,33256.49,46199.85,329779.01
A0004323,2023-02,329779.01,117409.06,88012.89,359175.18
A0004323,2023-03,359175.18,77235.91,92390.79,344020.3
A0004323,2023-04,344020.3,3068.02,13584.57,333503.75
A0004323,2023-05,333503.75,8344.8,42384.89,299463.66
A0004323,2023-06,299463.66,46254.26,30669.64,315048.28
A0004323,2023-07,315048.28,59569.31,67390.65,307226.94
A0004323,2023-08,307226.94,31178.03,58382.21,280022.76
A0004323,2023-09,280022.76,29828.2,33643.77,276207.19
A0004323,2023-10,276207.19,11217.46,21710.11,265714.54
A0004323,2023-11,265714.54,38342.41,16840.63,287216.32
A0004323,2023-12,287216.32,21178.96,17638.08,290757.2
A0004323,2024-01,290757.2,39350.42,45685.43,284422.19
A0004323,2024-02,284422.19,29929.04,41440.4,272910.83
A0004323,2024-03,272910.83,9770.23,25568.45,257112.61
A0004323,2024-04,257112.61,62323.86,6491.38,312945.09
A0004323,2024-05,312945.09,34703.17,54722.04,292926.22
A0004323,2024-06,292926.22,75210.79,53792.44,314344.57
A0004323,2024-07,314344.57,4680.64,36195.28,282829.93
A0004323,2024-08,282829.93,30039.79,24096.15,288773.57
A0004323,2024-09,288773.57,25482.75,77262.61,236993.71
A0004323,2024-10,236993.71,7227.11,77603.5,166617.32
A0004323,2024-11,166617.32,796.12,68582.81,98830.63
A0004323,2024-12,98830.63,21229.4,8849.57,111210.46
A0004323,2025-01,111210.46,115124.87,2746.92,223588.41
A0004323,2025-02,223588.41,14172.85,63216.83,174544.43
A0004323,2025-03,174544.43,65793.34,56512.19,183825.58
A0004323,2025-04,183825.58,5804.55,31929.01,157701.12
A0004323,2025-05,157701.12,63114.28,51002.4,169813.0
A0004323,2025-06,169813.0,67673.15,31833.38,205652.77
A0004434,2021-01,19034.21,47661.05,15713.05,50982.21
A0004434,2021-02,50982.21,2607.34,30415.27,23174.28
A0004434,2021-03,23174.28,0.0,22431.87,742.41
A0004434,2021-04,742.41,4444.46,3402.53,1784.34
A0004434,2021-05,1784.34,12593.27,1676.86,12700.75
A0004434,2021-06,12700.75,0.0,12219.25,481.5
A0004434,2021-07,481.5,5048.42,4176.65,1353.27
A0004434,2021-08,1353.27,23167.82,4584.01,19937.08
A0004434,2021-09,19937.08,9264.88,21166.76,8035.2
A0004434,2021-10,8035.2,8031.08,12751.16,3315.12
A0004434,2021-11,3315.12,60576.59,9884.63,54007.08
A0004434,2021-12,54007.08,140518.85,97657.57,96868.36
