account_id,customer_id,product_id,branch_id,opening_year,account_status,closing_year,opening_channel
A0003133,C0004919,P003,005,2016,ACTIVE,,BRANCH
A0003134,C0004919,P005,005,2019,ACTIVE,,BRANCH
A0003135,C0004919,P005,005,2016,ACTIVE,,REMOTE_ASSISTED
A0003136,C0004919,P001,019,2018,ACTIVE,,BRANCH
A0003137,C0004921,P005,015,2017,CLOSED,2021,DIGITAL
A0003138,C0004921,P007,032,2020,CLOSED,2021,REMOTE_ASSISTED
A0003139,C0004921,P005,032,2017,CLOSED,2019,BRANCH
A0003140,C0004922,P008,001,1999,CLOSED,2004,BRANCH
A0003141,C0004922,P005,002,2004,CLOSED,2009,BRANCH
A0003142,C0004922,P001,014,1999,CLOSED,2004,BRANCH
A0003143,C0004927,P001,016,2015,CLOSED,2017,BRANCH
A0003144,C0004927,P001,008,2015,CLOSED,2017,BRANCH
A0003145,C0004929,P001,002,1997,CLOSED,1998,BRANCH
A0003146,C0004929,P001,009,1998,CLOSED,1998,BRANCH
A0003147,C0004930,P005,032,2018,ACTIVE,,BRANCH
A0003148,C0004930,P003,032,2019,CLOSED,2023,BRANCH
A0003149,C0004937,P003,017,2010,CLOSED,2021,BRANCH
A0003150,C0004937,P005,017,2013,CLOSED,2021,BRANCH
A0003151,C0004938,P008,016,2010,CLOSED,2015,BRANCH
A0003152,C0004938,P004,018,2012,CLOSED,2014,BRANCH
A0003153,C0004938,P001,010,2009,CLOSED,2015,BRANCH
A0003154,C0004938,P005,023,2011,CLOSED,2015,BRANCH
A0003155,C0004938,P007,018,2013,CLOSED,2013,BRANCH
A0003156,C0004938,P007,018,2012,CLOSED,2013,BRANCH
A0003157,C0004941,P003,034,2019,CLOSED,2020,BRANCH
A0003158,C0004943,P001,009,2014,ACTIVE,,BRANCH
A0003159,C0004949,P004,003,2018,ACTIVE,,BRANCH
A0003160,C0004962,P007,014,2003,CLOSED,2005,BRANCH
A0003161,C0004962,P001,014,2004,CLOSED,2005,BRANCH
A0003162,C0004962,P001,014,2004,CLOSED,2006,BRANCH
A0003163,C0004962,P002,014,2003,CLOSED,2005,BRANCH
A0003164,C0004963,P005,001,2012,CLOSED,2026,BRANCH
A0003165,C0004965,P005,026,2019,CLOSED,2026,BRANCH
A0003166,C0004970,P004,019,2011,CLOSED,2012,BRANCH
A0003167,C0004970,P005,019,2012,CLOSED,2013,BRANCH
A0003168,C0004970,P002,019,2010,CLOSED,2012,BRANCH
A0003169,C0004970,P001,025,2011,CLOSED,2014,BRANCH
A0003170,C0004973,P005,012,2011,CLOSED,2023,BRANCH
A0003171,C0004979,P003,022,2013,CLOSED,2019,BRANCH
A0003172,C0004979,P001,022,2013,CLOSED,2013,BRANCH
A0003173,C0004979,P005,022,2013,CLOSED,2026,BRANCH
A0003174,C0004979,P002,022,2017,ACTIVE,,REMOTE_ASSISTED
A0003175,C0004980,P003,020,2014,CLOSED,2016,BRANCH
A0003176,C0004980,P007,025,2013,ACTIVE,,BRANCH
A0003177,C0004984,P008,030,2017,CLOSED,2018,REMOTE_ASSISTED
A0003178,C0004984,P003,030,2017,CLOSED,2024,BRANCH
A0003179,C0004984,P002,030,2018,CLOSED,2024,REMOTE_ASSISTED
A0003180,C0004986,P001,009,2012,CLOSED,2014,BRANCH
A0003181,C0004986,P007,009,2010,CLOSED,2012,BRANCH
A0003182,C0004986,P004,009,2012,CLOSED,2015,BRANCH
A0003183,C0004988,P003,019,2015,CLOSED,2025,BRANCH
A0003184,C0004988,P005,017,2016,CLOSED,2025,BRANCH
A0003185,C0004991,P004,017,2018,CLOSED,2019,BRANCH
A0003186,C0004991,P001,017,2018,ACTIVE,,BRANCH
A0003187,C0004992,P005,019,2012,ACTIVE,,BRANCH
A0003188,C0004994,P002,005,1998,CLOSED,2005,BRANCH
A0003189,C0004997,P006,020,2018,CLOSED,2025,REMOTE_ASSISTED
A0003190,C0005001,P007,024,2013,CLOSED,2017,BRANCH
A0003191,C0005012,P001,015,2014,CLOSED,2017,BRANCH
A0003192,C0005018,P001,003,1995,ACTIVE,,BRANCH
A0003193,C0005019,P001,007,2009,CLOSED,2010,BRANCH
A0003194,C0005020,P003,002,1987,CLOSED,1997,BRANCH
A0003195,C0005025,P001,004,2003,CLOSED,2012,BRANCH
A0003196,C0005025,P003,004,2005,CLOSED,2013,BRANCH
A0003197,C0005026,P001,001,2009,CLOSED,2015,BRANCH
A0003198,C0005027,P001,001,1984,CLOSED,1984,BRANCH
A0003199,C0005027,P007,001,1984,CLOSED,1984,BRANCH
A0003200,C0005029,P002,024,2018,CLOSED,2018,BRANCH
A0003201,C0005029,P001,024,2019,ACTIVE,,BRANCH
A0003202,C0005029,P001,024,2019,ACTIVE,,BRANCH
A0003203,C0005029,P003,024,2018,ACTIVE,,BRANCH
A0003204,C0005029,P007,024,2016,ACTIVE,,BRANCH
A0003205,C0005030,P005,019,2012,ACTIVE,,BRANCH
A0003206,C0005030,P005,015,2015,CLOSED,2022,BRANCH
A0003207,C0005031,P005,003,2013,ACTIVE,,BRANCH
A0003208,C0005031,P002,005,2012,CLOSED,2014,BRANCH
A0003209,C0005034,P005,027,2018,CLOSED,2025,BRANCH
A0003210,C0005034,P003,027,2019,CLOSED,2020,BRANCH
A0003211,C0005034,P005,027,2018,ACTIVE,,BRANCH
A0003212,C0005034,P002,027,2017,ACTIVE,,BRANCH
A0003213,C0005034,P003,027,2019,ACTIVE,,BRANCH
A0003214,C0005037,P003,011,2014,ACTIVE,,BRANCH
A0003215,C0005038,P005,017,2014,CLOSED,2022,BRANCH
A0003216,C0005038,P007,026,2016,ACTIVE,,BRANCH
A0003217,C0005038,P001,019,2018,ACTIVE,,BRANCH
A0003218,C0005038,P002,023,2017,ACTIVE,,BRANCH
A0003219,C0005038,P001,026,2016,CLOSED,2016,BRANCH
A0003220,C0005038,P001,017,2016,ACTIVE,,BRANCH
A0003221,C0005040,P001,019,2017,ACTIVE,,BRANCH
A0003222,C0005040,P001,009,2019,ACTIVE,,BRANCH
A0003223,C0005041,P005,018,2015,ACTIVE,,BRANCH
A0003224,C0005041,P001,018,2014,ACTIVE,,BRANCH
A0003225,C0005041,P003,018,2015,ACTIVE,,BRANCH
A0003226,C0005041,P001,018,2017,ACTIVE,,BRANCH
A0003227,C0005044,P005,017,2019,ACTIVE,,REMOTE_ASSISTED
A0003228,C0005047,P003,024,2017,ACTIVE,,BRANCH
A0003229,C0005054,P001,001,2008,ACTIVE,,BRANCH
A0003230,C0005054,P007,001,2013,CLOSED,2013,BRANCH
A0003231,C0005054,P001,002,2007,ACTIVE,,BRANCH
A0003232,C0005055,P007,024,2013,ACTIVE,,BRANCH
A0003233,C0005055,P001,024,2018,ACTIVE,,REMOTE_ASSISTED
A0003234,C0005055,P003,024,2016,ACTIVE,,BRANCH
A0003235,C0005055,P007,024,2014,CLOSED,2022,BRANCH
A0003236,C0005055,P001,024,2013,ACTIVE,,BRANCH
A0003237,C0005055,P003,024,2018,ACTIVE,,BRANCH
A0003238,C0005055,P003,024,2013,CLOSED,2014,BRANCH
A0003239,C0005055,P001,024,2019,CLOSED,2020,BRANCH
A0003240,C0005055,P002,024,2018,ACTIVE,,BRANCH
A0003241,C0005055,P004,026,2013,ACTIVE,,BRANCH
A0003242,C0005056,P004,005,2009,CLOSED,2026,BRANCH
A0003243,C0005060,P004,017,2010,CLOSED,2024,BRANCH
A0003244,C0005060,P006,026,2016,CLOSED,2024,BRANCH
A0003245,C0005064,P001,026,2017,ACTIVE,,BRANCH
A0003246,C0005065,P001,001,2007,CLOSED,2011,BRANCH
A0003247,C0005076,P005,018,2013,ACTIVE,,BRANCH
A0003248,C0005077,P002,001,1997,CLOSED,1998,BRANCH
A0003249,C0005077,P001,001,1999,CLOSED,2000,BRANCH
A0003250,C0005077,P001,001,1999,CLOSED,2000,BRANCH
A0003251,C0005077,P001,001,1997,CLOSED,1998,BRANCH
A0003252,C0005077,P001,001,1999,CLOSED,2001,BRANCH
A0003253,C0005086,P007,003,1987,CLOSED,1997,BRANCH
A0003254,C0005086,P005,003,2011,CLOSED,2017,BRANCH
A0003255,C0005089,P005,017,2011,ACTIVE,,BRANCH
A0003256,C0005093,P005,017,2010,CLOSED,2018,REMOTE_ASSISTED
A0003257,C0005093,P001,017,2011,ACTIVE,,BRANCH
A0003258,C0005093,P001,017,2015,ACTIVE,,BRANCH
A0003259,C0005093,P005,017,2006,ACTIVE,,BRANCH
A0003260,C0005093,P003,017,2013,ACTIVE,,BRANCH
A0003261,C0005095,P003,008,1997,CLOSED,2024,BRANCH
A0003262,C0005095,P001,008,2005,ACTIVE,,BRANCH
A0003263,C0005095,P004,024,2012,ACTIVE,,BRANCH
A0003264,C0005101,P001,018,2012,CLOSED,2019,BRANCH
A0003265,C0005101,P004,023,2013,ACTIVE,,BRANCH
A0003266,C0005101,P007,020,2009,ACTIVE,,BRANCH
A0003267,C0005103,P001,019,2014,ACTIVE,,BRANCH
A0003268,C0005103,P001,025,2015,ACTIVE,,BRANCH
A0003269,C0005103,P004,017,2016,ACTIVE,,BRANCH
A0003270,C0005105,P003,005,2019,ACTIVE,,BRANCH
A0003271,C0005107,P005,006,2009,CLOSED,2014,BRANCH
A0003272,C0005109,P005,021,2015,CLOSED,2021,BRANCH
A0003273,C0005109,P005,021,2017,CLOSED,2023,BRANCH
A0003274,C0005109,P001,021,2014,CLOSED,2023,BRANCH
A0003275,C0005109,P005,021,2015,CLOSED,2018,REMOTE_ASSISTED
A0003276,C0005109,P002,021,2015,CLOSED,2023,BRANCH
A0003277,C0005109,P005,021,2014,CLOSED,2015,BRANCH
A0003278,C0005112,P001,018,2007,CLOSED,2022,BRANCH
A0003279,C0005112,P001,018,2012,CLOSED,2026,BRANCH
A0003280,C0005113,P003,019,2018,CLOSED,2020,BRANCH
A0003281,C0005116,P005,015,2004,CLOSED,2015,BRANCH
A0003282,C0005116,P002,015,2012,CLOSED,2015,BRANCH
A0003283,C0005116,P005,015,2002,CLOSED,2008,BRANCH
A0003284,C0005116,P007,015,2016,CLOSED,2017,BRANCH
A0003285,C0005116,P003,015,2005,CLOSED,2016,BRANCH
A0003286,C0005116,P003,015,2008,CLOSED,2013,BRANCH
A0003287,C0005116,P002,011,2004,CLOSED,2010,BRANCH
A0003288,C0005118,P001,013,2011,CLOSED,2016,BRANCH
A0003289,C0005119,P002,005,1994,CLOSED,2003,REMOTE_ASSISTED
A0003290,C0005119,P007,018,2009,CLOSED,2012,BRANCH
A0003291,C0005119,P001,005,1997,CLOSED,2003,BRANCH
A0003292,C0005119,P008,005,2004,CLOSED,2014,BRANCH
A0003293,C0005119,P001,005,2013,CLOSED,2014,BRANCH
A0003294,C0005119,P001,005,1999,CLOSED,2007,BRANCH
A0003295,C0005121,P001,006,2010,ACTIVE,,BRANCH
A0003296,C0005123,P005,019,2007,CLOSED,2023,BRANCH
A0003297,C0005123,P005,030,2019,CLOSED,2020,REMOTE_ASSISTED
A0003298,C0005123,P005,019,2008,CLOSED,2023,BRANCH
A0003299,C0005123,P001,025,2014,CLOSED,2023,BRANCH
A0003300,C0005125,P001,017,2020,ACTIVE,,BRANCH
A0003301,C0005127,P002,019,2015,CLOSED,2017,BRANCH
A0003302,C0005127,P005,016,2016,CLOSED,2017,BRANCH
A0003303,C0005130,P005,025,2018,CLOSED,2018,BRANCH
A0003304,C0005130,P003,025,2019,CLOSED,2023,REMOTE_ASSISTED
A0003305,C0005130,P007,019,2018,CLOSED,2023,DIGITAL
A0003306,C0005131,P002,004,1997,CLOSED,2023,BRANCH
A0003307,C0005131,P005,004,2009,ACTIVE,,BRANCH
A0003308,C0005131,P003,004,2004,ACTIVE,,BRANCH
A0003309,C0005134,P001,006,1998,ACTIVE,,BRANCH
A0003310,C0005134,P002,007,1996,CLOSED,2009,BRANCH
A0003311,C0005144,P004,028,2016,CLOSED,2023,BRANCH
A0003312,C0005144,P007,028,2020,CLOSED,2023,BRANCH
A0003313,C0005144,P003,028,2017,CLOSED,2023,BRANCH
A0003314,C0005144,P008,028,2020,CLOSED,2020,BRANCH
A0003315,C0005149,P007,026,2019,CLOSED,2019,BRANCH
A0003316,C0005149,P003,017,2019,ACTIVE,,DIGITAL
A0003317,C0005149,P001,025,2019,CLOSED,2025,BRANCH
A0003318,C0005155,P001,007,2019,CLOSED,2019,BRANCH
A0003319,C0005161,P001,026,2017,CLOSED,2026,BRANCH
A0003320,C0005164,P006,005,2015,CLOSED,2018,BRANCH
A0003321,C0005164,P001,024,2016,ACTIVE,,REMOTE_ASSISTED
A0003322,C0005165,P002,019,2011,CLOSED,2023,BRANCH
A0003323,C0005167,P001,008,2002,ACTIVE,,BRANCH
A0003324,C0005172,P001,019,2006,CLOSED,2019,BRANCH
A0003325,C0005172,P001,017,2017,CLOSED,2023,BRANCH
A0003326,C0005185,P008,005,2002,CLOSED,2012,BRANCH
A0003327,C0005188,P002,023,2016,CLOSED,2019,BRANCH
A0003328,C0005190,P008,003,2005,CLOSED,2022,BRANCH
A0003329,C0005190,P001,003,2019,CLOSED,2022,BRANCH
A0003330,C0005190,P001,012,2014,CLOSED,2022,REMOTE_ASSISTED
A0003331,C0005190,P001,003,2007,CLOSED,2022,BRANCH
A0003332,C0005190,P001,003,2016,CLOSED,2022,BRANCH
A0003333,C0005190,P002,003,2012,CLOSED,2015,BRANCH
A0003334,C0005195,P001,013,2015,CLOSED,2018,BRANCH
A0003335,C0005195,P002,022,2016,ACTIVE,,BRANCH
A0003336,C0005197,P003,013,2014,ACTIVE,,BRANCH
A0003337,C0005199,P007,014,2019,CLOSED,2024,REMOTE_ASSISTED
A0003338,C0005209,P001,017,2012,CLOSED,2021,BRANCH
A0003339,C0005209,P005,017,2009,ACTIVE,,BRANCH
A0003340,C0005209,P003,017,2012,ACTIVE,,BRANCH
A0003341,C0005216,P006,028,2016,CLOSED,2017,REMOTE_ASSISTED
A0003342,C0005218,P007,034,2020,CLOSED,2020,BRANCH
A0003343,C0005222,P001,005,2004,ACTIVE,,BRANCH
A0003344,C0005222,P007,005,2004,CLOSED,2015,BRANCH
A0003345,C0005222,P001,005,2010,ACTIVE,,BRANCH
A0003346,C0005222,P001,005,2010,ACTIVE,,BRANCH
A0003347,C0005223,P005,014,2020,ACTIVE,,REMOTE_ASSISTED
A0003348,C0005227,P004,017,2011,ACTIVE,,BRANCH
A0003349,C0005227,P003,017,2014,ACTIVE,,BRANCH
A0003350,C0005227,P001,017,2017,ACTIVE,,BRANCH
A0003351,C0005227,P002,017,2011,ACTIVE,,BRANCH
A0003352,C0005229,P004,012,2003,CLOSED,2019,BRANCH
A0003353,C0005231,P006,024,2018,ACTIVE,,BRANCH
A0003354,C0005231,P008,024,2018,ACTIVE,,BRANCH
A0003355,C0005231,P001,024,2018,CLOSED,2018,BRANCH
A0003356,C0005231,P004,022,2018,ACTIVE,,BRANCH
A0003357,C0005235,P005,019,2019,ACTIVE,,BRANCH
A0003358,C0005235,P005,017,2019,ACTIVE,,BRANCH
A0003359,C0005240,P003,028,2020,CLOSED,2020,BRANCH
A0003360,C0005243,P001,010,2001,CLOSED,2005,BRANCH
A0003361,C0005249,P002,032,2018,CLOSED,2020,BRANCH
A0003362,C0005252,P001,030,2018,ACTIVE,,BRANCH
A0003363,C0005256,P001,026,2020,ACTIVE,,BRANCH
A0003364,C0005257,P005,018,2016,CLOSED,2017,BRANCH
A0003365,C0005262,P005,014,2019,CLOSED,2026,BRANCH
A0003366,C0005262,P002,014,2019,CLOSED,2019,BRANCH
A0003367,C0005262,P003,014,2020,ACTIVE,,BRANCH
A0003368,C0005269,P004,020,2013,ACTIVE,,BRANCH
A0003369,C0005272,P005,004,2004,CLOSED,2023,BRANCH
A0003370,C0005272,P003,019,2006,CLOSED,2009,BRANCH
A0003371,C0005272,P003,019,2009,CLOSED,2013,BRANCH
A0003372,C0005272,P004,016,2009,CLOSED,2023,BRANCH
A0003373,C0005277,P003,025,2012,ACTIVE,,BRANCH
A0003374,C0005281,P001,023,2015,CLOSED,2018,BRANCH
A0003375,C0005281,P002,030,2016,CLOSED,2018,BRANCH
A0003376,C0005281,P001,023,2012,CLOSED,2015,BRANCH
A0003377,C0005282,P007,029,2019,CLOSED,2020,REMOTE_ASSISTED
A0003378,C0005282,P003,025,2019,CLOSED,2026,REMOTE_ASSISTED
A0003379,C0005282,P003,021,2020,ACTIVE,,DIGITAL
A0003380,C0005285,P007,018,2019,ACTIVE,,BRANCH
A0003381,C0005285,P006,018,2019,ACTIVE,,BRANCH
A0003382,C0005285,P001,018,2019,ACTIVE,,REMOTE_ASSISTED
A0003383,C0005290,P005,026,2017,CLOSED,2026,BRANCH
A0003384,C0005290,P006,026,2018,CLOSED,2025,BRANCH
A0003385,C0005290,P002,008,2019,ACTIVE,,REMOTE_ASSISTED
A0003386,C0005290,P004,008,2019,ACTIVE,,REMOTE_ASSISTED
A0003387,C0005291,P008,001,2010,ACTIVE,,BRANCH
A0003388,C0005291,P005,006,2006,ACTIVE,,BRANCH
A0003389,C0005291,P003,001,2007,ACTIVE,,BRANCH
A0003390,C0005294,P001,020,2008,CLOSED,2008,BRANCH
A0003391,C0005300,P001,022,2020,CLOSED,2022,BRANCH
A0003392,C0005306,P001,026,2016,ACTIVE,,BRANCH
A0003393,C0005306,P003,026,2013,ACTIVE,,BRANCH
A0003394,C0005308,P001,017,2018,CLOSED,2021,BRANCH
A0003395,C0005310,P003,023,2020,CLOSED,2021,REMOTE_ASSISTED
A0003396,C0005315,P003,025,2018,ACTIVE,,BRANCH
A0003397,C0005317,P001,017,2006,ACTIVE,,BRANCH
A0003398,C0005321,P005,027,2015,CLOSED,2022,BRANCH
A0003399,C0005321,P006,027,2016,CLOSED,2022,BRANCH
A0003400,C0005323,P003,011,2011,CLOSED,2016,BRANCH
A0003401,C0005327,P005,026,2020,CLOSED,2020,BRANCH
A0003402,C0005333,P001,019,2008,ACTIVE,,BRANCH
A0003403,C0005336,P001,012,2008,ACTIVE,,BRANCH
A0003404,C0005336,P004,012,2007,ACTIVE,,BRANCH
A0003405,C0005347,P003,019,2012,CLOSED,2013,BRANCH
A0003406,C0005351,P005,012,2001,CLOSED,2015,BRANCH
A0003407,C0005355,P006,019,2018,CLOSED,2020,REMOTE_ASSISTED
A0003408,C0005355,P003,032,2019,CLOSED,2025,BRANCH
A0003409,C0005355,P001,015,2019,CLOSED,2025,BRANCH
A0003410,C0005356,P005,005,2020,CLOSED,2020,BRANCH
A0003411,C0005356,P001,005,2020,CLOSED,2020,BRANCH
A0003412,C0005357,P004,006,1995,CLOSED,2011,BRANCH
A0003413,C0005357,P001,017,2011,CLOSED,2013,BRANCH
A0003414,C0005358,P005,022,2013,ACTIVE,,BRANCH
A0003415,C0005359,P008,026,2018,ACTIVE,,BRANCH
A0003416,C0005359,P002,030,2019,ACTIVE,,BRANCH
A0003417,C0005359,P005,026,2019,ACTIVE,,REMOTE_ASSISTED
A0003418,C0005362,P002,008,1999,CLOSED,2023,BRANCH
A0003419,C0005362,P001,008,2002,ACTIVE,,BRANCH
A0003420,C0005368,P007,017,2017,CLOSED,2017,BRANCH
A0003421,C0005369,P003,023,2013,CLOSED,2014,BRANCH
A0003422,C0005369,P004,017,2015,CLOSED,2015,BRANCH
A0003423,C0005369,P001,023,2013,CLOSED,2015,BRANCH
A0003424,C0005369,P005,023,2014,CLOSED,2016,BRANCH
A0003425,C0005371,P005,033,2019,CLOSED,2020,BRANCH
A0003426,C0005371,P004,033,2019,CLOSED,2024,BRANCH
A0003427,C0005371,P008,029,2019,CLOSED,2024,BRANCH
A0003428,C0005374,P007,032,2017,CLOSED,2019,BRANCH
A0003429,C0005374,P005,032,2018,ACTIVE,,BRANCH
A0003430,C0005374,P005,021,2017,ACTIVE,,BRANCH
A0003431,C0005374,P005,032,2017,ACTIVE,,BRANCH
A0003432,C0005380,P008,015,2002,CLOSED,2009,BRANCH
A0003433,C0005383,P007,005,2006,CLOSED,2012,BRANCH
A0003434,C0005383,P001,005,2001,CLOSED,2006,BRANCH
A0003435,C0005383,P001,005,2004,CLOSED,2018,BRANCH
A0003436,C0005383,P002,010,1997,CLOSED,2009,BRANCH
A0003437,C0005392,P005,018,2015,ACTIVE,,BRANCH
A0003438,C0005392,P005,030,2018,CLOSED,2019,BRANCH
A0003439,C0005396,P005,011,2009,CLOSED,2013,BRANCH
A0003440,C0005396,P001,011,2005,CLOSED,2010,BRANCH
A0003441,C0005396,P001,011,2013,CLOSED,2016,BRANCH
A0003442,C0005396,P005,011,2013,CLOSED,2014,BRANCH
A0003443,C0005396,P005,011,2008,CLOSED,2011,BRANCH
A0003444,C0005396,P002,011,2012,CLOSED,2013,BRANCH
A0003445,C0005396,P007,027,2014,CLOSED,2015,BRANCH
A0003446,C0005400,P003,010,1990,CLOSED,2014,BRANCH
A0003447,C0005400,P001,004,2005,ACTIVE,,BRANCH
A0003448,C0005401,P006,022,2020,ACTIVE,,BRANCH
A0003449,C0005404,P008,018,2008,CLOSED,2011,BRANCH
A0003450,C0005404,P007,018,2012,CLOSED,2016,BRANCH
A0003451,C0005409,P007,011,2008,CLOSED,2023,BRANCH
A0003452,C0005409,P005,020,2016,ACTIVE,,REMOTE_ASSISTED
A0003453,C0005409,P005,018,2016,CLOSED,2017,BRANCH
A0003454,C0005409,P004,008,2012,CLOSED,2016,BRANCH
A0003455,C0005410,P003,008,1993,CLOSED,1998,BRANCH
A0003456,C0005410,P004,008,1996,CLOSED,1998,BRANCH
A0003457,C0005410,P004,007,1995,CLOSED,2000,BRANCH
A0003458,C0005410,P002,008,1995,CLOSED,2004,BRANCH
A0003459,C0005410,P004,008,2001,CLOSED,2004,BRANCH
A0003460,C0005411,P005,022,2013,CLOSED,2015,BRANCH
A0003461,C0005412,P001,030,2017,CLOSED,2019,BRANCH
A0003462,C0005412,P002,016,2017,CLOSED,2018,BRANCH
A0003463,C0005412,P002,003,2014,CLOSED,2017,BRANCH
A0003464,C0005412,P002,020,2017,CLOSED,2018,REMOTE_ASSISTED
A0003465,C0005412,P003,030,2017,CLOSED,2019,BRANCH
A0003466,C0005413,P001,002,1998,CLOSED,1999,BRANCH
A0003467,C0005416,P003,029,2020,ACTIVE,,BRANCH
A0003468,C0005416,P004,029,2020,CLOSED,2020,BRANCH
A0003469,C0005416,P007,029,2020,ACTIVE,,BRANCH
A0003470,C0005416,P003,023,2020,ACTIVE,,REMOTE_ASSISTED
A0003471,C0005418,P005,018,2016,ACTIVE,,REMOTE_ASSISTED
A0003472,C0005418,P005,020,2017,CLOSED,2020,BRANCH
A0003473,C0005418,P005,018,2019,ACTIVE,,BRANCH
A0003474,C0005419,P002,031,2019,CLOSED,2020,BRANCH
A0003475,C0005419,P005,031,2020,ACTIVE,,BRANCH
A0003476,C0005419,P001,031,2019,CLOSED,2019,REMOTE_ASSISTED
A0003477,C0005419,P004,031,2019,ACTIVE,,BRANCH
A0003478,C0005421,P001,017,2020,CLOSED,2026,REMOTE_ASSISTED
A0003479,C0005423,P008,019,2019,CLOSED,2026,REMOTE_ASSISTED
A0003480,C0005423,P005,019,2019,CLOSED,2026,REMOTE_ASSISTED
A0003481,C0005423,P001,019,2019,CLOSED,2021,REMOTE_ASSISTED
A0003482,C0005428,P005,026,2020,CLOSED,2023,DIGITAL
A0003483,C0005434,P003,014,2004,CLOSED,2007,BRANCH
A0003484,C0005434,P005,014,2007,CLOSED,2010,BRANCH
A0003485,C0005435,P008,020,2017,CLOSED,2018,BRANCH
A0003486,C0005437,P004,018,2019,ACTIVE,,REMOTE_ASSISTED
A0003487,C0005441,P001,001,2020,CLOSED,2021,BRANCH
A0003488,C0005441,P001,001,2020,CLOSED,2024,BRANCH
A0003489,C0005444,P005,019,2016,CLOSED,2024,BRANCH
A0003490,C0005444,P002,025,2019,CLOSED,2024,DIGITAL
A0003491,C0005446,P005,018,2020,CLOSED,2020,REMOTE_ASSISTED
A0003492,C0005448,P006,018,2018,CLOSED,2018,BRANCH
A0003493,C0005448,P005,023,2019,ACTIVE,,BRANCH
A0003494,C0005448,P001,018,2015,ACTIVE,,BRANCH
A0003495,C0005448,P001,023,2017,ACTIVE,,BRANCH
A0003496,C0005448,P005,028,2017,ACTIVE,,BRANCH
A0003497,C0005450,P001,023,2020,CLOSED,2020,REMOTE_ASSISTED
A0003498,C0005450,P005,023,2020,ACTIVE,,BRANCH
A0003499,C0005460,P003,016,2012,CLOSED,2014,BRANCH
A0003500,C0005460,P005,009,2015,CLOSED,2015,BRANCH
A0003501,C0005462,P001,001,2011,CLOSED,2014,BRANCH
A0003502,C0005462,P005,001,2015,CLOSED,2016,BRANCH
A0003503,C0005462,P002,001,2015,CLOSED,2016,BRANCH
A0003504,C0005465,P005,019,2018,ACTIVE,,BRANCH
A0003505,C0005465,P001,030,2018,ACTIVE,,REMOTE_ASSISTED
A0003506,C0005465,P005,030,2018,CLOSED,2019,BRANCH
A0003507,C0005465,P003,017,2019,ACTIVE,,BRANCH
A0003508,C0005467,P001,025,2018,ACTIVE,,BRANCH
A0003509,C0005467,P001,019,2020,ACTIVE,,BRANCH
A0003510,C0005467,P002,019,2020,ACTIVE,,BRANCH
A0003511,C0005467,P001,036,2019,CLOSED,2019,BRANCH
A0003512,C0005468,P005,019,2018,CLOSED,2019,BRANCH
A0003513,C0005477,P003,017,2007,CLOSED,2013,BRANCH
A0003514,C0005477,P001,017,2006,CLOSED,2008,BRANCH
A0003515,C0005480,P003,023,2010,ACTIVE,,BRANCH
A0003516,C0005480,P003,017,2014,ACTIVE,,BRANCH
A0003517,C0005480,P001,023,2015,ACTIVE,,BRANCH
A0003518,C0005481,P001,013,2012,ACTIVE,,BRANCH
A0003519,C0005482,P005,017,2013,CLOSED,2024,BRANCH
A0003520,C0005482,P001,019,2013,CLOSED,2022,BRANCH
A0003521,C0005482,P006,017,2014,CLOSED,2025,BRANCH
A0003522,C0005484,P001,033,2018,ACTIVE,,BRANCH
A0003523,C0005484,P003,017,2017,ACTIVE,,BRANCH
A0003524,C0005484,P002,017,2016,CLOSED,2022,BRANCH
A0003525,C0005489,P005,026,2017,ACTIVE,,REMOTE_ASSISTED
A0003526,C0005495,P001,008,2018,CLOSED,2023,BRANCH
A0003527,C0005495,P002,008,2018,ACTIVE,,BRANCH
A0003528,C0005523,P001,018,2011,CLOSED,2013,REMOTE_ASSISTED
A0003529,C0005523,P001,020,2011,CLOSED,2012,BRANCH
A0003530,C0005523,P005,018,2013,CLOSED,2015,BRANCH
A0003531,C0005526,P005,004,2009,ACTIVE,,BRANCH
A0003532,C0005526,P004,004,2011,ACTIVE,,BRANCH
A0003533,C0005526,P001,004,2007,CLOSED,2015,BRANCH
A0003534,C0005526,P003,004,2018,CLOSED,2024,BRANCH
A0003535,C0005526,P005,004,2005,ACTIVE,,BRANCH
A0003536,C0005526,P001,004,2006,CLOSED,2021,BRANCH
A0003537,C0005528,P001,031,2020,CLOSED,2021,DIGITAL
A0003538,C0005532,P001,018,2011,CLOSED,2024,BRANCH
A0003539,C0005534,P005,023,2013,CLOSED,2014,BRANCH
A0003540,C0005534,P005,019,2012,CLOSED,2015,REMOTE_ASSISTED
A0003541,C0005534,P007,023,2013,CLOSED,2014,BRANCH
A0003542,C0005537,P003,019,2013,CLOSED,2015,BRANCH
A0003543,C0005537,P004,019,2014,CLOSED,2016,BRANCH
A0003544,C0005537,P005,019,2013,CLOSED,2015,BRANCH
A0003545,C0005539,P002,010,2002,CLOSED,2002,BRANCH
A0003546,C0005539,P008,001,2002,CLOSED,2003,BRANCH
A0003547,C0005541,P002,010,2008,CLOSED,2013,BRANCH
A0003548,C0005543,P001,026,2019,ACTIVE,,BRANCH
A0003549,C0005545,P001,026,2020,ACTIVE,,REMOTE_ASSISTED
A0003550,C0005546,P001,026,2018,CLOSED,2026,BRANCH
