account_id,year_month,opening_balance,total_inflows,total_outflows,closing_balance
A0002070,2026-06,3004215.43,1556291.63,1250927.06,3309580.0
A0002070,2026-07,3309580.0,191807.08,0.0,3501387.08
A0002070,2026-08,3501387.08,232074.34,1382948.12,2350513.3
A0002070,2026-09,2350513.3,2144713.83,8798.26,4486428.87
A0002070,2026-10,4486428.87,399016.8,1033112.63,3852333.04
A0002070,2026-11,3852333.04,350627.62,1293503.7,2909456.96
A0002070,2026-12,2909456.96,1159071.69,680159.38,3388369.27
A0002072,2021-01,3202478.06,4182682.96,5118690.25,2266470.77
A0002072,2021-02,2266470.77,1466199.18,3270461.36,462208.59
A0002072,2021-03,462208.59,360560.13,526969.52,295799.2
A0002072,2021-04,295799.2,708275.65,357951.59,646123.26
A0002072,2021-05,646123.26,9586206.68,4173489.4,6058840.54
A0002072,2021-06,6058840.54,2613140.94,1893726.11,6778255.37
A0002072,2021-07,6778255.37,2472187.13,8812604.61,437837.89
A0002072,2021-08,437837.89,115330.08,417908.52,135259.45
A0002072,2021-09,135259.45,541120.73,9017.06,667363.12
A0002072,2021-10,667363.12,1716650.22,1538417.59,845595.75
A0002072,2021-11,845595.75,2811092.26,3175109.8,481578.21
A0002072,2021-12,481578.21,2123901.05,1708617.92,896861.34
A0002072,2022-01,896861.34,3852651.6,4669924.69,79588.25
A0002072,2022-02,79588.25,1492225.4,1200836.27,370977.38
A0002072,2022-03,370977.38,5652811.42,673940.24,5349848.56
A0002072,2022-04,5349848.56,2174037.9,4461070.97,3062815.49
A0002072,2022-05,3062815.49,3068772.73,6123907.61,7680.61
A0002072,2022-06,7680.61,2881934.0,1592706.41,1296908.2
A0002072,2022-07,1296908.2,390341.13,715951.26,971298.07
A0002072,2022-08,971298.07,5222242.36,2499269.96,3694270.47
A0002072,2022-09,3694270.47,1773009.07,2168010.35,3299269.19
A0002072,2022-10,3299269.19,1634610.75,3344928.71,1588951.23
A0002072,2022-11,1588951.23,3020636.76,3106452.22,1503135.77
A0002072,2022-12,1503135.77,4491003.39,1950968.36,4043170.8
A0002072,2023-01,4043170.8,3089974.12,4149226.55,2983918.37
A0002072,2023-02,2983918.37,3448609.35,2667742.87,3764784.85
A0002072,2023-03,3764784.85,6579365.36,9215897.82,1128252.39
A0002072,2023-04,1128252.39,5840466.27,3529578.37,3439140.29
A0002072,2023-05,3439140.29,759569.59,1158893.71,3039816.17
A0002072,2023-06,3039816.17,3845740.5,4395331.57,2490225.1
A0002072,2023-07,2490225.1,6273056.97,6200655.52,2562626.55
A0002072,2023-08,2562626.55,4091546.68,4357028.26,2297144.97
A0002072,2023-09,2297144.97,1570609.93,3834443.41,33311.49
A0002072,2023-10,33311.49,3501346.17,985085.12,2549572.54
A0002072,2023-11,2549572.54,6211700.66,4168702.81,4592570.39
A0002072,2023-12,4592570.39,100837.29,1374972.96,3318434.72
A0002072,2024-01,3318434.72,2897971.86,1809377.04,4407029.54
A0002072,2024-02,4407029.54,102857.9,1837155.39,2672732.05
A0002072,2024-03,2672732.05,4805997.26,2850223.97,4628505.34
A0002072,2024-04,4628505.34,1307898.18,865054.0,5071349.52
A0002072,2024-05,5071349.52,2109631.72,6098077.99,1082903.25
A0002072,2024-06,1082903.25,5437930.85,1758430.25,4762403.85
A0002072,2024-07,4762403.85,276802.47,2443147.57,2596058.75
A0002072,2024-08,2596058.75,122031.29,2593918.82,124171.22
A0002072,2024-09,124171.22,16993848.48,2952698.07,14165321.63
A0002072,2024-10,14165321.63,2696555.06,4480677.29,12381199.4
A0002072,2024-11,12381199.4,4643281.15,12503139.37,4521341.18
A0002072,2024-12,4521341.18,4223086.13,6427773.45,2316653.86
A0002072,2025-01,2316653.86,5673074.45,4056940.2,3932788.11
A0002072,2025-02,3932788.11,871310.51,2020551.67,2783546.95
A0002072,2025-03,2783546.95,3204680.34,1806261.31,4181965.98
A0002072,2025-04,4181965.98,5476546.13,6888880.58,2769631.53
A0002072,2025-05,2769631.53,6021996.94,2146262.21,6645366.26
A0002072,2025-06,6645366.26,3639086.93,4217562.51,6066890.68
A0002072,2025-07,6066890.68,4146916.5,7793764.2,2420042.98
A0002072,2025-08,2420042.98,6820430.76,5306957.38,3933516.36
A0002072,2025-09,3933516.36,431618.02,4137573.78,227560.6
A0002072,2025-10,227560.6,10303972.04,4891026.1,5640506.54
A0002072,2025-11,5640506.54,16157316.54,20552937.88,1244885.2
A0002072,2025-12,1244885.2,674150.41,363864.77,1555170.84
A0002072,2026-01,1555170.84,8492723.05,5415437.55,4632456.34
A0002072,2026-02,4632456.34,4379429.36,8898174.53,113711.17
A0002072,2026-03,113711.17,592543.18,354412.72,351841.63
A0002072,2026-04,351841.63,2662286.57,2528307.05,485821.15
A0002072,2026-05,485821.15,11488688.75,8421613.63,3552896.27
A0002072,2026-06,3552896.27,1065552.91,4456020.75,162428.43
A0002072,2026-07,162428.43,38650.14,155585.51,45493.06
A0002072,2026-08,45493.06,1804727.69,893873.92,956346.83
A0002072,2026-09,956346.83,6539589.5,2431844.73,5064091.6
A0002072,2026-10,5064091.6,832971.47,2380668.55,3516394.52
A0002072,2026-11,3516394.52,5701024.89,6632275.01,2585144.4
A0002072,2026-12,2585144.4,3315392.61,3736781.08,2163755.93
A0002073,2021-01,110722.36,383.17,56046.85,55058.68
A0002073,2021-02,55058.68,0.0,24847.97,30210.71
A0002073,2021-03,30210.71,22555.31,5737.08,47028.94
A0002073,2021-04,47028.94,2050.46,40335.68,8743.72
A0002073,2021-05,8743.72,22353.72,15697.57,15399.87
A0002073,2021-06,15399.87,39594.6,2025.42,52969.05
A0002073,2021-07,52969.05,0.0,20253.46,32715.59
A0002073,2021-08,32715.59,0.0,0.0,32715.59
A0002073,2021-09,32715.59,7759.78,5837.37,34638.0
A0002073,2021-10,34638.0,4235.56,12664.72,26208.84
A0002073,2021-11,26208.84,10674.64,22086.45,14797.03
A0002073,2021-12,14797.03,0.0,0.0,14797.03
A0002073,2022-01,14797.03,10758.16,11539.76,14015.43
A0002073,2022-02,14015.43,4850.14,0.0,18865.57
A0002073,2022-03,18865.57,0.0,21.73,18843.84
A0002073,2022-04,18843.84,83009.68,18983.94,82869.58
A0002073,2022-05,82869.58,0.0,1810.54,81059.04
A0002073,2022-06,81059.04,0.0,54394.09,26664.95
A0002073,2022-07,26664.95,68635.51,7585.48,87714.98
A0002073,2022-08,87714.98,21086.74,13397.09,95404.63
A0002073,2022-09,95404.63,12325.85,0.0,107730.48
A0002073,2022-10,107730.48,10101.35,0.0,117831.83
A0002073,2022-11,117831.83,18712.14,17323.73,119220.24
A0002073,2022-12,119220.24,0.0,0.0,119220.24
A0002073,2023-01,119220.24,71089.24,106768.96,83540.52
A0002073,2023-02,83540.52,2955.97,0.0,86496.49
A0002073,2023-03,86496.49,115796.93,99395.69,102897.73
A0002073,2023-04,102897.73,21999.7,77516.7,47380.73
A0002073,2023-05,47380.73,31036.6,0.0,78417.33
A0002073,2023-06,78417.33,137821.36,42330.15,173908.54
A0002073,2023-07,173908.54,56559.66,77605.89,152862.31
A0002073,2023-08,152862.31,0.0,8158.81,144703.5
A0002073,2023-09,144703.5,3918.14,571.25,148050.39
A0002073,2023-10,148050.39,356421.26,28793.34,475678.31
A0002073,2023-11,475678.31,51327.34,66934.62,460071.03
A0002073,2023-12,460071.03,20195.68,73223.74,407042.97
A0002073,2024-01,407042.97,0.0,7257.56,399785.41
A0002073,2024-02,399785.41,119.33,7317.21,392587.53
A0002073,2024-03,392587.53,3800.14,64830.78,331556.89
A0002073,2024-04,331556.89,17369.02,32544.64,316381.27
A0002073,2024-05,316381.27,7597.55,45399.27,278579.55
A0002073,2024-06,278579.55,65751.74,12440.17,331891.12
A0002073,2024-07,331891.12,632.79,74681.97,257841.94
A0002073,2024-08,257841.94,38559.62,235.72,296165.84
A0002073,2024-09,296165.84,7750.37,67022.03,236894.18
A0002073,2024-10,236894.18,0.0,16644.24,220249.94
A0002073,2024-11,220249.94,14864.06,113364.38,121749.62
A0002073,2024-12,121749.62,2243.95,12122.6,111870.97
A0002073,2025-01,111870.97,9732.4,8406.54,113196.83
A0002073,2025-02,113196.83,22572.96,25538.87,110230.92
A0002073,2025-03,110230.92,43330.93,66478.3,87083.55
A0002073,2025-04,87083.55,577.54,17817.42,69843.67
A0002073,2025-05,69843.67,565.99,19562.71,50846.95
A0002073,2025-06,50846.95,29092.91,51696.95,28242.91
A0002073,2025-07,28242.91,44448.17,3102.75,69588.33
A0002073,2025-08,69588.33,36565.12,25064.11,81089.34
A0002073,2025-09,81089.34,5160.75,12138.66,74111.43
A0002073,2025-10,74111.43,982.7,17024.88,58069.25
A0002073,2025-11,58069.25,19304.65,7201.84,70172.06
A0002073,2025-12,70172.06,943.78,7585.2,63530.64
A0002073,2026-01,63530.64,28531.87,74132.58,17929.93
A0002073,2026-02,17929.93,5.99,10635.97,7299.95
A0002073,2026-03,7299.95,5002.38,0.0,12302.33
A0002073,2026-04,12302.33,1100.96,7193.33,6209.96
A0002073,2026-05,6209.96,0.0,5395.67,814.29
A0002073,2026-06,814.29,0.0,0.0,814.29
A0002073,2026-07,814.29,7325.89,0.0,8140.18
A0002073,2026-08,8140.18,48293.8,12070.07,44363.91
A0002073,2026-09,44363.91,36340.86,13725.47,66979.3
A0002073,2026-10,66979.3,85915.41,39851.3,113043.41
A0002073,2026-11,113043.41,22345.34,7187.75,128201.0
A0002073,2026-12,128201.0,23645.82,73493.28,78353.54
A0002089,2021-01,1449.9,0.0,0.0,1449.9
A0002089,2021-02,1449.9,0.0,58.98,1390.92
A0002089,2021-03,1390.92,0.0,20.0,1370.92
A0002089,2021-04,1370.92,42.29,0.0,1413.21
A0002089,2021-05,1413.21,426.01,383.44,1455.78
A0002089,2021-06,1455.78,74.84,0.0,1530.62
A0002089,2021-07,1530.62,231.31,0.0,1761.93
A0002089,2021-08,1761.93,429.23,492.15,1699.01
A0002089,2021-09,1699.01,0.0,0.0,1699.01
A0002089,2021-10,1699.01,1680.56,670.28,2709.29
A0002089,2021-11,2709.29,151.12,0.0,2860.41
A0002089,2021-12,2860.41,0.0,91.09,2769.32
A0002089,2022-01,2769.32,310.21,262.76,2816.77
A0002089,2022-02,2816.77,0.0,0.0,2816.77
A0002089,2022-03,2816.77,272.2,0.0,3088.97
A0002089,2022-04,3088.97,1690.73,0.0,4779.7
A0002089,2022-05,4779.7,897.67,0.0,5677.37
A0002089,2022-06,5677.37,246.49,149.3,5774.56
A0002089,2022-07,5774.56,0.0,709.66,5064.9
A0002089,2022-08,5064.9,1933.34,738.79,6259.45
A0002089,2022-09,6259.45,73.81,0.0,6333.26
A0002089,2022-10,6333.26,414.96,564.7,6183.52
A0002089,2022-11,6183.52,287.13,1270.67,5199.98
A0002089,2022-12,5199.98,0.0,125.02,5074.96
A0002089,2023-01,5074.96,0.0,0.0,5074.96
A0002089,2023-02,5074.96,619.51,0.0,5694.47
A0002089,2023-03,5694.47,0.0,113.61,5580.86
A0002089,2023-04,5580.86,823.46,147.77,6256.55
A0002089,2023-05,6256.55,15.03,0.0,6271.58
A0002089,2023-06,6271.58,0.0,559.82,5711.76
A0002089,2023-07,5711.76,92.8,646.04,5158.52
A0002089,2023-08,5158.52,1419.41,491.84,6086.09
A0002089,2023-09,6086.09,676.51,780.84,5981.76
A0002089,2023-10,5981.76,5200.69,0.0,11182.45
A0002089,2023-11,11182.45,725.78,103.38,11804.85
A0002089,2023-12,11804.85,372.01,0.0,12176.86
A0002089,2024-01,12176.86,462.53,5124.32,7515.07
A0002089,2024-02,7515.07,1910.74,0.0,9425.81
A0002089,2024-03,9425.81,0.0,0.0,9425.81
A0002089,2024-04,9425.81,0.0,0.0,9425.81
A0002089,2024-05,9425.81,1271.85,8796.71,1900.95
A0002089,2024-06,1900.95,0.0,0.0,1900.95
A0002089,2024-07,1900.95,0.0,43.87,1857.08
A0002089,2024-08,1857.08,698.73,0.0,2555.81
A0002089,2024-09,2555.81,0.0,927.98,1627.83
A0002089,2024-10,1627.83,137.8,0.0,1765.63
A0002089,2024-11,1765.63,0.0,0.0,1765.63
A0002089,2024-12,1765.63,0.0,0.0,1765.63
A0002089,2025-01,1765.63,35.05,0.0,1800.68
A0002089,2025-02,1800.68,0.0,734.37,1066.31
A0002089,2025-03,1066.31,3027.74,95.29,3998.76
A0002089,2025-04,3998.76,0.0,0.0,3998.76
A0002089,2025-05,3998.76,0.0,0.0,3998.76
A0002089,2025-06,3998.76,0.0,0.0,3998.76
A0002089,2025-07,3998.76,0.0,507.38,3491.38
A0002089,2025-08,3491.38,62.18,0.0,3553.56
A0002089,2025-09,3553.56,881.99,0.0,4435.55
A0002089,2025-10,4435.55,0.0,544.04,3891.51
A0002089,2025-11,3891.51,0.0,104.22,3787.29
A0002089,2025-12,3787.29,0.0,0.0,3787.29
A0002089,2026-01,3787.29,2161.12,0.0,5948.41
A0002089,2026-02,5948.41,0.0,1096.09,4852.32
A0002089,2026-03,4852.32,0.0,594.88,4257.44
A0002089,2026-04,4257.44,151.11,0.0,4408.55
A0002089,2026-05,4408.55,0.0,0.0,4408.55
A0002089,2026-06,4408.55,22931.03,61.67,27277.91
A0002089,2026-07,27277.91,0.0,630.96,26646.95
A0002089,2026-08,26646.95,0.0,0.0,26646.95
A0002089,2026-09,26646.95,301.44,0.0,26948.39
A0002089,2026-10,26948.39,0.0,344.6,26603.79
A0002089,2026-11,26603.79,627.0,2728.55,24502.24
A0002089,2026-12,24502.24,1810.73,686.69,25626.28
A0002346,2021-01,139.31,49246.96,30202.57,19183.7
A0002346,2021-02,19183.7,424.02,5336.41,14271.31
A0002346,2021-03,14271.31,905.73,569.76,14607.28
A0002346,2021-04,14607.28,8059.63,16470.11,6196.8
A0002346,2021-05,6196.8,897.77,1318.86,5775.71
A0002346,2021-06,5775.71,195.45,490.22,5480.94
A0002346,2021-07,5480.94,0.0,745.16,4735.78
A0002346,2021-08,4735.78,1587.07,3292.3,3030.55
A0002346,2021-09,3030.55,3638.99,1120.41,5549.13
A0002346,2021-10,5549.13,418.08,5399.23,567.98
A0002346,2021-11,567.98,32570.57,62.85,33075.7
A0002346,2021-12,33075.7,150.49,973.54,32252.65
A0002346,2022-01,32252.65,1786.31,843.09,33195.87
A0002346,2022-02,33195.87,1729.79,3195.03,31730.63
A0002346,2022-03,31730.63,986.97,1020.93,31696.67
A0002346,2022-04,31696.67,1219.44,1460.21,31455.9
A0002346,2022-05,31455.9,63.91,782.78,30737.03
A0002346,2022-06,30737.03,510.37,2402.81,28844.59
A0002346,2022-07,28844.59,9116.15,11041.24,26919.5
A0002346,2022-08,26919.5,0.0,1012.53,25906.97
A0002346,2022-09,25906.97,2383.69,11300.68,16989.98
A0002346,2022-10,16989.98,966.11,727.6,17228.49
A0002346,2022-11,17228.49,1293.64,836.02,17686.11
A0002346,2022-12,17686.11,649.04,16504.12,1831.03
A0002346,2023-01,1831.03,268.91,191.81,1908.13
A0002346,2023-02,1908.13,2614.57,2188.79,2333.91
A0002346,2023-03,2333.91,0.0,933.06,1400.85
A0002346,2023-04,1400.85,853.04,1529.49,724.4
A0002346,2023-05,724.4,68.98,666.48,126.9
A0002346,2023-06,126.9,1279.03,794.67,611.26
A0002346,2023-07,611.26,25991.24,1017.68,25584.82
A0002346,2023-08,25584.82,994.11,2290.5,24288.43
A0002346,2023-09,24288.43,69364.02,11995.9,81656.55
A0002346,2023-10,81656.55,1362.19,851.83,82166.91
A0002346,2023-11,82166.91,122.47,358.0,81931.38
A0002346,2023-12,81931.38,6571.05,2779.29,85723.14
A0002346,2024-01,85723.14,1453.57,1499.29,85677.42
A0002346,2024-02,85677.42,529.97,732.1,85475.29
A0002346,2024-03,85475.29,1003.59,46036.32,40442.56
A0002346,2024-04,40442.56,1371.99,897.22,40917.33
A0002346,2024-05,40917.33,1748.26,3484.38,39181.21
A0002346,2024-06,39181.21,566.2,1432.09,38315.32
A0002346,2024-07,38315.32,415.47,1379.26,37351.53
A0002346,2024-08,37351.53,264.91,621.05,36995.39
A0002346,2024-09,36995.39,1613.02,2024.7,36583.71
A0002346,2024-10,36583.71,0.0,1095.22,35488.49
A0002346,2024-11,35488.49,0.0,6325.61,29162.88
A0002346,2024-12,29162.88,287.46,27892.15,1558.19
A0002346,2025-01,1558.19,310.76,402.81,1466.14
A0002346,2025-02,1466.14,281.2,147.02,1600.32
A0002346,2025-03,1600.32,499.82,1722.65,377.49
A0002346,2025-04,377.49,141.56,430.24,88.81
A0002346,2025-05,88.81,632.76,38.35,683.22
A0002346,2025-06,683.22,2084.85,1397.06,1371.01
A0002346,2025-07,1371.01,814.56,1671.22,514.35
A0002346,2025-08,514.35,1496.1,1074.55,935.9
A0002346,2025-09,935.9,1177.16,1120.77,992.29
A0002346,2025-10,992.29,59143.5,136.88,59998.91
A0002346,2025-11,59998.91,801.39,1112.54,59687.76
A0002346,2025-12,59687.76,1565.6,1552.45,59700.91
A0002346,2026-01,59700.91,1848.8,51588.23,9961.48
A0002346,2026-02,9961.48,86519.53,1466.39,95014.62
A0002346,2026-03,95014.62,4375.64,3926.32,95463.94
A0002346,2026-04,95463.94,0.0,5629.97,89833.97
A0002346,2026-05,89833.97,8571.38,27972.78,70432.57
A0002346,2026-06,70432.57,77.22,7432.83,63076.96
A0002481,2021-01,1107081.93,1170262.79,1682555.06,594789.66
A0002481,2021-02,594789.66,88974.13,209653.55,474110.24
A0002481,2021-03,474110.24,346375.95,403410.93,417075.26
A0002481,2021-04,417075.26,313102.88,730137.64,40.5
A0002481,2021-05,40.5,592155.32,484278.29,107917.53
A0002481,2021-06,107917.53,640601.13,469034.54,279484.12
A0002481,2021-07,279484.12,56990.0,139348.07,197126.05
A0002481,2021-08,197126.05,174795.65,122847.63,249074.07
A0002481,2021-09,249074.07,1184231.42,1417609.82,15695.67
A0002481,2021-10,15695.67,1283722.94,353939.13,945479.48
A0002481,2021-11,945479.48,660338.82,1108591.81,497226.49
A0002481,2021-12,497226.49,252060.11,226177.4,523109.2
A0002481,2022-01,523109.2,310015.4,496363.11,336761.49
A0002481,2022-02,336761.49,228875.59,427301.07,138336.01
A0002481,2022-03,138336.01,232115.32,269968.71,100482.62
A0002481,2022-04,100482.62,468573.21,488576.58,80479.25
A0002481,2022-05,80479.25,353559.01,427555.51,6482.75
A0002481,2022-06,6482.75,53668.31,10439.73,49711.33
A0002481,2022-07,49711.33,592060.67,399823.46,241948.54
A0002481,2022-08,241948.54,79768.24,175784.09,145932.69
A0002481,2022-09,145932.69,718518.74,733137.1,131314.33
A0002481,2022-10,131314.33,946192.83,833684.28,243822.88
A0002481,2022-11,243822.88,89016.28,184361.01,148478.15
A0002481,2022-12,148478.15,634642.11,742954.08,40166.18
A0002481,2023-01,40166.18,400204.32,314477.83,125892.67
A0002481,2023-02,125892.67,1514739.72,1126789.39,513843.0
A0002481,2023-03,513843.0,745651.96,1144990.6,114504.36
A0002481,2023-04,114504.36,651146.25,608640.21,157010.4
A0002481,2023-05,157010.4,319907.48,266646.77,210271.11
A0002481,2023-06,210271.11,107707.33,278720.38,39258.06
A0002481,2023-07,39258.06,4015615.07,1500912.94,2553960.19
A0002481,2023-08,2553960.19,91997.74,144170.26,2501787.67
A0002481,2023-09,2501787.67,684156.59,1001795.05,2184149.21
A0002481,2023-10,2184149.21,193730.69,910801.37,1467078.53
A0002481,2023-11,1467078.53,135071.35,40032.85,1562117.03
A0002481,2023-12,1562117.03,381905.86,228538.0,1715484.89
A0002481,2024-01,1715484.89,136288.57,99796.08,1751977.38
A0002481,2024-02,1751977.38,886124.72,1021371.2,1616730.9
A0002481,2024-03,1616730.9,2205172.85,2326795.02,1495108.73
A0002481,2024-04,1495108.73,1212599.17,2262440.77,445267.13
A0002481,2024-05,445267.13,365033.14,346660.15,463640.12
A0002481,2024-06,463640.12,731934.86,1126440.87,69134.11
A0002481,2024-07,69134.11,1040485.84,682730.01,426889.94
A0002481,2024-08,426889.94,112232.14,219487.86,319634.22
A0002481,2024-09,319634.22,173329.91,118180.84,374783.29
A0002481,2024-10,374783.29,1324248.87,1580056.77,118975.39
A0002481,2024-11,118975.39,2610979.94,2624859.04,105096.29
A0002481,2024-12,105096.29,542217.96,420111.66,227202.59
A0002481,2025-01,227202.59,310577.42,364969.23,172810.78
A0002481,2025-02,172810.78,388930.95,224281.57,337460.16
A0002481,2025-03,337460.16,3312671.37,1821127.49,1829004.04
A0002481,2025-04,1829004.04,1263111.9,1448227.52,1643888.42
A0002481,2025-05,1643888.42,758679.71,1280310.39,1122257.74
A0002481,2025-06,1122257.74,623353.08,375295.37,1370315.45
A0002481,2025-07,1370315.45,541792.55,733354.85,1178753.15
A0002481,2025-08,1178753.15,265374.37,528839.06,915288.46
A0002481,2025-09,915288.46,3884581.33,4309351.11,490518.68
A0002481,2025-10,490518.68,3822824.29,3467082.54,846260.43
A0002481,2025-11,846260.43,1477167.16,2161260.1,162167.49
A0002481,2025-12,162167.49,2428322.57,2558714.73,31775.33
A0002481,2026-01,31775.33,3471602.85,2111576.3,1391801.88
A0002481,2026-02,1391801.88,2046680.29,1762980.86,1675501.31
A0002481,2026-03,1675501.31,260999.43,256191.76,1680308.98
A0002481,2026-04,1680308.98,756269.1,2240084.29,196493.79
A0002481,2026-05,196493.79,521507.26,518863.61,199137.44
A0002481,2026-06,199137.44,571459.07,416062.78,354533.73
A0002481,2026-07,354533.73,1497867.48,1734426.7,117974.51
A0002481,2026-08,117974.51,160511.97,187500.44,90986.04
A0002481,2026-09,90986.04,399479.28,275732.9,214732.42
A0002481,2026-10,214732.42,389039.62,449731.02,154041.02
A0002481,2026-11,154041.02,604787.65,558213.1,200615.57
A0002481,2026-12,200615.57,380361.76,537706.58,43270.75
A0002620,2021-01,47558.09,42696.07,35186.45,55067.71
A0002620,2021-02,55067.71,53802.4,83106.15,25763.96
A0002620,2021-03,25763.96,58525.07,48682.02,35607.01
A0002620,2021-04,35607.01,84054.69,36938.69,82723.01
A0002620,2021-05,82723.01,47718.34,72283.9,58157.45
A0002620,2021-06,58157.45,109091.48,78449.16,88799.77
A0002620,2021-07,88799.77,50829.53,46659.9,92969.4
A0002620,2021-08,92969.4,30147.29,64035.77,59080.92
A0002620,2021-09,59080.92,367023.39,65871.23,360233.08
A0002620,2021-10,360233.08,65920.62,105988.38,320165.32
A0002620,2021-11,320165.32,63511.47,166673.54,217003.25
A0002622,2021-01,25540.1,392344.97,41292.89,376592.18
A0002622,2021-02,376592.18,88341.23,134264.49,330668.92
A0002623,2021-01,104103.58,23108.35,560.77,126651.16
A0002623,2021-02,126651.16,0.0,7908.51,118742.65
A0002623,2021-03,118742.65,54360.61,21455.87,151647.39
A0002623,2021-04,151647.39,1590.11,13959.46,139278.04
A0002623,2021-05,139278.04,5404.91,10274.11,134408.84
A0002623,2021-06,134408.84,22258.99,36988.47,119679.36
A0002623,2021-07,119679.36,6655.4,51159.63,75175.13
A0002624,2021-01,55180.99,38199.55,2066.27,91314.27
A0002624,2021-02,91314.27,83871.94,5213.12,169973.09
A0002624,2021-03,169973.09,0.0,22074.58,147898.51
A0002624,2021-04,147898.51,26468.52,13242.29,161124.74
A0002624,2021-05,161124.74,24317.04,20872.42,164569.36
A0002624,2021-06,164569.36,6362.38,39054.82,131876.92
A0002624,2021-07,131876.92,38146.98,11595.66,158428.24
A0002624,2021-08,158428.24,49362.64,15206.16,192584.72
A0002624,2021-09,192584.72,23208.86,92875.26,122918.32
A0002625,2021-01,1182.29,1.19,0.0,1183.48
A0002625,2021-02,1183.48,1.15,0.0,1184.63
A0002625,2021-03,1184.63,1.19,0.0,1185.82
A0002625,2021-04,1185.82,1.24,0.0,1187.06
A0002625,2021-05,1187.06,1.17,0.0,1188.23
A0002625,2021-06,1188.23,1.14,0.0,1189.37
A0002625,2021-07,1189.37,1.13,0.0,1190.5
A0002625,2021-08,1190.5,1.1,0.0,1191.6
A0002625,2021-09,1191.6,1.23,0.0,1192.83
A0002625,2021-10,1192.83,1.19,0.0,1194.02
A0002625,2021-11,1194.02,1.2,1195.22,0.0
A0002627,2021-01,40849.47,243700.98,66883.0,217667.45
A0002627,2021-02,217667.45,53474.1,5002.17,266139.38
A0002627,2021-03,266139.38,62174.64,36795.55,291518.47
A0002627,2021-04,291518.47,504953.43,56899.36,739572.54
A0002627,2021-05,739572.54,260936.94,65304.3,935205.18
A0002627,2021-06,935205.18,65928.31,43818.47,957315.02
A0002627,2021-07,957315.02,72456.47,179159.52,850611.97
A0002627,2021-08,850611.97,91523.22,170825.85,771309.34
A0002628,2021-01,654.09,8568.03,1416.77,7805.35
A0002628,2021-02,7805.35,832.69,407.36,8230.68
A0002628,2021-03,8230.68,20.0,292.76,7957.92
A0002628,2021-04,7957.92,49976.85,1358.23,56576.54
A0002628,2021-05,56576.54,314.45,0.0,56890.99
A0002628,2021-06,56890.99,214.02,135.35,56969.66
A0002628,2021-07,56969.66,623.18,463.47,57129.37
A0002628,2021-08,57129.37,53.76,1420.32,55762.81
A0002628,2021-09,55762.81,0.0,41.31,55721.5
A0002628,2021-10,55721.5,791.5,75.83,56437.17
A0002628,2021-11,56437.17,28934.41,49272.43,36099.15
A0002628,2021-12,36099.15,0.0,194.29,35904.86
A0002628,2022-01,35904.86,1239.36,983.63,36160.59
A0002628,2022-02,36160.59,1316.89,293.11,37184.37
A0002628,2022-03,37184.37,383.03,217.56,37349.84
A0002628,2022-04,37349.84,857.51,660.44,37546.91
A0002628,2022-05,37546.91,670.24,137.5,38079.65
A0002628,2022-06,38079.65,233.83,0.0,38313.48
A0002628,2022-07,38313.48,576.92,111.77,38778.63
A0002628,2022-08,38778.63,2215.66,960.52,40033.77
A0002628,2022-09,40033.77,0.0,3886.78,36146.99
A0002628,2022-10,36146.99,298.81,27.21,36418.59
A0002628,2022-11,36418.59,0.0,205.11,36213.48
A0002628,2022-12,36213.48,690.87,66.52,36837.83
A0002628,2023-01,36837.83,1007.03,905.02,36939.84
A0002628,2023-02,36939.84,265.71,2194.94,35010.61
A0002628,2023-03,35010.61,1196.28,2098.58,34108.31
A0002628,2023-04,34108.31,137.97,988.93,33257.35
A0002628,2023-05,33257.35,0.0,0.0,33257.35
A0002628,2023-06,33257.35,1307.12,941.92,33622.55
A0002628,2023-07,33622.55,0.0,900.1,32722.45
A0002628,2023-08,32722.45,0.0,585.56,32136.89
A0002628,2023-09,32136.89,588.0,0.0,32724.89
A0002628,2023-10,32724.89,934.77,885.95,32773.71
A0002628,2023-11,32773.71,4684.06,235.66,37222.11
A0002628,2023-12,37222.11,571.7,2573.97,35219.84
A0002629,2021-01,72111.4,1404.78,34877.29,38638.89
A0002629,2021-02,38638.89,12028.6,4446.88,46220.61
A0002629,2021-03,46220.61,5150.16,30601.47,20769.3
A0002629,2021-04,20769.3,35198.04,52371.95,3595.39
A0002629,2021-05,3595.39,162030.76,17845.61,147780.54
A0002629,2021-06,147780.54,10069.53,117942.54,39907.53
A0002629,2021-07,39907.53,317303.53,62168.05,295043.01
A0002629,2021-08,295043.01,41669.32,44326.37,292385.96
A0002629,2021-09,292385.96,62477.55,27615.7,327247.81
A0002629,2021-10,327247.81,63011.36,165813.49,224445.68
A0002629,2021-11,224445.68,59551.2,225966.33,58030.55
A0002629,2021-12,58030.55,31891.69,44302.36,45619.88
A0002629,2022-01,45619.88,121389.19,72408.09,94600.98
A0002629,2022-02,94600.98,0.0,94314.42,286.56
A0002629,2022-03,286.56,67571.0,5912.5,61945.06
A0002629,2022-04,61945.06,0.0,61502.12,442.94
A0002629,2022-05,442.94,122692.73,68981.18,54154.49
A0002629,2022-06,54154.49,159722.13,46471.59,167405.03
A0002629,2022-07,167405.03,246188.38,109273.9,304319.51
A0002629,2022-08,304319.51,22455.47,51732.94,275042.04
A0002629,2022-09,275042.04,69717.29,343750.93,1008.4
