customer_id,agent_type,region,sector,resilience_score,vulnerability_score,resilience_band
C0005699,HOUSEHOLD,CENTER,HOUSEHOLD,0.5570921,0.4429079,MEDIUM
C0005700,HOUSEHOLD,CENTER,HOUSEHOLD,0.4199722,0.5800278,LOW
C0005701,HOUSEHOLD,CENTER,HOUSEHOLD,0.58786878,0.41213122,MEDIUM
C0005702,HOUSEHOLD,CENTER,HOUSEHOLD,0.31952977,0.68047023,LOW
C0005703,HOUSEHOLD,CENTER,HOUSEHOLD,0.45491539,0.54508461,MEDIUM
C0005704,HOUSEHOLD,CENTER,HOUSEHOLD,0.62132308,0.37867692,HIGH
C0005705,HOUSEHOLD,CENTER,HOUSEHOLD,0.39946167,0.60053833,LOW
C0005706,HOUSEHOLD,CENTER,HOUSEHOLD,0.5489622,0.4510378,MEDIUM
C0005707,HOUSEHOLD,CENTER,HOUSEHOLD,0.28903107,0.71096893,VERY_LOW
C0005708,HOUSEHOLD,CENTER,HOUSEHOLD,0.33505697,0.66494303,LOW
C0005709,BUSINESS,CENTER,SME_GENERAL,0.40163058,0.59836942,LOW
C0005710,HOUSEHOLD,CENTER,HOUSEHOLD,0.33086359,0.66913641,LOW
C0005711,HOUSEHOLD,CENTER,HOUSEHOLD,0.30809909,0.69190091,LOW
C0005712,HOUSEHOLD,CENTER,HOUSEHOLD,0.67277752,0.32722248,HIGH
C0005713,HOUSEHOLD,CENTER,HOUSEHOLD,0.55465376,0.44534624,MEDIUM
C0005714,HOUSEHOLD,CENTER,HOUSEHOLD,0.49893884,0.50106116,MEDIUM
C0005715,HOUSEHOLD,CENTER,HOUSEHOLD,0.43493998,0.56506002,LOW
C0005716,HOUSEHOLD,CENTER,HOUSEHOLD,0.35387763,0.64612237,LOW
C0005717,HOUSEHOLD,CENTER,HOUSEHOLD,0.38719441,0.61280559,LOW
C0005718,HOUSEHOLD,CENTER,HOUSEHOLD,0.44354865,0.55645135,LOW
C0005719,HOUSEHOLD,CENTER,HOUSEHOLD,0.40416788,0.59583212,LOW
C0005720,HOUSEHOLD,CENTER,HOUSEHOLD,0.7295929,0.2704071,HIGH
C0005721,HOUSEHOLD,CENTER,HOUSEHOLD,0.52297476,0.47702524,MEDIUM
C0005722,HOUSEHOLD,CENTER,HOUSEHOLD,0.27392197,0.72607803,VERY_LOW
C0005723,HOUSEHOLD,CENTER,HOUSEHOLD,0.46164661,0.53835339,MEDIUM
C0005724,HOUSEHOLD,CENTER,HOUSEHOLD,0.45770522,0.54229478,MEDIUM
C0005725,HOUSEHOLD,CENTER,HOUSEHOLD,0.39349883,0.60650117,LOW
C0005726,HOUSEHOLD,CENTER,HOUSEHOLD,0.72459111,0.27540889,HIGH
C0005727,HOUSEHOLD,CENTER,HOUSEHOLD,0.25752807,0.74247193,VERY_LOW
C0005728,HOUSEHOLD,CENTER,HOUSEHOLD,0.3478064,0.6521936,LOW
C0005729,HOUSEHOLD,CENTER,HOUSEHOLD,0.43073387,0.56926613,LOW
C0005730,HOUSEHOLD,CENTER,HOUSEHOLD,0.45365534,0.54634466,MEDIUM
C0005731,HOUSEHOLD,CENTER,HOUSEHOLD,0.45952833,0.54047167,MEDIUM
C0005732,HOUSEHOLD,CENTER,HOUSEHOLD,0.47948942,0.52051058,MEDIUM
C0005733,HOUSEHOLD,CENTER,HOUSEHOLD,0.44067366,0.55932634,LOW
C0005734,HOUSEHOLD,CENTER,HOUSEHOLD,0.49987785,0.50012215,MEDIUM
C0005735,HOUSEHOLD,CENTER,HOUSEHOLD,0.36792255,0.63207745,LOW
C0005736,HOUSEHOLD,CENTER,HOUSEHOLD,0.18708639,0.81291361,VERY_LOW
C0005737,HOUSEHOLD,CENTER,HOUSEHOLD,0.36058612,0.63941388,LOW
C0005738,HOUSEHOLD,CENTER,HOUSEHOLD,0.6149001,0.3850999,HIGH
C0005739,HOUSEHOLD,CENTER,HOUSEHOLD,0.70390898,0.29609102,HIGH
C0005740,HOUSEHOLD,CENTER,HOUSEHOLD,0.42255195,0.57744805,LOW
C0005741,HOUSEHOLD,CENTER,HOUSEHOLD,0.1687352,0.8312648,VERY_LOW
C0005742,HOUSEHOLD,CENTER,HOUSEHOLD,0.85793663,0.14206337,VERY_HIGH
C0005743,HOUSEHOLD,CENTER,HOUSEHOLD,0.32045262,0.67954738,LOW
C0005744,HOUSEHOLD,CENTER,HOUSEHOLD,0.44117191,0.55882809,LOW
C0005745,HOUSEHOLD,CENTER,HOUSEHOLD,0.6945079,0.3054921,HIGH
C0005746,HOUSEHOLD,CENTER,HOUSEHOLD,0.47748268,0.52251732,MEDIUM
C0005747,HOUSEHOLD,CENTER,HOUSEHOLD,0.62829426,0.37170574,HIGH
C0005748,HOUSEHOLD,CENTER,HOUSEHOLD,0.60965827,0.39034173,HIGH
C0005749,HOUSEHOLD,CENTER,HOUSEHOLD,0.2376926,0.7623074,VERY_LOW
C0005750,BUSINESS,CENTER,SME_GENERAL,0.33252115,0.66747885,LOW
C0005751,HOUSEHOLD,CENTER,HOUSEHOLD,0.51550828,0.48449172,MEDIUM
C0005752,HOUSEHOLD,CENTER,HOUSEHOLD,0.80892428,0.19107572,VERY_HIGH
C0005753,HOUSEHOLD,CENTER,HOUSEHOLD,0.54508331,0.45491669,MEDIUM
C0005754,HOUSEHOLD,CENTER,HOUSEHOLD,0.67107691,0.32892309,HIGH
C0005755,HOUSEHOLD,CENTER,HOUSEHOLD,0.64998712,0.35001288,HIGH
C0005756,HOUSEHOLD,CENTER,HOUSEHOLD,0.7634903,0.2365097,VERY_HIGH
C0005757,HOUSEHOLD,CENTER,HOUSEHOLD,0.34857054,0.65142946,LOW
C0005758,HOUSEHOLD,CENTER,HOUSEHOLD,0.52946996,0.47053004,MEDIUM
C0005759,HOUSEHOLD,CENTER,HOUSEHOLD,0.55994288,0.44005712,MEDIUM
C0005760,HOUSEHOLD,CENTER,HOUSEHOLD,0.67993355,0.32006645,HIGH
C0005761,HOUSEHOLD,CENTER,HOUSEHOLD,0.39710567,0.60289433,LOW
C0005762,HOUSEHOLD,CENTER,HOUSEHOLD,0.21803145,0.78196855,VERY_LOW
C0005763,HOUSEHOLD,CENTER,HOUSEHOLD,0.33287694,0.66712306,LOW
C0005764,HOUSEHOLD,CENTER,HOUSEHOLD,0.56098057,0.43901943,MEDIUM
C0005765,BUSINESS,CENTER,SME_GENERAL,0.45937371,0.54062629,MEDIUM
C0005766,HOUSEHOLD,CENTER,HOUSEHOLD,0.51616304,0.48383696,MEDIUM
C0005767,HOUSEHOLD,CENTER,HOUSEHOLD,0.38818202,0.61181798,LOW
C0005768,HOUSEHOLD,CENTER,HOUSEHOLD,0.52033999,0.47966001,MEDIUM
C0005769,HOUSEHOLD,CENTER,HOUSEHOLD,0.59376496,0.40623504,MEDIUM
C0005770,HOUSEHOLD,CENTER,HOUSEHOLD,0.28320593,0.71679407,VERY_LOW
C0005771,BUSINESS,CENTER,SME_GENERAL,0.42798222,0.57201778,LOW
C0005772,HOUSEHOLD,CENTER,HOUSEHOLD,0.52353664,0.47646336,MEDIUM
C0005773,HOUSEHOLD,CENTER,HOUSEHOLD,0.51888594,0.48111406,MEDIUM
C0005774,HOUSEHOLD,CENTER,HOUSEHOLD,0.2674974,0.7325026,VERY_LOW
C0005775,HOUSEHOLD,CENTER,HOUSEHOLD,0.29461402,0.70538598,VERY_LOW
C0005776,HOUSEHOLD,CENTER,HOUSEHOLD,0.69225765,0.30774235,HIGH
C0005777,HOUSEHOLD,CENTER,HOUSEHOLD,0.61717545,0.38282455,HIGH
C0005778,HOUSEHOLD,CENTER,HOUSEHOLD,0.33402231,0.66597769,LOW
C0005779,HOUSEHOLD,CENTER,HOUSEHOLD,0.63766605,0.36233395,HIGH
C0005780,HOUSEHOLD,CENTER,HOUSEHOLD,0.37962145,0.62037855,LOW
C0005781,BUSINESS,CENTER,SME_GENERAL,0.47437464,0.52562536,MEDIUM
C0005782,HOUSEHOLD,CENTER,HOUSEHOLD,0.46949016,0.53050984,MEDIUM
C0005783,HOUSEHOLD,CENTER,HOUSEHOLD,0.38943268,0.61056732,LOW
C0005784,HOUSEHOLD,CENTER,HOUSEHOLD,0.65755884,0.34244116,HIGH
C0005785,HOUSEHOLD,CENTER,HOUSEHOLD,0.86242306,0.13757694,VERY_HIGH
C0005786,HOUSEHOLD,CENTER,HOUSEHOLD,0.54941663,0.45058337,MEDIUM
C0005787,BUSINESS,CENTER,SME_GENERAL,0.2465844,0.7534156,VERY_LOW
C0005788,HOUSEHOLD,CENTER,HOUSEHOLD,0.17558613,0.82441387,VERY_LOW
C0005789,HOUSEHOLD,CENTER,HOUSEHOLD,0.45743682,0.54256318,MEDIUM
C0005790,HOUSEHOLD,CENTER,HOUSEHOLD,0.27245404,0.72754596,VERY_LOW
C0005791,HOUSEHOLD,CENTER,HOUSEHOLD,0.58522353,0.41477647,MEDIUM
C0005792,HOUSEHOLD,CENTER,HOUSEHOLD,0.15638132,0.84361868,VERY_LOW
C0005793,HOUSEHOLD,CENTER,HOUSEHOLD,0.74739318,0.25260682,HIGH
C0005794,HOUSEHOLD,CENTER,HOUSEHOLD,0.26919463,0.73080537,VERY_LOW
C0005795,HOUSEHOLD,CENTER,HOUSEHOLD,0.66460424,0.33539576,HIGH
C0005796,HOUSEHOLD,CENTER,HOUSEHOLD,0.48417638,0.51582362,MEDIUM
C0005797,HOUSEHOLD,CENTER,HOUSEHOLD,0.60233482,0.39766518,HIGH
C0005798,BUSINESS,CENTER,SME_GENERAL,0.35928368,0.64071632,LOW
C0005799,HOUSEHOLD,CENTER,HOUSEHOLD,0.72680229,0.27319771,HIGH
C0005800,HOUSEHOLD,CENTER,HOUSEHOLD,0.52127226,0.47872774,MEDIUM
C0005801,HOUSEHOLD,CENTER,HOUSEHOLD,0.53957543,0.46042457,MEDIUM
C0005802,HOUSEHOLD,CENTER,HOUSEHOLD,0.56876992,0.43123008,MEDIUM
C0005803,HOUSEHOLD,CENTER,HOUSEHOLD,0.52546395,0.47453605,MEDIUM
C0005804,HOUSEHOLD,CENTER,HOUSEHOLD,0.39988989,0.60011011,LOW
C0005805,HOUSEHOLD,CENTER,HOUSEHOLD,0.48010756,0.51989244,MEDIUM
C0005806,BUSINESS,CENTER,SME_GENERAL,0.27510164,0.72489836,VERY_LOW
C0005807,HOUSEHOLD,CENTER,HOUSEHOLD,0.49333326,0.50666674,MEDIUM
C0005808,HOUSEHOLD,CENTER,HOUSEHOLD,0.27718583,0.72281417,VERY_LOW
C0005809,BUSINESS,CENTER,SME_GENERAL,0.54704288,0.45295712,MEDIUM
C0005810,HOUSEHOLD,CENTER,HOUSEHOLD,0.6269027,0.3730973,HIGH
C0005811,HOUSEHOLD,CENTER,HOUSEHOLD,0.46542513,0.53457487,MEDIUM
C0005812,HOUSEHOLD,CENTER,HOUSEHOLD,0.53343561,0.46656439,MEDIUM
C0005813,BUSINESS,CENTER,SME_GENERAL,0.25709998,0.74290002,VERY_LOW
C0005814,BUSINESS,CENTER,SME_GENERAL,0.35056885,0.64943115,LOW
C0005815,HOUSEHOLD,CENTER,HOUSEHOLD,0.37224263,0.62775737,LOW
C0005816,HOUSEHOLD,CENTER,HOUSEHOLD,0.51078613,0.48921387,MEDIUM
C0005817,BUSINESS,CENTER,SME_GENERAL,0.36833266,0.63166734,LOW
C0005818,HOUSEHOLD,CENTER,HOUSEHOLD,0.53846328,0.46153672,MEDIUM
C0005819,HOUSEHOLD,CENTER,HOUSEHOLD,0.63209207,0.36790793,HIGH
C0005820,HOUSEHOLD,CENTER,HOUSEHOLD,0.7966394,0.2033606,VERY_HIGH
C0005821,HOUSEHOLD,CENTER,HOUSEHOLD,0.16127614,0.83872386,VERY_LOW
C0005822,HOUSEHOLD,CENTER,HOUSEHOLD,0.60064737,0.39935263,HIGH
C0005823,HOUSEHOLD,CENTER,HOUSEHOLD,0.75189829,0.24810171,VERY_HIGH
C0005824,HOUSEHOLD,CENTER,HOUSEHOLD,0.35301918,0.64698082,LOW
C0005825,HOUSEHOLD,CENTER,HOUSEHOLD,0.47566772,0.52433228,MEDIUM
C0005826,HOUSEHOLD,CENTER,HOUSEHOLD,0.57414614,0.42585386,MEDIUM
C0005827,HOUSEHOLD,CENTER,HOUSEHOLD,0.62698497,0.37301503,HIGH
C0005828,HOUSEHOLD,CENTER,HOUSEHOLD,0.2793513,0.7206487,VERY_LOW
C0005829,HOUSEHOLD,CENTER,HOUSEHOLD,0.64945233,0.35054767,HIGH
C0005830,HOUSEHOLD,CENTER,HOUSEHOLD,0.44156666,0.55843334,LOW
C0005831,HOUSEHOLD,CENTER,HOUSEHOLD,0.49006802,0.50993198,MEDIUM
C0005832,HOUSEHOLD,CENTER,HOUSEHOLD,0.45685845,0.54314155,MEDIUM
C0005833,HOUSEHOLD,CENTER,HOUSEHOLD,0.5735519,0.4264481,MEDIUM
C0005834,HOUSEHOLD,CENTER,HOUSEHOLD,0.36915361,0.63084639,LOW
C0005835,HOUSEHOLD,CENTER,HOUSEHOLD,0.38283502,0.61716498,LOW
C0005836,HOUSEHOLD,CENTER,HOUSEHOLD,0.57838471,0.42161529,MEDIUM
C0005837,HOUSEHOLD,CENTER,HOUSEHOLD,0.60184885,0.39815115,HIGH
C0005838,HOUSEHOLD,CENTER,HOUSEHOLD,0.453283,0.546717,MEDIUM
C0005839,HOUSEHOLD,CENTER,HOUSEHOLD,0.42286741,0.57713259,LOW
C0005840,BUSINESS,CENTER,SME_GENERAL,0.13110174,0.86889826,VERY_LOW
C0005841,HOUSEHOLD,CENTER,HOUSEHOLD,0.49973995,0.50026005,MEDIUM
C0005842,BUSINESS,CENTER,SME_GENERAL,0.48990389,0.51009611,MEDIUM
C0005843,HOUSEHOLD,CENTER,HOUSEHOLD,0.32730062,0.67269938,LOW
C0005844,HOUSEHOLD,CENTER,HOUSEHOLD,0.7283837,0.2716163,HIGH
C0005845,HOUSEHOLD,CENTER,HOUSEHOLD,0.5865955,0.4134045,MEDIUM
C0005846,HOUSEHOLD,CENTER,HOUSEHOLD,0.69851683,0.30148317,HIGH
C0005847,HOUSEHOLD,CENTER,HOUSEHOLD,0.4030063,0.5969937,LOW
C0005848,HOUSEHOLD,CENTER,HOUSEHOLD,0.56752979,0.43247021,MEDIUM
C0005849,HOUSEHOLD,CENTER,HOUSEHOLD,0.34698759,0.65301241,LOW
C0005850,HOUSEHOLD,CENTER,HOUSEHOLD,0.45087871,0.54912129,MEDIUM
C0005851,HOUSEHOLD,CENTER,HOUSEHOLD,0.46777931,0.53222069,MEDIUM
C0005852,HOUSEHOLD,CENTER,HOUSEHOLD,0.62757674,0.37242326,HIGH
C0005853,HOUSEHOLD,CENTER,HOUSEHOLD,0.4380649,0.5619351,LOW
C0005854,HOUSEHOLD,CENTER,HOUSEHOLD,0.71352075,0.28647925,HIGH
C0005855,HOUSEHOLD,CENTER,HOUSEHOLD,0.21187758,0.78812242,VERY_LOW
C0005856,HOUSEHOLD,CENTER,HOUSEHOLD,0.25485398,0.74514602,VERY_LOW
C0005857,HOUSEHOLD,CENTER,HOUSEHOLD,0.07321141,0.92678859,VERY_LOW
C0005858,HOUSEHOLD,CENTER,HOUSEHOLD,0.4869882,0.5130118,MEDIUM
C0005859,HOUSEHOLD,CENTER,HOUSEHOLD,0.39102181,0.60897819,LOW
C0005860,BUSINESS,CENTER,SME_GENERAL,0.29089173,0.70910827,VERY_LOW
C0005861,HOUSEHOLD,CENTER,HOUSEHOLD,0.42600709,0.57399291,LOW
C0005862,HOUSEHOLD,CENTER,HOUSEHOLD,0.4121595,0.5878405,LOW
C0005863,BUSINESS,CENTER,SME_GENERAL,0.28761152,0.71238848,VERY_LOW
C0005864,HOUSEHOLD,CENTER,HOUSEHOLD,0.49772092,0.50227908,MEDIUM
C0005865,HOUSEHOLD,CENTER,HOUSEHOLD,0.36565863,0.63434137,LOW
C0005866,HOUSEHOLD,CENTER,HOUSEHOLD,0.34481044,0.65518956,LOW
C0005867,HOUSEHOLD,CENTER,HOUSEHOLD,0.28371973,0.71628027,VERY_LOW
C0005868,HOUSEHOLD,CENTER,HOUSEHOLD,0.19885032,0.80114968,VERY_LOW
C0005869,HOUSEHOLD,CENTER,HOUSEHOLD,0.6425189,0.3574811,HIGH
C0005870,HOUSEHOLD,CENTER,HOUSEHOLD,0.42204137,0.57795863,LOW
C0005871,HOUSEHOLD,CENTER,HOUSEHOLD,0.42991057,0.57008943,LOW
C0005872,HOUSEHOLD,CENTER,HOUSEHOLD,0.26685673,0.73314327,VERY_LOW
C0005873,HOUSEHOLD,CENTER,HOUSEHOLD,0.27660543,0.72339457,VERY_LOW
C0005874,HOUSEHOLD,CENTER,HOUSEHOLD,0.39229645,0.60770355,LOW
C0005875,HOUSEHOLD,CENTER,HOUSEHOLD,0.64583651,0.35416349,HIGH
C0005876,HOUSEHOLD,CENTER,HOUSEHOLD,0.25051322,0.74948678,VERY_LOW
C0005877,HOUSEHOLD,CENTER,HOUSEHOLD,0.28859645,0.71140355,VERY_LOW
C0005878,HOUSEHOLD,CENTER,HOUSEHOLD,0.57393378,0.42606622,MEDIUM
C0005879,HOUSEHOLD,CENTER,HOUSEHOLD,0.46155505,0.53844495,MEDIUM
C0005880,HOUSEHOLD,CENTER,HOUSEHOLD,0.35739046,0.64260954,LOW
C0005881,HOUSEHOLD,CENTER,HOUSEHOLD,0.40526558,0.59473442,LOW
C0005882,HOUSEHOLD,CENTER,HOUSEHOLD,0.53131743,0.46868257,MEDIUM
C0005883,HOUSEHOLD,CENTER,HOUSEHOLD,0.45663724,0.54336276,MEDIUM
C0005884,BUSINESS,CENTER,SME_GENERAL,0.46326931,0.53673069,MEDIUM
C0005885,HOUSEHOLD,CENTER,HOUSEHOLD,0.28214088,0.71785912,VERY_LOW
C0005886,BUSINESS,CENTER,SME_GENERAL,0.5215217,0.4784783,MEDIUM
C0005887,HOUSEHOLD,CENTER,HOUSEHOLD,0.43007964,0.56992036,LOW
C0005888,HOUSEHOLD,CENTER,HOUSEHOLD,0.35908422,0.64091578,LOW
C0005889,HOUSEHOLD,CENTER,HOUSEHOLD,0.25352131,0.74647869,VERY_LOW
C0005890,HOUSEHOLD,CENTER,HOUSEHOLD,0.54370593,0.45629407,MEDIUM
C0005891,HOUSEHOLD,CENTER,HOUSEHOLD,0.37230112,0.62769888,LOW
C0005892,HOUSEHOLD,CENTER,HOUSEHOLD,0.39369209,0.60630791,LOW
C0005893,BUSINESS,CENTER,SME_GENERAL,0.26891615,0.73108385,VERY_LOW
C0005894,HOUSEHOLD,CENTER,HOUSEHOLD,0.48204548,0.51795452,MEDIUM
C0005895,HOUSEHOLD,CENTER,HOUSEHOLD,0.20617831,0.79382169,VERY_LOW
C0005896,HOUSEHOLD,CENTER,HOUSEHOLD,0.4242342,0.5757658,LOW
C0005897,HOUSEHOLD,CENTER,HOUSEHOLD,0.62203646,0.37796354,HIGH
C0005898,HOUSEHOLD,CENTER,HOUSEHOLD,0.247864,0.752136,VERY_LOW
C0005899,HOUSEHOLD,CENTER,HOUSEHOLD,0.63230418,0.36769582,HIGH
C0005900,HOUSEHOLD,CENTER,HOUSEHOLD,0.38610765,0.61389235,LOW
C0005901,HOUSEHOLD,CENTER,HOUSEHOLD,0.63365931,0.36634069,HIGH
C0005902,HOUSEHOLD,CENTER,HOUSEHOLD,0.61815575,0.38184425,HIGH
C0005903,HOUSEHOLD,CENTER,HOUSEHOLD,0.35254683,0.64745317,LOW
C0005904,HOUSEHOLD,CENTER,HOUSEHOLD,0.43469948,0.56530052,LOW
C0005905,BUSINESS,CENTER,SME_GENERAL,0.47492749,0.52507251,MEDIUM
C0005906,BUSINESS,CENTER,SME_GENERAL,0.13337022,0.86662978,VERY_LOW
C0005907,HOUSEHOLD,CENTER,HOUSEHOLD,0.61514775,0.38485225,HIGH
C0005908,HOUSEHOLD,CENTER,HOUSEHOLD,0.66041852,0.33958148,HIGH
C0005909,HOUSEHOLD,CENTER,HOUSEHOLD,0.52230137,0.47769863,MEDIUM
C0005910,HOUSEHOLD,CENTER,HOUSEHOLD,0.38915761,0.61084239,LOW
C0005911,HOUSEHOLD,CENTER,HOUSEHOLD,0.20923788,0.79076212,VERY_LOW
C0005912,BUSINESS,CENTER,SME_GENERAL,0.15013232,0.84986768,VERY_LOW
C0005913,HOUSEHOLD,CENTER,HOUSEHOLD,0.4635684,0.5364316,MEDIUM
C0005914,HOUSEHOLD,CENTER,HOUSEHOLD,0.32954028,0.67045972,LOW
C0005915,BUSINESS,CENTER,SME_GENERAL,0.23250217,0.76749783,VERY_LOW
C0005916,HOUSEHOLD,CENTER,HOUSEHOLD,0.63580984,0.36419016,HIGH
C0005917,HOUSEHOLD,CENTER,HOUSEHOLD,0.31236796,0.68763204,LOW
C0005918,HOUSEHOLD,CENTER,HOUSEHOLD,0.30370465,0.69629535,LOW
C0005919,HOUSEHOLD,CENTER,HOUSEHOLD,0.51120454,0.48879546,MEDIUM
C0005920,HOUSEHOLD,CENTER,HOUSEHOLD,0.39329415,0.60670585,LOW
C0005921,HOUSEHOLD,CENTER,HOUSEHOLD,0.5117945,0.4882055,MEDIUM
C0005922,HOUSEHOLD,CENTER,HOUSEHOLD,0.63221049,0.36778951,HIGH
C0005923,HOUSEHOLD,CENTER,HOUSEHOLD,0.66579943,0.33420057,HIGH
C0005924,HOUSEHOLD,CENTER,HOUSEHOLD,0.70627807,0.29372193,HIGH
C0005925,HOUSEHOLD,CENTER,HOUSEHOLD,0.49905086,0.50094914,MEDIUM
C0005926,HOUSEHOLD,CENTER,HOUSEHOLD,0.36462815,0.63537185,LOW
C0005927,HOUSEHOLD,CENTER,HOUSEHOLD,0.3731924,0.6268076,LOW
C0005928,HOUSEHOLD,CENTER,HOUSEHOLD,0.61465456,0.38534544,HIGH
C0005929,HOUSEHOLD,CENTER,HOUSEHOLD,0.43812127,0.56187873,LOW
C0005930,HOUSEHOLD,CENTER,HOUSEHOLD,0.16979519,0.83020481,VERY_LOW
C0005931,HOUSEHOLD,CENTER,HOUSEHOLD,0.79179939,0.20820061,VERY_HIGH
C0005932,HOUSEHOLD,CENTER,HOUSEHOLD,0.42741684,0.57258316,LOW
C0005933,HOUSEHOLD,CENTER,HOUSEHOLD,0.57069858,0.42930142,MEDIUM
C0005934,HOUSEHOLD,CENTER,HOUSEHOLD,0.64787148,0.35212852,HIGH
C0005935,HOUSEHOLD,CENTER,HOUSEHOLD,0.7609707,0.2390293,VERY_HIGH
C0005936,HOUSEHOLD,CENTER,HOUSEHOLD,0.18993744,0.81006256,VERY_LOW
C0005937,BUSINESS,CENTER,SME_GENERAL,0.13313901,0.86686099,VERY_LOW
C0005938,HOUSEHOLD,CENTER,HOUSEHOLD,0.51258226,0.48741774,MEDIUM
C0005939,HOUSEHOLD,CENTER,HOUSEHOLD,0.52890195,0.47109805,MEDIUM
C0005940,HOUSEHOLD,CENTER,HOUSEHOLD,0.19252042,0.80747958,VERY_LOW
C0005941,HOUSEHOLD,CENTER,HOUSEHOLD,0.49555959,0.50444041,MEDIUM
C0005942,HOUSEHOLD,CENTER,HOUSEHOLD,0.36836068,0.63163932,LOW
C0005943,HOUSEHOLD,CENTER,HOUSEHOLD,0.66371841,0.33628159,HIGH
C0005944,HOUSEHOLD,CENTER,HOUSEHOLD,0.22782358,0.77217642,VERY_LOW
C0005945,HOUSEHOLD,CENTER,HOUSEHOLD,0.66618119,0.33381881,HIGH
C0005946,HOUSEHOLD,CENTER,HOUSEHOLD,0.44583236,0.55416764,LOW
C0005947,HOUSEHOLD,CENTER,HOUSEHOLD,0.57206827,0.42793173,MEDIUM
C0005948,HOUSEHOLD,CENTER,HOUSEHOLD,0.31111563,0.68888437,LOW
C0005949,HOUSEHOLD,CENTER,HOUSEHOLD,0.45747409,0.54252591,MEDIUM
C0005950,HOUSEHOLD,CENTER,HOUSEHOLD,0.33046619,0.66953381,LOW
C0005951,BUSINESS,CENTER,SME_GENERAL,0.19398509,0.80601491,VERY_LOW
C0005952,HOUSEHOLD,CENTER,HOUSEHOLD,0.58958882,0.41041118,MEDIUM
C0005953,HOUSEHOLD,CENTER,HOUSEHOLD,0.44637641,0.55362359,LOW
C0005954,HOUSEHOLD,CENTER,HOUSEHOLD,0.5212248,0.4787752,MEDIUM
C0005955,HOUSEHOLD,CENTER,HOUSEHOLD,0.69349946,0.30650054,HIGH
C0005956,HOUSEHOLD,CENTER,HOUSEHOLD,0.53890249,0.46109751,MEDIUM
C0005957,HOUSEHOLD,CENTER,HOUSEHOLD,0.7843216,0.2156784,VERY_HIGH
C0005958,HOUSEHOLD,CENTER,HOUSEHOLD,0.51287184,0.48712816,MEDIUM
C0005959,HOUSEHOLD,CENTER,HOUSEHOLD,0.53269393,0.46730607,MEDIUM
C0005960,HOUSEHOLD,CENTER,HOUSEHOLD,0.60498796,0.39501204,HIGH
C0005961,HOUSEHOLD,CENTER,HOUSEHOLD,0.64138015,0.35861985,HIGH
C0005962,HOUSEHOLD,CENTER,HOUSEHOLD,0.59616907,0.40383093,MEDIUM
C0005963,HOUSEHOLD,CENTER,HOUSEHOLD,0.35108541,0.64891459,LOW
C0005964,HOUSEHOLD,CENTER,HOUSEHOLD,0.72473019,0.27526981,HIGH
C0005965,HOUSEHOLD,CENTER,HOUSEHOLD,0.65658373,0.34341627,HIGH
C0005966,HOUSEHOLD,CENTER,HOUSEHOLD,0.45628001,0.54371999,MEDIUM
C0005967,HOUSEHOLD,CENTER,HOUSEHOLD,0.60406876,0.39593124,HIGH
C0005968,HOUSEHOLD,CENTER,HOUSEHOLD,0.4465642,0.5534358,LOW
C0005969,HOUSEHOLD,CENTER,HOUSEHOLD,0.30699412,0.69300588,LOW
C0005970,BUSINESS,CENTER,SME_GENERAL,0.10064729,0.89935271,VERY_LOW
C0005971,HOUSEHOLD,CENTER,HOUSEHOLD,0.41237795,0.58762205,LOW
C0005972,HOUSEHOLD,CENTER,HOUSEHOLD,0.53652656,0.46347344,MEDIUM
C0005973,HOUSEHOLD,CENTER,HOUSEHOLD,0.49286705,0.50713295,MEDIUM
C0005974,HOUSEHOLD,CENTER,HOUSEHOLD,0.66123081,0.33876919,HIGH
C0005975,HOUSEHOLD,CENTER,HOUSEHOLD,0.49200318,0.50799682,MEDIUM
C0005976,HOUSEHOLD,CENTER,HOUSEHOLD,0.69037243,0.30962757,HIGH
C0005977,HOUSEHOLD,CENTER,HOUSEHOLD,0.31987813,0.68012187,LOW
C0005978,HOUSEHOLD,CENTER,HOUSEHOLD,0.64176888,0.35823112,HIGH
C0005979,HOUSEHOLD,CENTER,HOUSEHOLD,0.27409135,0.72590865,VERY_LOW
C0005980,HOUSEHOLD,CENTER,HOUSEHOLD,0.34264721,0.65735279,LOW
C0005981,HOUSEHOLD,CENTER,HOUSEHOLD,0.31166507,0.68833493,LOW
C0005982,HOUSEHOLD,CENTER,HOUSEHOLD,0.37776484,0.62223516,LOW
C0005983,HOUSEHOLD,CENTER,HOUSEHOLD,0.31960281,0.68039719,LOW
C0005984,HOUSEHOLD,CENTER,HOUSEHOLD,0.61110447,0.38889553,HIGH
C0005985,BUSINESS,CENTER,SME_GENERAL,0.40716206,0.59283794,LOW
C0005986,HOUSEHOLD,CENTER,HOUSEHOLD,0.3112211,0.6887789,LOW
C0005987,BUSINESS,CENTER,SME_GENERAL,0.13398114,0.86601886,VERY_LOW
C0005988,HOUSEHOLD,CENTER,HOUSEHOLD,0.39528412,0.60471588,LOW
C0005989,HOUSEHOLD,CENTER,HOUSEHOLD,0.62419419,0.37580581,HIGH
C0005990,HOUSEHOLD,CENTER,HOUSEHOLD,0.37885608,0.62114392,LOW
C0005991,HOUSEHOLD,CENTER,HOUSEHOLD,0.55118383,0.44881617,MEDIUM
