account_id,customer_id,account_role
A0002024,C0003069,USD_RESERVE
A0018023,C0003069,SECONDARY
A0002025,C0003070,PAYROLL
A0002026,C0003070,USD_RESERVE
A0002029,C0003082,USD_RESERVE
A0002030,C0003082,SAVINGS
A0002031,C0003082,USD_RESERVE
A0002032,C0003082,SAVINGS
A0002033,C0003082,SAVINGS
A0002035,C0003082,BUSINESS_OPERATING
A0002038,C0003084,FIXED_TERM
A0002039,C0003086,PAYROLL
A0002040,C0003087,PAYROLL
A0002042,C0003092,PRIMARY_TRANSACTIONAL
A0002044,C0003093,PRIMARY_TRANSACTIONAL
A0002045,C0003098,PAYROLL
A0002046,C0003098,SECONDARY
A0002047,C0003098,PAYROLL
A0002048,C0003100,PAYROLL
A0002049,C0003100,SAVINGS
A0002052,C0003110,PRIMARY_TRANSACTIONAL
A0002053,C0003111,PRIMARY_TRANSACTIONAL
A0002060,C0003116,PRIMARY_TRANSACTIONAL
A0002062,C0003117,PAYROLL
A0002063,C0003117,USD_RESERVE
A0016685,C0003117,SAVINGS
A0002065,C0003124,PAYROLL
A0002066,C0003124,USD_RESERVE
A0002067,C0003124,SECONDARY
A0002068,C0003124,SAVINGS
A0002069,C0003130,PRIMARY_TRANSACTIONAL
A0002070,C0003132,SAVINGS
A0002071,C0003132,PRIMARY_TRANSACTIONAL
A0018029,C0003132,SAVINGS
A0019451,C0003132,SAVINGS
A0002072,C0003139,USD_RESERVE
A0002073,C0003139,SECONDARY
A0015441,C0003139,PAYROLL
A0018030,C0003139,FIXED_TERM
A0002081,C0003151,PRIMARY_TRANSACTIONAL
A0002085,C0003154,SECONDARY
A0002086,C0003154,USD_RESERVE
A0002088,C0003154,SAVINGS
A0002089,C0003154,SECONDARY
A0002090,C0003154,PAYROLL
A0002091,C0003154,PAYROLL
A0002092,C0003154,SECONDARY
A0019453,C0003154,FIXED_TERM
A0002093,C0003155,PRIMARY_TRANSACTIONAL
A0002096,C0003180,FIXED_TERM
A0002098,C0003180,SAVINGS
A0002099,C0003180,FIXED_TERM
A0002100,C0003180,PAYROLL
A0002101,C0003180,SAVINGS
A0002102,C0003183,PAYROLL
A0002103,C0003183,PAYROLL
A0002105,C0003184,PAYROLL
A0015443,C0003184,FIXED_TERM
A0002107,C0003187,USD_RESERVE
A0002108,C0003187,USD_RESERVE
A0002109,C0003187,USD_RESERVE
A0002110,C0003187,SAVINGS
A0002111,C0003187,PAYROLL
A0002112,C0003187,SAVINGS
A0002114,C0003192,USD_RESERVE
A0002115,C0003192,PAYROLL
A0002117,C0003194,BUSINESS_OPERATING
A0002118,C0003194,USD_RESERVE
A0002119,C0003195,SAVINGS
A0002120,C0003195,PRIMARY_TRANSACTIONAL
A0002124,C0003202,PAYROLL
A0014220,C0003202,SECONDARY
A0018035,C0003202,USD_RESERVE
A0019457,C0003202,SAVINGS
A0002127,C0003205,PRIMARY_TRANSACTIONAL
A0002128,C0003205,SAVINGS
A0002129,C0003205,SAVINGS
A0002130,C0003206,PAYROLL
A0002131,C0003206,SAVINGS
A0002132,C0003206,SAVINGS
A0002133,C0003211,USD_RESERVE
A0002134,C0003211,SECONDARY
A0014221,C0003211,PRIMARY_TRANSACTIONAL
A0014222,C0003211,SAVINGS
A0002135,C0003217,USD_RESERVE
A0002136,C0003217,PRIMARY_TRANSACTIONAL
A0002137,C0003222,SAVINGS
A0013024,C0003222,USD_RESERVE
A0016690,C0003222,PRIMARY_TRANSACTIONAL
A0002138,C0003223,PRIMARY_TRANSACTIONAL
A0002144,C0003231,PAYROLL
A0002146,C0003231,PAYROLL
A0002147,C0003231,FIXED_TERM
A0002153,C0003241,BUSINESS_OPERATING
A0002154,C0003241,SECONDARY
A0015447,C0003241,SAVINGS
A0002155,C0003242,FIXED_TERM
A0015448,C0003242,PRIMARY_TRANSACTIONAL
A0015449,C0003242,SECONDARY
A0002157,C0003244,BUSINESS_OPERATING
A0002158,C0003244,FIXED_TERM
A0002159,C0003245,PAYROLL
A0002160,C0003245,SAVINGS
A0016691,C0003245,FIXED_TERM
A0002162,C0003251,PRIMARY_TRANSACTIONAL
A0014224,C0003251,SECONDARY
A0002163,C0003252,PRIMARY_TRANSACTIONAL
A0002165,C0003257,SAVINGS
A0002168,C0003257,PRIMARY_TRANSACTIONAL
A0002171,C0003263,USD_RESERVE
A0002172,C0003263,SAVINGS
A0016694,C0003263,PAYROLL
A0002173,C0003264,SAVINGS
A0018039,C0003264,PRIMARY_TRANSACTIONAL
A0018040,C0003264,USD_RESERVE
A0002176,C0003269,PRIMARY_TRANSACTIONAL
A0002177,C0003269,USD_RESERVE
A0002178,C0003269,SAVINGS
A0019459,C0003269,USD_RESERVE
A0002179,C0003272,PAYROLL
A0016696,C0003272,PAYROLL
A0002182,C0003279,PAYROLL
A0002183,C0003283,PRIMARY_TRANSACTIONAL
A0002184,C0003288,PAYROLL
A0013026,C0003288,FIXED_TERM
A0002187,C0003296,PAYROLL
A0002188,C0003298,USD_RESERVE
A0002189,C0003298,USD_RESERVE
A0002190,C0003298,PAYROLL
A0002191,C0003298,USD_RESERVE
A0002192,C0003298,SECONDARY
A0018042,C0003298,USD_RESERVE
A0002193,C0003299,SAVINGS
A0002194,C0003299,SECONDARY
A0002195,C0003299,SAVINGS
A0013028,C0003299,PAYROLL
A0002196,C0003303,PAYROLL
A0002197,C0003304,PRIMARY_TRANSACTIONAL
A0002198,C0003304,FIXED_TERM
A0013029,C0003304,SAVINGS
A0002200,C0003305,USD_RESERVE
A0016698,C0003305,PRIMARY_TRANSACTIONAL
A0002201,C0003308,PRIMARY_TRANSACTIONAL
A0018045,C0003308,USD_RESERVE
A0002202,C0003310,BUSINESS_OPERATING
A0002204,C0003310,SECONDARY
A0002205,C0003310,SECONDARY
A0002206,C0003310,SECONDARY
A0002208,C0003310,FIXED_TERM
A0002209,C0003310,SECONDARY
A0002210,C0003310,SAVINGS
A0002212,C0003316,PRIMARY_TRANSACTIONAL
A0002213,C0003323,PAYROLL
A0002216,C0003325,PAYROLL
A0002218,C0003325,USD_RESERVE
A0002220,C0003325,FIXED_TERM
A0002221,C0003328,FIXED_TERM
A0002222,C0003328,PRIMARY_TRANSACTIONAL
A0002223,C0003328,USD_RESERVE
A0002224,C0003331,USD_RESERVE
A0002225,C0003331,USD_RESERVE
A0002226,C0003331,SECONDARY
A0016703,C0003331,PAYROLL
A0002228,C0003334,PAYROLL
A0002229,C0003335,PAYROLL
A0002231,C0003339,PRIMARY_TRANSACTIONAL
A0002232,C0003340,PRIMARY_TRANSACTIONAL
A0014228,C0003340,USD_RESERVE
A0002233,C0003345,PAYROLL
A0014230,C0003345,USD_RESERVE
A0002234,C0003347,PRIMARY_TRANSACTIONAL
A0002236,C0003348,PRIMARY_TRANSACTIONAL
A0002237,C0003352,PRIMARY_TRANSACTIONAL
A0002238,C0003352,SAVINGS
A0015450,C0003352,SAVINGS
A0002240,C0003358,PRIMARY_TRANSACTIONAL
A0002241,C0003358,USD_RESERVE
A0015451,C0003358,FIXED_TERM
A0016706,C0003358,USD_RESERVE
A0002243,C0003364,USD_RESERVE
A0018046,C0003364,PRIMARY_TRANSACTIONAL
A0002245,C0003374,PAYROLL
A0002246,C0003374,SAVINGS
A0002247,C0003374,SAVINGS
A0002248,C0003374,USD_RESERVE
A0002249,C0003374,PAYROLL
A0002250,C0003374,PAYROLL
A0002251,C0003374,FIXED_TERM
A0002252,C0003374,SECONDARY
A0002254,C0003377,PRIMARY_TRANSACTIONAL
A0002255,C0003377,SAVINGS
A0013035,C0003377,USD_RESERVE
A0002257,C0003378,PAYROLL
A0013036,C0003378,PAYROLL
A0016708,C0003378,FIXED_TERM
A0002260,C0003382,FIXED_TERM
A0013037,C0003382,PRIMARY_TRANSACTIONAL
A0014233,C0003382,USD_RESERVE
A0002263,C0003386,PRIMARY_TRANSACTIONAL
A0002265,C0003386,SECONDARY
A0002266,C0003386,SECONDARY
A0002267,C0003386,SAVINGS
A0002268,C0003390,PRIMARY_TRANSACTIONAL
A0002269,C0003390,USD_RESERVE
A0002272,C0003395,PAYROLL
A0015455,C0003395,PAYROLL
A0002273,C0003398,PRIMARY_TRANSACTIONAL
A0015456,C0003398,FIXED_TERM
A0002276,C0003404,PAYROLL
A0002284,C0003419,PRIMARY_TRANSACTIONAL
A0002285,C0003419,USD_RESERVE
A0002287,C0003424,FIXED_TERM
A0002288,C0003424,PRIMARY_TRANSACTIONAL
A0013038,C0003424,SECONDARY
A0002289,C0003425,SAVINGS
A0002290,C0003425,PAYROLL
A0015461,C0003425,SAVINGS
A0015462,C0003425,SECONDARY
A0002291,C0003428,PAYROLL
A0002293,C0003428,USD_RESERVE
A0016711,C0003428,SECONDARY
A0002299,C0003433,PAYROLL
A0002300,C0003433,FIXED_TERM
A0016712,C0003433,SAVINGS
A0019466,C0003433,USD_RESERVE
A0019467,C0003433,USD_RESERVE
A0002301,C0003435,FIXED_TERM
A0019468,C0003435,PRIMARY_TRANSACTIONAL
A0002303,C0003441,FIXED_TERM
A0002308,C0003447,USD_RESERVE
A0002309,C0003447,PRIMARY_TRANSACTIONAL
A0016715,C0003447,FIXED_TERM
A0018054,C0003447,FIXED_TERM
A0002310,C0003451,PRIMARY_TRANSACTIONAL
A0002311,C0003451,USD_RESERVE
A0016716,C0003451,USD_RESERVE
A0019469,C0003451,SAVINGS
A0002312,C0003453,FIXED_TERM
A0002313,C0003453,USD_RESERVE
A0002314,C0003453,PAYROLL
A0016717,C0003453,FIXED_TERM
A0002316,C0003457,PAYROLL
A0002317,C0003457,USD_RESERVE
A0002318,C0003457,SECONDARY
A0002319,C0003457,SAVINGS
A0002320,C0003460,FIXED_TERM
A0002322,C0003463,PRIMARY_TRANSACTIONAL
A0002323,C0003475,PAYROLL
A0015464,C0003475,USD_RESERVE
A0002324,C0003480,PRIMARY_TRANSACTIONAL
A0002325,C0003480,SAVINGS
A0002327,C0003481,PRIMARY_TRANSACTIONAL
A0002328,C0003483,SAVINGS
A0002329,C0003483,PAYROLL
A0002330,C0003483,SAVINGS
A0002333,C0003489,PRIMARY_TRANSACTIONAL
A0002334,C0003496,PRIMARY_TRANSACTIONAL
A0002335,C0003496,USD_RESERVE
A0013041,C0003496,SAVINGS
A0002336,C0003506,SAVINGS
A0002337,C0003506,SAVINGS
A0014239,C0003506,PAYROLL
A0014240,C0003506,USD_RESERVE
A0002341,C0003512,FIXED_TERM
A0002342,C0003512,USD_RESERVE
A0002343,C0003512,SAVINGS
A0002344,C0003512,SECONDARY
A0002345,C0003512,PAYROLL
A0002346,C0003515,SAVINGS
A0014241,C0003515,PAYROLL
A0002347,C0003516,PAYROLL
A0002348,C0003521,PRIMARY_TRANSACTIONAL
A0015465,C0003521,SAVINGS
A0002349,C0003524,PRIMARY_TRANSACTIONAL
A0014242,C0003524,USD_RESERVE
A0002350,C0003527,PRIMARY_TRANSACTIONAL
A0002351,C0003527,SAVINGS
A0002352,C0003528,FIXED_TERM
A0015466,C0003528,FIXED_TERM
A0002353,C0003533,SECONDARY
A0002354,C0003533,PRIMARY_TRANSACTIONAL
A0002355,C0003533,USD_RESERVE
A0002363,C0003552,PRIMARY_TRANSACTIONAL
A0014247,C0003552,FIXED_TERM
A0002364,C0003553,PAYROLL
A0002365,C0003553,FIXED_TERM
A0002366,C0003553,USD_RESERVE
A0002367,C0003553,SECONDARY
A0002369,C0003555,PAYROLL
A0002370,C0003556,PRIMARY_TRANSACTIONAL
A0002371,C0003556,USD_RESERVE
A0002372,C0003556,SAVINGS
A0013043,C0003556,USD_RESERVE
A0002373,C0003557,PAYROLL
A0013044,C0003557,SAVINGS
A0002374,C0003571,PAYROLL
A0002375,C0003571,PAYROLL
A0002376,C0003580,USD_RESERVE
A0002377,C0003580,SAVINGS
A0002378,C0003580,USD_RESERVE
A0002379,C0003580,USD_RESERVE
A0002380,C0003580,PRIMARY_TRANSACTIONAL
A0018061,C0003580,SECONDARY
A0002381,C0003581,FIXED_TERM
A0002382,C0003584,USD_RESERVE
A0002383,C0003584,SECONDARY
A0002384,C0003584,USD_RESERVE
A0002386,C0003584,PRIMARY_TRANSACTIONAL
A0002387,C0003589,USD_RESERVE
A0002388,C0003589,USD_RESERVE
A0002389,C0003589,SAVINGS
A0002390,C0003589,FIXED_TERM
A0015468,C0003589,USD_RESERVE
A0018062,C0003589,PAYROLL
A0002399,C0003596,SAVINGS
A0002401,C0003596,PAYROLL
A0002402,C0003596,USD_RESERVE
A0002403,C0003596,SAVINGS
A0002405,C0003596,SECONDARY
A0002407,C0003596,FIXED_TERM
A0019482,C0003596,FIXED_TERM
A0002408,C0003602,PAYROLL
A0002409,C0003602,PAYROLL
A0002410,C0003602,USD_RESERVE
A0002411,C0003607,PAYROLL
A0002412,C0003611,PRIMARY_TRANSACTIONAL
A0002417,C0003618,USD_RESERVE
A0002418,C0003618,FIXED_TERM
A0002421,C0003618,USD_RESERVE
A0002424,C0003618,PRIMARY_TRANSACTIONAL
A0002425,C0003618,SAVINGS
A0016722,C0003618,SECONDARY
A0002426,C0003619,PRIMARY_TRANSACTIONAL
A0002427,C0003619,SAVINGS
A0019485,C0003619,SAVINGS
A0002428,C0003620,PRIMARY_TRANSACTIONAL
A0002431,C0003627,PRIMARY_TRANSACTIONAL
A0002432,C0003627,USD_RESERVE
A0002433,C0003628,PRIMARY_TRANSACTIONAL
A0002437,C0003638,PRIMARY_TRANSACTIONAL
A0002438,C0003638,SAVINGS
A0002441,C0003639,PAYROLL
A0013045,C0003639,PAYROLL
A0016723,C0003639,PAYROLL
A0002442,C0003646,PAYROLL
A0002445,C0003650,PRIMARY_TRANSACTIONAL
A0002446,C0003651,PRIMARY_TRANSACTIONAL
A0002448,C0003656,PRIMARY_TRANSACTIONAL
A0002449,C0003656,USD_RESERVE
A0002450,C0003660,PRIMARY_TRANSACTIONAL
A0002452,C0003663,PRIMARY_TRANSACTIONAL
A0014252,C0003663,FIXED_TERM
A0002454,C0003665,PAYROLL
A0002455,C0003665,SECONDARY
A0002456,C0003665,SAVINGS
A0016724,C0003665,PAYROLL
A0002457,C0003667,FIXED_TERM
A0002458,C0003667,USD_RESERVE
A0002459,C0003667,PRIMARY_TRANSACTIONAL
A0002460,C0003667,USD_RESERVE
A0014253,C0003667,USD_RESERVE
A0002461,C0003669,PRIMARY_TRANSACTIONAL
A0002462,C0003669,SAVINGS
A0018066,C0003669,SAVINGS
A0002463,C0003671,PAYROLL
A0002464,C0003671,PAYROLL
A0002465,C0003671,PAYROLL
A0019487,C0003671,FIXED_TERM
A0019488,C0003671,USD_RESERVE
A0002471,C0003679,PAYROLL
A0002472,C0003679,PAYROLL
A0002473,C0003679,SAVINGS
A0002474,C0003679,SECONDARY
A0002479,C0003685,PAYROLL
A0002480,C0003685,SAVINGS
A0002481,C0003685,USD_RESERVE
A0019490,C0003685,PAYROLL
A0002483,C0003688,USD_RESERVE
A0014255,C0003688,SAVINGS
A0018067,C0003688,PRIMARY_TRANSACTIONAL
A0002484,C0003692,PRIMARY_TRANSACTIONAL
A0002486,C0003695,USD_RESERVE
A0018069,C0003695,PAYROLL
A0002492,C0003701,PAYROLL
A0002493,C0003701,SAVINGS
A0002495,C0003701,SAVINGS
A0002497,C0003701,SAVINGS
A0013049,C0003701,USD_RESERVE
A0002498,C0003702,PRIMARY_TRANSACTIONAL
A0002499,C0003702,SAVINGS
A0002500,C0003703,PAYROLL
A0002501,C0003703,PAYROLL
A0002503,C0003707,USD_RESERVE
A0002504,C0003707,PAYROLL
A0002505,C0003707,FIXED_TERM
A0002506,C0003710,PRIMARY_TRANSACTIONAL
A0002512,C0003724,PRIMARY_TRANSACTIONAL
A0015474,C0003724,SECONDARY
A0002515,C0003733,PRIMARY_TRANSACTIONAL
A0002517,C0003739,PRIMARY_TRANSACTIONAL
A0002518,C0003739,SAVINGS
A0002520,C0003741,SAVINGS
A0013052,C0003741,PAYROLL
A0002521,C0003749,SECONDARY
A0002523,C0003749,PAYROLL
A0013053,C0003749,USD_RESERVE
A0002524,C0003750,PAYROLL
A0002525,C0003750,PAYROLL
A0002526,C0003751,PRIMARY_TRANSACTIONAL
A0019496,C0003751,SAVINGS
A0002529,C0003753,PRIMARY_TRANSACTIONAL
A0015475,C0003753,SAVINGS
A0002531,C0003759,PAYROLL
A0002532,C0003759,FIXED_TERM
A0002533,C0003760,FIXED_TERM
A0002534,C0003760,SAVINGS
A0002535,C0003760,SAVINGS
A0016732,C0003760,PAYROLL
A0002537,C0003765,PRIMARY_TRANSACTIONAL
A0002539,C0003771,SECONDARY
A0002541,C0003771,PAYROLL
A0002542,C0003771,USD_RESERVE
A0002543,C0003771,SAVINGS
A0002545,C0003777,PRIMARY_TRANSACTIONAL
A0002546,C0003777,SAVINGS
A0002547,C0003777,SAVINGS
A0002548,C0003781,FIXED_TERM
A0016734,C0003781,PAYROLL
A0002550,C0003782,USD_RESERVE
A0014264,C0003782,PRIMARY_TRANSACTIONAL
A0002553,C0003786,BUSINESS_OPERATING
A0002554,C0003786,SAVINGS
A0002555,C0003786,USD_RESERVE
A0002556,C0003787,BUSINESS_OPERATING
A0002557,C0003787,FIXED_TERM
A0014265,C0003787,SAVINGS
A0002558,C0003794,PRIMARY_TRANSACTIONAL
A0013055,C0003794,SAVINGS
A0015476,C0003794,FIXED_TERM
A0002562,C0003800,PRIMARY_TRANSACTIONAL
A0002563,C0003804,PRIMARY_TRANSACTIONAL
A0002565,C0003807,BUSINESS_OPERATING
A0002567,C0003816,PRIMARY_TRANSACTIONAL
A0002568,C0003817,PRIMARY_TRANSACTIONAL
A0002569,C0003818,SAVINGS
A0014267,C0003818,PAYROLL
A0002576,C0003836,SAVINGS
A0002577,C0003836,SECONDARY
A0002579,C0003836,PAYROLL
A0019498,C0003836,USD_RESERVE
A0002582,C0003838,USD_RESERVE
A0002583,C0003838,PRIMARY_TRANSACTIONAL
A0002584,C0003845,PAYROLL
A0002585,C0003846,PRIMARY_TRANSACTIONAL
A0013058,C0003846,SECONDARY
A0002586,C0003856,PAYROLL
A0013061,C0003856,PAYROLL
A0002587,C0003862,USD_RESERVE
A0002588,C0003862,BUSINESS_OPERATING
A0002589,C0003862,FIXED_TERM
A0002590,C0003862,FIXED_TERM
A0014270,C0003862,FIXED_TERM
A0015481,C0003862,SECONDARY
A0002591,C0003865,FIXED_TERM
A0002592,C0003865,FIXED_TERM
A0002593,C0003866,PAYROLL
A0002594,C0003866,SAVINGS
A0002595,C0003866,SAVINGS
A0002596,C0003866,SAVINGS
A0019500,C0003866,SECONDARY
A0002600,C0003873,PRIMARY_TRANSACTIONAL
A0002601,C0003876,SAVINGS
A0002602,C0003876,BUSINESS_OPERATING
A0002603,C0003876,USD_RESERVE
A0002604,C0003886,PAYROLL
A0002606,C0003886,SAVINGS
A0002608,C0003888,USD_RESERVE
A0002611,C0003888,USD_RESERVE
A0002612,C0003888,USD_RESERVE
A0002614,C0003888,PAYROLL
A0002615,C0003889,SAVINGS
A0019502,C0003889,PAYROLL
A0002616,C0003890,PRIMARY_TRANSACTIONAL
A0002617,C0003891,USD_RESERVE
A0002618,C0003891,FIXED_TERM
A0002619,C0003891,PAYROLL
A0002620,C0003891,USD_RESERVE
A0002622,C0003895,PRIMARY_TRANSACTIONAL
A0002633,C0003904,PRIMARY_TRANSACTIONAL
A0002634,C0003904,FIXED_TERM
A0002635,C0003906,FIXED_TERM
A0015484,C0003906,FIXED_TERM
A0002636,C0003911,PAYROLL
A0002637,C0003917,PRIMARY_TRANSACTIONAL
A0018080,C0003917,SAVINGS
A0002639,C0003921,PAYROLL
A0019503,C0003921,SECONDARY
A0019504,C0003921,PAYROLL
A0002640,C0003922,PRIMARY_TRANSACTIONAL
A0002641,C0003925,USD_RESERVE
A0002642,C0003925,PRIMARY_TRANSACTIONAL
A0002644,C0003925,SAVINGS
A0002645,C0003926,SAVINGS
A0015486,C0003926,PAYROLL
A0015487,C0003926,SECONDARY
A0002646,C0003928,PRIMARY_TRANSACTIONAL
A0002647,C0003928,USD_RESERVE
A0002648,C0003928,SAVINGS
A0014271,C0003928,SECONDARY
A0002649,C0003929,PAYROLL
A0002650,C0003932,PAYROLL
A0002651,C0003932,USD_RESERVE
A0013063,C0003932,PAYROLL
A0002653,C0003933,PRIMARY_TRANSACTIONAL
A0002655,C0003935,PRIMARY_TRANSACTIONAL
A0002656,C0003935,SECONDARY
A0002657,C0003943,FIXED_TERM
A0002658,C0003944,USD_RESERVE
A0002659,C0003944,USD_RESERVE
A0002660,C0003944,SAVINGS
A0002661,C0003944,PAYROLL
A0002662,C0003955,SAVINGS
A0002663,C0003955,PAYROLL
A0013064,C0003955,FIXED_TERM
A0013065,C0003955,SAVINGS
A0002667,C0003963,PRIMARY_TRANSACTIONAL
A0019508,C0003963,SAVINGS
A0002668,C0003964,USD_RESERVE
A0015488,C0003964,PRIMARY_TRANSACTIONAL
A0002669,C0003965,PRIMARY_TRANSACTIONAL
A0002670,C0003969,PRIMARY_TRANSACTIONAL
A0002671,C0003969,USD_RESERVE
A0002680,C0003989,PRIMARY_TRANSACTIONAL
A0002681,C0003993,FIXED_TERM
A0002683,C0003995,BUSINESS_OPERATING
A0002684,C0004000,PRIMARY_TRANSACTIONAL
A0002685,C0004000,SAVINGS
A0015491,C0004000,SAVINGS
A0002687,C0004003,PRIMARY_TRANSACTIONAL
A0002688,C0004005,PRIMARY_TRANSACTIONAL
A0002689,C0004005,USD_RESERVE
A0014275,C0004005,SAVINGS
A0016744,C0004005,USD_RESERVE
A0002690,C0004009,BUSINESS_OPERATING
A0002692,C0004009,SAVINGS
A0002695,C0004022,PAYROLL
A0002696,C0004022,FIXED_TERM
A0015493,C0004022,PAYROLL
A0002697,C0004026,PRIMARY_TRANSACTIONAL
A0002698,C0004026,USD_RESERVE
A0002700,C0004026,SAVINGS
A0002701,C0004027,SAVINGS
A0002703,C0004027,USD_RESERVE
A0002704,C0004027,PAYROLL
A0002706,C0004028,SAVINGS
A0014276,C0004028,PRIMARY_TRANSACTIONAL
A0002707,C0004029,SAVINGS
A0002709,C0004029,USD_RESERVE
A0002710,C0004029,BUSINESS_OPERATING
A0002711,C0004029,SAVINGS
A0002713,C0004032,SAVINGS
A0013068,C0004032,PAYROLL
A0013069,C0004032,FIXED_TERM
A0002714,C0004037,USD_RESERVE
A0002715,C0004037,PAYROLL
A0002716,C0004038,SAVINGS
A0002717,C0004038,PAYROLL
A0002718,C0004040,SAVINGS
A0002719,C0004040,PRIMARY_TRANSACTIONAL
A0002720,C0004042,PAYROLL
A0016746,C0004042,PAYROLL
A0019513,C0004042,SECONDARY
A0002721,C0004043,PRIMARY_TRANSACTIONAL
A0002722,C0004045,FIXED_TERM
A0015494,C0004045,PRIMARY_TRANSACTIONAL
A0002724,C0004046,PRIMARY_TRANSACTIONAL
A0002728,C0004051,PAYROLL
A0002729,C0004051,PAYROLL
A0002730,C0004051,USD_RESERVE
A0002732,C0004052,PAYROLL
A0002733,C0004052,PAYROLL
A0018090,C0004052,SAVINGS
A0018091,C0004052,USD_RESERVE
A0002735,C0004064,PAYROLL
A0002736,C0004064,SAVINGS
A0015495,C0004064,USD_RESERVE
A0018093,C0004064,SECONDARY
A0002737,C0004067,FIXED_TERM
A0002739,C0004067,SECONDARY
A0002740,C0004067,USD_RESERVE
A0002741,C0004067,BUSINESS_OPERATING
A0002742,C0004067,SECONDARY
A0002745,C0004067,SECONDARY
A0015496,C0004067,USD_RESERVE
A0002747,C0004068,PRIMARY_TRANSACTIONAL
A0016750,C0004068,SAVINGS
A0002748,C0004071,PRIMARY_TRANSACTIONAL
A0014277,C0004071,SAVINGS
A0002751,C0004074,PRIMARY_TRANSACTIONAL
A0002752,C0004074,SECONDARY
A0002753,C0004074,SECONDARY
A0002754,C0004074,FIXED_TERM
A0002755,C0004076,SAVINGS
A0014278,C0004076,PAYROLL
A0002756,C0004078,PAYROLL
A0002758,C0004078,FIXED_TERM
A0002759,C0004081,PRIMARY_TRANSACTIONAL
A0002766,C0004089,PAYROLL
A0013070,C0004089,FIXED_TERM
A0002768,C0004102,SAVINGS
A0002769,C0004102,BUSINESS_OPERATING
A0013072,C0004102,SECONDARY
A0002770,C0004108,SECONDARY
A0002771,C0004108,SAVINGS
A0015497,C0004108,PAYROLL
A0002772,C0004109,FIXED_TERM
A0002773,C0004110,PAYROLL
A0002774,C0004110,SECONDARY
A0002775,C0004110,SAVINGS
A0002776,C0004110,SECONDARY
A0002781,C0004119,SAVINGS
A0002783,C0004119,PAYROLL
A0015498,C0004119,PAYROLL
A0002788,C0004128,FIXED_TERM
A0002789,C0004128,PRIMARY_TRANSACTIONAL
A0002797,C0004144,PAYROLL
A0002798,C0004151,SAVINGS
A0002799,C0004151,FIXED_TERM
A0014281,C0004151,USD_RESERVE
A0014282,C0004151,PAYROLL
A0019521,C0004151,SECONDARY
A0002800,C0004154,PAYROLL
A0002803,C0004159,PRIMARY_TRANSACTIONAL
A0002806,C0004169,SECONDARY
A0002807,C0004169,PAYROLL
A0015502,C0004169,FIXED_TERM
A0019523,C0004169,SECONDARY
A0002810,C0004176,SAVINGS
A0002811,C0004176,PAYROLL
A0015503,C0004176,USD_RESERVE
A0002812,C0004183,PRIMARY_TRANSACTIONAL
A0002813,C0004184,PRIMARY_TRANSACTIONAL
A0002814,C0004185,PRIMARY_TRANSACTIONAL
A0002821,C0004192,PAYROLL
A0002822,C0004192,USD_RESERVE
A0002823,C0004196,PAYROLL
A0002824,C0004196,FIXED_TERM
A0002826,C0004197,USD_RESERVE
A0014285,C0004197,USD_RESERVE
A0014286,C0004197,PRIMARY_TRANSACTIONAL
A0002827,C0004198,PAYROLL
A0002828,C0004198,SECONDARY
A0018098,C0004198,SAVINGS
A0002830,C0004199,PAYROLL
A0002831,C0004216,PRIMARY_TRANSACTIONAL
A0002833,C0004216,SAVINGS
A0014287,C0004216,SECONDARY
A0016756,C0004216,USD_RESERVE
A0018099,C0004216,USD_RESERVE
A0002837,C0004231,PAYROLL
A0002840,C0004238,PAYROLL
A0002846,C0004247,PRIMARY_TRANSACTIONAL
A0002850,C0004256,SAVINGS
A0002851,C0004256,PAYROLL
A0016758,C0004256,PAYROLL
A0002852,C0004259,SAVINGS
A0013074,C0004259,PRIMARY_TRANSACTIONAL
A0002856,C0004267,PAYROLL
A0002857,C0004267,SAVINGS
A0002858,C0004267,SAVINGS
A0002859,C0004272,SECONDARY
A0002860,C0004272,BUSINESS_OPERATING
A0015505,C0004272,SECONDARY
A0002863,C0004276,PAYROLL
A0002864,C0004276,SAVINGS
A0015507,C0004276,PAYROLL
A0002865,C0004278,BUSINESS_OPERATING
A0002866,C0004286,PAYROLL
A0019532,C0004286,PAYROLL
A0002867,C0004287,PRIMARY_TRANSACTIONAL
A0002873,C0004296,FIXED_TERM
A0014294,C0004296,PRIMARY_TRANSACTIONAL
A0002874,C0004302,PRIMARY_TRANSACTIONAL
A0002875,C0004304,SECONDARY
A0002876,C0004304,PAYROLL
A0015509,C0004304,SECONDARY
A0002882,C0004306,FIXED_TERM
A0002884,C0004306,PAYROLL
A0002886,C0004309,PAYROLL
A0002887,C0004309,FIXED_TERM
A0002888,C0004309,FIXED_TERM
A0002889,C0004309,SAVINGS
A0002890,C0004309,USD_RESERVE
A0002891,C0004315,PAYROLL
A0018105,C0004315,FIXED_TERM
A0002892,C0004316,USD_RESERVE
A0002893,C0004316,PRIMARY_TRANSACTIONAL
A0015510,C0004316,USD_RESERVE
A0002894,C0004320,SAVINGS
A0016765,C0004320,USD_RESERVE
A0018106,C0004320,PAYROLL
A0019536,C0004320,PAYROLL
A0002895,C0004322,PRIMARY_TRANSACTIONAL
A0002897,C0004322,SAVINGS
A0002898,C0004326,SAVINGS
A0002899,C0004326,PAYROLL
A0014296,C0004326,FIXED_TERM
