world_seed,leader_2021,leader_2026,leadership_changed,btyt_gained,btyt_change_2021_2026,systemic_shock_years,bank_shock_events,mean_hhi,hhi_2021,hhi_2026,largest_annual_gain,largest_annual_loss
20263864,B001,B001,False,False,-0.008407971878663989,0,2,0.1606289594404873,0.15740143550384686,0.16424537089448882,0.010356345040086895,-0.008407747292494314
20263865,B001,B001,False,True,0.009714235693687054,1,4,0.166391824435976,0.1683567814071931,0.16548595778867986,0.00901489281699172,-0.01417362829402094
20263866,B001,B001,False,False,-4.573545939304258e-05,0,4,0.1691601171936675,0.1677707290814371,0.16919847399672477,0.008928415728834377,-0.0065227598589805424
20263867,B001,B001,False,False,-0.0012365019919391082,1,5,0.14671552519013542,0.15375650873037314,0.14995823593679877,0.014552525632212598,-0.01550610573672806
20263868,B001,B001,False,True,0.002693636590301682,1,8,0.17434739419378675,0.17592457973224485,0.18771810540245049,0.042171362629450926,-0.016369314459513548
20263869,B001,B001,False,True,7.181890006633523e-05,0,3,0.15339319029107693,0.166224600583438,0.1462018504737421,0.013148505337536837,-0.019216407942184766
20263870,B001,B001,False,True,0.008284379825365257,1,2,0.15091404953520993,0.15276040325582138,0.14911114292186461,0.015582087200398859,-0.009747862186879175
20263871,B001,B001,False,True,0.0066069689496157935,1,4,0.16552391409859954,0.16145704107407727,0.17080166501121086,0.02030071870463436,-0.009845945940047784
20263872,B001,B001,False,True,0.004423419081632136,1,5,0.15450207391161228,0.14898231026615202,0.16282608596443618,0.013430294752548366,-0.012755864587404867
20263873,B001,B001,False,False,-0.008182125652663318,1,3,0.16023302882706944,0.1588751759229718,0.16099776772787355,0.011693360457154356,-0.01381326361957605
20263874,B001,B001,False,True,0.005786438571568554,1,4,0.16164473617014327,0.16175702455677113,0.15799911896282398,0.010055203190019957,-0.009989382009751191
20263875,B001,B001,False,True,0.004922330193015301,1,5,0.1555728465189589,0.16197605619472827,0.15009575168379183,0.012622986313643086,-0.02163730684485768
20263876,B001,B001,False,True,0.017458910302564773,1,6,0.1490905979069302,0.15224914521361987,0.1504874956049633,0.015865791747122493,-0.006543217004126828
20263877,B001,B001,False,False,-0.003946199926545942,0,6,0.1534333506243128,0.14817404585418595,0.15660318483312585,0.015412444682512072,-0.008147617408531788
20263878,B001,B001,False,False,-0.004845976856346315,1,6,0.14877037108327493,0.15626162293951082,0.1414541592102165,0.01376884082683591,-0.01082699059135278
20263879,B001,B001,False,False,-0.007830398878737967,1,3,0.1553134100541026,0.15533582361682202,0.15332984197071614,0.017311706883651024,-0.011995251853096578
20263880,B001,B001,False,False,-0.025978337228489475,0,5,0.15411996748259113,0.14723242381866655,0.15767238152257892,0.015319959358210011,-0.011262416321562413
20263881,B001,B001,False,True,0.020902353228531262,1,7,0.16185404820123553,0.1654515840014233,0.15784723588840308,0.010906554287581471,-0.011342463922017487
20263882,B001,B001,False,False,-0.00739531255705126,1,3,0.15434461407199773,0.15142636973628493,0.16036200023372424,0.013936346689604862,-0.022076515143670095
20263883,B001,B001,False,False,-0.009257032263805073,1,2,0.1692715352434242,0.17220575183628598,0.1648013873331332,0.009174265351815036,-0.007583656480562029
20263884,B001,B001,False,False,-0.006418327127692303,3,3,0.15430949854300766,0.1598929537816489,0.14801651912154484,0.009290678365604599,-0.012061110305052247
20263885,B001,B001,False,True,0.01524647519706182,0,8,0.1679378923385266,0.166723872379152,0.16675317839349674,0.014902396817764119,-0.0148044677117206
20263886,B001,B001,False,True,0.003041520662957549,1,5,0.16127856642501973,0.15370974717262015,0.16811437441143776,0.018489198707528576,-0.011750302206514143
20263887,B001,B001,False,True,0.0029683031120524075,0,4,0.148153200901671,0.14803113784001162,0.15442569844470933,0.017367861181821542,-0.018961004731995357
20263888,B001,B001,False,False,-0.0029815231557189376,1,7,0.16707262843206072,0.1689005112558766,0.17234984472057666,0.017713002359472374,-0.017466872998312066
20263889,B001,B001,False,True,0.0074070827459810085,1,5,0.1672713136752196,0.16811799785463646,0.16890120426469232,0.011921330531519947,-0.019007418541459126
20263890,B001,B001,False,False,-0.001875980499851583,0,6,0.15264805842698806,0.15239606861523283,0.15481097403092253,0.008307872782869888,-0.007293009054255832
20263891,B001,B001,False,True,0.0070278585092956175,0,6,0.16432699388060779,0.16830676383156248,0.15516457698113,0.013872555787602797,-0.010598141263459482
20263892,B001,B001,False,False,-0.0029390257033859793,1,6,0.1606524779822497,0.16179158014706796,0.15895146848363376,0.014248826635617218,-0.012565971650325136
20263893,B001,B001,False,True,0.007430801253630034,0,3,0.1656419945856268,0.16543121523172535,0.16654877101457288,0.02088602558498373,-0.019715893944916796
20263894,B001,B001,False,False,-0.008756439871996917,1,6,0.1519988980906945,0.15967527782507193,0.15592833337583023,0.024215769603413873,-0.014117754070980093
20263895,B001,B001,False,False,-0.010289647461575055,1,5,0.16062220650950973,0.15430113902198894,0.16369577539099095,0.01321040245497851,-0.010690408175264163
20263896,B001,B001,False,False,-0.0020255006485955657,0,5,0.16115437411492428,0.16021425597602315,0.1647920485009824,0.015267466589054451,-0.015621316336359298
20263897,B001,B001,False,True,0.005529168964620565,0,4,0.16296733446579012,0.15634255201818095,0.17586070894616965,0.022521210752973142,-0.011304394466438217
20263898,B001,B001,False,False,-0.012561554157709376,1,3,0.16082788425122221,0.15957793069654433,0.15824370060973864,0.011908248922027243,-0.010655860725028055
20263899,B001,B001,False,False,-0.0027164967577006788,2,1,0.16409528520258687,0.15889521079863242,0.1731466026399719,0.01485305142704424,-0.011387937779916424
20263900,B001,B001,False,False,-0.018760375540204377,1,5,0.16137213138937656,0.15707777103721776,0.16391488493977152,0.02075782969725068,-0.008178660029077071
20263901,B001,B001,False,False,-0.003800154672069317,0,6,0.16409085788144068,0.16539190191651268,0.17056727752096887,0.028421989152558447,-0.015243545875094175
20263902,B001,B001,False,True,0.0002450462289889585,3,3,0.16011457939453697,0.15492888756023426,0.16613032932955615,0.011720113506738072,-0.006860178228691588
20263903,B001,B001,False,False,-0.010898480490188017,0,3,0.15588382936230258,0.15223967999016452,0.15953873278539685,0.011778742950025956,-0.020066125478514413
20263904,B001,B001,False,False,-0.00031682502643772675,1,5,0.1570820199405409,0.15572958975500517,0.15277537224992435,0.016443221999599897,-0.0092578257441841
20263905,B001,B001,False,False,-0.01589022239308685,1,4,0.17944779619921983,0.18158933591842,0.1772217572180776,0.008618449866225314,-0.009185773161051736
20263906,B001,B001,False,False,-0.013015836447083783,0,9,0.15413232415703917,0.14928948272982834,0.16162808397661696,0.014995034742372293,-0.009473978740955236
20263907,B001,B001,False,False,-0.004426879843784426,0,4,0.16357921379361862,0.16631619913612544,0.16297644614095633,0.01625577921523641,-0.010397351404501765
20263908,B001,B001,False,True,0.02183592159520612,0,3,0.1641807423679568,0.1668940858571056,0.15956311680955473,0.012515932178075395,-0.017749698469190278
20263909,B001,B001,False,False,-0.009469093645999259,1,5,0.15738244119215936,0.15335941267330855,0.15930526951592763,0.00922435299657598,-0.0058696128201884724
20263910,B001,B001,False,True,0.00013620136841878405,0,5,0.1684113212803052,0.16302265938611735,0.17117496401058824,0.01582729369304159,-0.010930777923748303
20263911,B001,B001,False,False,-0.005121537620212217,1,2,0.16157907813405764,0.15562149475456008,0.17043358261607597,0.014872172184231036,-0.01225292799719331
20263912,B001,B001,False,False,-0.0010178535319095156,0,4,0.17258004699779453,0.1575163293140361,0.18336063105980974,0.0462005855109448,-0.014993135072483538
20263913,B001,B001,False,True,0.023911586319677616,1,6,0.15798352311057837,0.16566817672664017,0.15527828418292838,0.009469398835002849,-0.015972425294892095
20263914,B001,B001,False,True,0.007307096547126211,2,5,0.15528162609063897,0.15384153892541608,0.15560233576440732,0.01448702536965124,-0.008258467393706115
20263915,B001,B001,False,False,-0.007931550796292076,2,7,0.16231441310233183,0.14725302658883613,0.1766384617674841,0.028282759660407608,-0.014667327132579622
20263916,B001,B001,False,True,0.003013189812426764,1,6,0.15244477361588216,0.14705559604629803,0.16140075687135383,0.019686689379634248,-0.01341700031077804
20263917,B001,B001,False,True,0.0025535496970105626,3,6,0.16602847186221611,0.16022580616326648,0.1720891135592757,0.01014891501095494,-0.014611841787671276
20263918,B001,B001,False,False,-0.0035799193183274625,2,10,0.1578594769125149,0.1681388127943907,0.1507320347894425,0.009161302374333852,-0.01606738040355038
20263919,B001,B001,False,False,-0.00635130946491233,2,5,0.1568281108696249,0.15879884555153798,0.15439471474420527,0.009283485691307686,-0.007902801779461871
20263920,B001,B001,False,True,0.008094904275351103,1,5,0.158397173750936,0.15716092126076436,0.15556876278524373,0.007920133121887052,-0.012085631413037784
20263921,B001,B001,False,False,-0.0023950303207445345,1,3,0.15818056066972513,0.1594256050831822,0.15738566813157054,0.011207623149541546,-0.009886094560491637
20263922,B001,B001,False,True,0.007691665362083044,0,1,0.15856159361765138,0.16184852683909942,0.15250127535359215,0.009451219328083738,-0.011515690507469284
20263923,B001,B001,False,False,-0.02219687279533638,1,3,0.17315558220328878,0.17426717364484737,0.1687084392218051,0.01662224746800864,-0.011716951444126322
20263924,B001,B001,False,False,-0.010347600068416035,2,4,0.15503504273141336,0.15189112845930028,0.1649277955805253,0.022520543661348924,-0.006802183555272595
20263925,B001,B001,False,True,0.005972291406792514,0,4,0.15130672736361792,0.16081595277046878,0.14511838235122554,0.0166193394858562,-0.02422604682718066
20263926,B001,B001,False,True,0.009769997978207198,1,6,0.15226445347196552,0.15561553317148144,0.15128042406325673,0.01303699386705201,-0.012493865124647008
20263927,B001,B001,False,False,-0.013137169044406462,0,4,0.15103070135611868,0.15704926564843374,0.1504903391679737,0.015334834486582363,-0.015128935547435995
20263928,B001,B001,False,True,0.005432031692870501,0,5,0.15772057576927842,0.16737665747415587,0.1502691223557491,0.010844827174238292,-0.018401479533519394
20263929,B001,B001,False,False,-0.001006346088553517,0,5,0.17960192638108133,0.18347830001916574,0.1724077520039734,0.027200600622221183,-0.01814137057133164
20263930,B001,B001,False,False,-0.006095570226793967,1,2,0.15664223100777838,0.14810354586759691,0.16697193070304067,0.021884828219456698,-0.008229315853767225
20263931,B001,B001,False,True,0.0012321433562283643,0,4,0.15407082796109908,0.1532755454725321,0.1570607300927469,0.009587291879199156,-0.008732791378481097
20263932,B001,B001,False,True,0.009416018692862217,0,3,0.16966920504473645,0.17657061656818443,0.1641868260026438,0.010927406984738097,-0.015609426038093843
20263933,B001,B001,False,False,-0.007439885287794955,0,4,0.15697502701080288,0.15222109319601004,0.1554713677547216,0.019284044513609738,-0.013697327388141167
20263934,B001,B001,False,True,0.007969997703772214,0,4,0.1584887361638501,0.16029384180614062,0.15871539931286055,0.010073621163242508,-0.012007559800845322
20263935,B001,B001,False,True,0.013779215818644695,0,8,0.16510643165144837,0.1613454120158967,0.16721369676335576,0.015067797863801746,-0.013389412245140314
20263936,B001,B001,False,True,0.0058418688971568974,0,6,0.15854901454496084,0.1573015224352404,0.16084584081092962,0.007909232490751095,-0.0107278197343533
20263937,B001,B001,False,True,0.006783820879359109,1,7,0.16553441819533884,0.16749851123388473,0.15954387070111276,0.011435215243257295,-0.01188836739736504
20263938,B001,B001,False,False,-0.004719785352469377,0,1,0.15813615453673588,0.15778073757112226,0.15909919765447572,0.009787675068409774,-0.006084328349970497
20263939,B001,B001,False,False,-0.005289851386005025,0,3,0.17631352438901327,0.16715321198569008,0.17848183455456013,0.017095386952186375,-0.006971514918646823
20263940,B001,B001,False,False,-0.0006938374337755598,2,8,0.15960000103703695,0.1624878728753471,0.1631029651452436,0.009070954837708645,-0.011680055087558372
20263941,B001,B001,False,True,0.021460410496738164,1,2,0.15782328471112497,0.15996265432599122,0.15236999759249945,0.009595241542027344,-0.007873938003844672
20263942,B001,B001,False,False,-0.0007130207632546279,0,5,0.17451169683189796,0.16151651422881036,0.18800454991684543,0.03130908336555438,-0.014731688380964586
20263943,B001,B001,False,False,-0.0054087439922741315,1,1,0.16637097594098862,0.16062602227838071,0.17052648766128647,0.011123485899774133,-0.00675099234903781
20263944,B001,B001,False,True,0.002191434964106183,0,9,0.16094932897696454,0.15614510289279315,0.16352204119755956,0.008477925099230954,-0.011636216481164821
20263945,B001,B001,False,True,0.003937105777322147,1,3,0.14348088462294603,0.16105034431715154,0.12943524416740554,0.01678597713144117,-0.05958664137694225
20263946,B001,B001,False,True,0.005150413979180625,2,7,0.1608308738336592,0.15969085964424692,0.15860543519490222,0.014048838158967777,-0.013148953641134165
20263947,B001,B001,False,True,0.013340918827803083,1,4,0.15062875057599703,0.15658636919062563,0.13732404994887853,0.011930848642108194,-0.02693265815724466
20263948,B001,B001,False,True,0.012140963978506732,1,7,0.16946825678213798,0.1498010525521119,0.17017155893126165,0.03482447892594359,-0.016714813036063536
20263949,B001,B001,False,True,0.012785287743328315,1,3,0.1729577108604398,0.1681186580110593,0.1654298105118773,0.017161805910365813,-0.028409784765461077
20263950,B001,B001,False,True,0.013367561792921603,0,8,0.16197693042112202,0.159480046868301,0.16441647980846885,0.009263819110669952,-0.01653399844871628
20263951,B001,B001,False,True,0.0015158311280653036,0,3,0.1539658745910574,0.15856554491202343,0.14374155616783452,0.01728437874434753,-0.022208828763263466
20263952,B001,B001,False,True,0.004929749762811617,0,5,0.16134089644017613,0.1689930696225753,0.15436891668690825,0.016082330814550266,-0.01849276165106928
20263953,B001,B001,False,True,0.0011996764809721477,1,5,0.1517511152746065,0.150159683087817,0.15094621556767757,0.00811443733279131,-0.011566374396074705
20263954,B001,B001,False,True,0.01353730068639939,2,9,0.16732548458970062,0.16574900441926607,0.16473198665710348,0.014999224886197232,-0.011235702159958588
20263955,B001,B001,False,True,0.008281553857650531,0,5,0.1500698844671891,0.14510734046101198,0.155668726711465,0.017734817227565827,-0.01709607986129924
20263956,B001,B001,False,False,-0.00390188600915143,1,5,0.17157724736393473,0.17059718985792333,0.17237340207618426,0.00853199492749368,-0.01902378651563094
20263957,B001,B001,False,False,-0.01119639852429822,0,8,0.16034698461490451,0.15552417502048455,0.16554450006442925,0.010898906910199513,-0.01693800156585236
20263958,B001,B001,False,False,-0.008418801694377018,0,2,0.16734541277151457,0.16137600848449857,0.1686573378445577,0.012824664140834219,-0.01011478742939309
20263959,B001,B001,False,True,0.002454607851533057,2,2,0.16425713340900353,0.16304796526485055,0.16995729990216157,0.009432534357640465,-0.008172550528133149
20263960,B001,B001,False,False,-0.005131245286613066,0,4,0.1623138418025605,0.1639013109645309,0.15526894635121113,0.014063409968555096,-0.025404514952581503
20263961,B001,B001,False,False,-0.008858830984079254,0,3,0.15813291968739987,0.1537492397283243,0.15796867900836586,0.005255771378427629,-0.005458345444149311
20263962,B001,B001,False,True,0.0034713757436360126,1,2,0.15159206194771568,0.15108071853667415,0.15779718133427884,0.01626533597862856,-0.007904007629126242
20263963,B001,B001,False,False,-0.025952820137517263,0,5,0.1749076935521144,0.16779777748810637,0.17842317545858974,0.011541045838765862,-0.01230132017494378
20263964,B001,B001,False,False,-0.008549031387526697,0,13,0.14661957159004818,0.1533605292361999,0.1477816654833303,0.011647273533783309,-0.01964926294536734
20263965,B001,B001,False,False,-0.004844405264582713,0,3,0.15722464904498754,0.16222167188160228,0.15798825220169227,0.011296019555778025,-0.009449756377855917
20263966,B001,B001,False,True,0.007718499125026937,0,3,0.15953133848373216,0.15824247211084322,0.158064413219099,0.005112303464376036,-0.008028070339903576
20263967,B001,B001,False,True,0.002259164237796568,0,8,0.17205927068200336,0.16752120033938436,0.17202665028916075,0.009599707804026913,-0.008537645634774563
20263968,B001,B001,False,True,0.0072790442086779,1,3,0.16020875704498513,0.15758885577111523,0.16305706940569809,0.011236433882519659,-0.007244206230951747
20263969,B001,B001,False,True,0.024220314207305423,2,7,0.16724929327300564,0.1697272215696907,0.1651797198044442,0.01226314338922993,-0.01887438627504101
20263970,B001,B001,False,False,-0.008002163009461279,0,5,0.15171570364941625,0.15838017395940668,0.1460316252442538,0.017024996417380978,-0.0353821700979588
20263971,B001,B001,False,True,0.007610046760453654,0,0,0.1483133184163573,0.15082116806174803,0.14805297084897914,0.006003782644297989,-0.007249856137998584
20263972,B001,B001,False,False,-0.011497570465173163,0,3,0.15012069010386248,0.15309615061526258,0.1473325067952621,0.009411103260263842,-0.015269904514819854
20263973,B001,B001,False,True,0.002900149632120992,1,9,0.1543707579020323,0.15945069078454535,0.15037945322006444,0.012153951996125664,-0.017352356607432645
20263974,B001,B001,False,True,0.009178889445616206,1,5,0.1628567477088708,0.16920375263934928,0.14940756596864016,0.013693345245086377,-0.020910339092808317
20263975,B001,B001,False,False,-0.0076518025633546885,1,7,0.15630285805662908,0.1641004020278641,0.15203526489653893,0.015029247180585237,-0.017738960954498006
20263976,B001,B001,False,True,0.00017831595189495703,1,5,0.17576322048421056,0.1585112512579988,0.1972189182129072,0.03221520165539732,-0.01619902802820472
20263977,B001,B001,False,False,-0.012557533327213537,0,5,0.15723136079348693,0.16525342338526725,0.1534363515170586,0.01508842394104859,-0.018227227378770472
20263978,B001,B001,False,True,0.004954421694789601,2,4,0.1718518551803203,0.16734161798926317,0.1777156144482819,0.011947694277431253,-0.01052938205895887
20263979,B001,B001,False,False,-0.006700565203482216,1,1,0.16171383043321924,0.16113284278596435,0.15602829996602244,0.015827084983784545,-0.017967314341877927
20263980,B001,B001,False,False,-0.006248747526182347,2,8,0.1876661385016678,0.17299834424762353,0.21004467299388307,0.03402208074238677,-0.02444556075479601
20263981,B001,B001,False,False,-0.007289123916675654,0,6,0.1549178112909139,0.15676978467505126,0.15106913757084509,0.008800253297144622,-0.007378916755313714
20263982,B001,B001,False,True,0.0004173065442995144,0,4,0.16609778757093424,0.16825436398455076,0.16491459808645506,0.014252996273378116,-0.008995621895006412
20263983,B001,B001,False,True,0.004807058607428104,1,5,0.15151536746149316,0.15610582669376974,0.14965871546028908,0.020153960171248902,-0.013571972739905735
20263984,B001,B001,False,True,0.003208425988667156,2,4,0.16718015004495126,0.17154504566370926,0.15748246649557496,0.012768203517368848,-0.01573209972131656
20263985,B001,B001,False,True,0.0026849156992975395,0,0,0.16644453590742567,0.17142465586048586,0.16553883657974805,0.00921727386615634,-0.00621047518568392
20263986,B001,B001,False,True,0.003709225844577134,0,5,0.17011484214597203,0.16185277682574017,0.18061020959262625,0.012511129378161068,-0.010211502402377101
20263987,B001,B001,False,False,-0.007652652633150639,1,9,0.15800186941325106,0.15902804199884626,0.15715442722992848,0.015804076084940097,-0.012523076220940357
20263988,B001,B001,False,True,0.006250429570077529,1,4,0.16409224375707043,0.1637359685308736,0.16193574188788373,0.009181817900998437,-0.016227583370349102
20263989,B001,B001,False,True,0.0006846355418519273,0,4,0.14933876341499736,0.15075901526195493,0.14780760681948701,0.01253043115677957,-0.00640476764694517
20263990,B001,B001,False,False,-0.009487131259844975,0,4,0.15078033120921583,0.15173445478836706,0.1471628696334974,0.011015937184355298,-0.0073838423593351465
20263991,B001,B001,False,False,-0.04309836670297788,2,5,0.16925059376691923,0.16561033082871698,0.1663385824432823,0.0077001422111733775,-0.01891114838141112
20263992,B001,B001,False,True,0.01038127433696101,1,2,0.18374899769903622,0.1819997192764915,0.1834074344249098,0.008899514274865683,-0.01373970313527681
20263993,B001,B001,False,True,0.0057155818009500745,1,8,0.18043404309996622,0.19128465298672412,0.17162852419478059,0.00844651911517888,-0.019623909468522743
20263994,B001,B001,False,False,-0.018323891517920736,0,8,0.17002988750038747,0.15896767274168105,0.17191400201449636,0.014977944833799883,-0.020077978501279126
20263995,B001,B001,False,True,0.004245318562831127,0,4,0.15037022248598922,0.14875145941305068,0.14894177609790932,0.009788789822571975,-0.007322186620284055
20263996,B001,B001,False,False,-0.00015499069186758474,1,6,0.1582966789196998,0.16722927183548714,0.14906669039920725,0.013399210276949264,-0.016881325162366845
20263997,B001,B001,False,True,0.00039542771352510386,0,6,0.1621255446127713,0.1674554225655797,0.15753154917317302,0.01012528839291868,-0.009315135273347097
20263998,B001,B001,False,False,-0.000706229090954219,1,9,0.17743831338936658,0.17270101142645577,0.1891506972450457,0.017069424063962835,-0.02109420089277453
20263999,B001,B001,False,True,0.0011204265341242248,0,8,0.15658456468499893,0.1500359716027752,0.16367933615585276,0.01116876294789304,-0.017735631079318664
20264000,B001,B001,False,False,-0.009479572994829266,2,2,0.1493084187574922,0.14639274317872528,0.15190857952968087,0.016366753625035757,-0.007816885526495218
20264001,B001,B001,False,True,0.0011722672942250656,1,5,0.16435795513305515,0.16360448497952826,0.16317578229758647,0.010020380841505833,-0.016248164006321883
20264002,B001,B001,False,True,0.03242496001097289,1,7,0.13936238251686073,0.14978413060003712,0.1279948178515984,0.0159216240398858,-0.026722705538072156
20264003,B001,B001,False,False,-0.003535812667335686,0,4,0.16324263713606205,0.1568106583883102,0.16894317456248373,0.024034087748448674,-0.016547422318354876
20264004,B001,B001,False,True,0.003573571936183996,1,2,0.15053999393108491,0.15633852481024707,0.1449743969864247,0.009905975965946806,-0.014533197362964545
20264005,B001,B001,False,True,0.003529896686610419,0,4,0.1512419509092533,0.15201875254814337,0.1576484297134529,0.012316522980765965,-0.015828991816894636
20264006,B001,B001,False,False,-0.005752346725040165,1,3,0.1538033235030487,0.16163811871407954,0.14952453353206605,0.009029596317936157,-0.019058967148708
20264007,B001,B001,False,True,0.0109752972198192,2,10,0.15801255777545256,0.1639944870428251,0.1487082060910134,0.015178788923850106,-0.022869881406426984
20264008,B001,B001,False,True,0.0031956321869242993,0,3,0.15102840280402813,0.14768388294746762,0.15495263091071995,0.014725755231550203,-0.012735526217148713
20264009,B001,B001,False,False,-0.012704497399905583,0,5,0.1602767519310632,0.16007716191687396,0.1571794032993072,0.00937310416049239,-0.008160100198752906
20264010,B001,B001,False,False,-0.003777957006174046,1,7,0.16214451478556366,0.15570592981365813,0.17327786173259377,0.021950151643533533,-0.011851828352394123
20264011,B001,B001,False,True,0.008942470696602117,0,5,0.15558985989817983,0.15966081107566843,0.15460767072028977,0.011266161692099472,-0.017289391859005188
20264012,B001,B001,False,True,0.012739419556076118,1,3,0.17099099886891458,0.16055550295283352,0.1766261113040823,0.014716020541435226,-0.020215867241665242
20264013,B001,B001,False,True,0.004726507870399105,0,7,0.16498619445828322,0.15789433937090055,0.17102773068583052,0.0077070057041942475,-0.009499451026510147
20264014,B001,B001,False,False,-0.003920959264547594,0,7,0.1551976155358828,0.1518989337843136,0.15928127202216327,0.006976090872411689,-0.008810527795744247
20264015,B001,B001,False,False,-0.0013526646761943262,1,6,0.14847225503790487,0.1598115033377984,0.14478264458527262,0.011822024936308462,-0.028547021792497462
20264016,B001,B001,False,False,-0.008227141037204747,0,2,0.15226243284497193,0.1437157570851172,0.160111013920449,0.02126459673425929,-0.007670026022940368
20264017,B001,B001,False,False,-0.016034858540050156,1,5,0.165505747468094,0.16131101689566937,0.1687739455462274,0.012770605907006571,-0.011467410572054637
20264018,B001,B001,False,False,-0.003041575604649127,2,2,0.15565480591498088,0.15093262050479855,0.16436533104060672,0.012020955523482646,-0.018827167650669302
20264019,B001,B001,False,True,0.015109035677936693,0,7,0.15704042951657723,0.15578160820820317,0.15788040402400455,0.015759299509009533,-0.016419213224749776
20264020,B001,B001,False,True,0.008435062727655783,3,6,0.16681551758420657,0.16672600246205085,0.1626198930565468,0.010566698655316564,-0.020726644581573014
20264021,B001,B001,False,True,0.019358278902666504,0,7,0.15941519623010156,0.16311952798656607,0.15392613214525475,0.008984770386986612,-0.011338730045067275
20264022,B001,B001,False,False,-0.002213687622792261,0,4,0.15932705515557202,0.1597371673949153,0.1564295999784918,0.00903268533229426,-0.014322104807670544
20264023,B001,B001,False,False,-0.00043874830912395135,0,7,0.1655259186177964,0.1600507405990902,0.17112703872862325,0.01864257691067861,-0.01134318282510638
20264024,B001,B001,False,True,0.008268223132056732,0,3,0.17116349968194433,0.1779747152824349,0.1648426774760451,0.007667493884481964,-0.013440920719711369
20264025,B001,B001,False,True,0.0008439272851932245,1,5,0.15031389862964703,0.16423789035398662,0.13700892556413058,0.008873606644982601,-0.029877064280305787
20264026,B001,B001,False,True,0.019799974203547455,1,4,0.165484098775871,0.16238027131726537,0.16666663759790495,0.017175136969324434,-0.012869310901206521
20264027,B001,B001,False,False,-0.01229016887752657,1,8,0.15880360512185243,0.15513287779227636,0.16455803749670908,0.02096034277452996,-0.012574393592486688
20264028,B001,B001,False,False,-0.009636705538134442,1,3,0.17015989460445605,0.1744431686225554,0.17109022025721213,0.02183423570245946,-0.01661400814953401
20264029,B001,B001,False,False,-0.0071258533274894745,0,3,0.18867370458810276,0.18277519621342947,0.20153220023660037,0.025947513716140624,-0.016078495319590824
20264030,B001,B001,False,True,0.009568415010288503,0,4,0.15348218450455847,0.15371982052082717,0.15392884379094887,0.0084910034398539,-0.009466343344436134
20264031,B001,B001,False,True,0.0038416105587650157,0,4,0.16670607766417833,0.16766166748026423,0.16749133296914145,0.011933625788842217,-0.013868320181170124
20264032,B001,B001,False,False,-0.0024182085973375733,1,11,0.16990278928605887,0.16912003487741845,0.18087145771039995,0.01891138376771012,-0.012874617508661645
20264033,B001,B001,False,False,-0.00913928019561968,2,2,0.15787653258274334,0.1568452553111007,0.16340411209916247,0.015107231958334966,-0.007377501953125559
20264034,B001,B001,False,True,0.003733162942345332,1,4,0.15470976615619417,0.15121728289896544,0.1544781903096895,0.019302927764667632,-0.009368758206476091
20264035,B001,B001,False,False,-0.00266933275120302,1,3,0.16661901840352344,0.16402420690378902,0.1707611512324875,0.01311765861512132,-0.020053296918938868
20264036,B001,B001,False,True,0.014495305106500489,2,7,0.16604874353167046,0.18629479106840705,0.15120962749028935,0.007883560010245122,-0.031668904948366716
20264037,B001,B001,False,True,0.0010041437260222552,2,3,0.16046866090278375,0.15945356626214224,0.15926825158425215,0.008280322367656412,-0.008136214762609784
20264038,B001,B001,False,False,-0.0034970861120331015,1,8,0.16002792615655517,0.15598638001733953,0.16246116361063578,0.022294965150119,-0.013314558360478124
20264039,B001,B001,False,False,-0.01127513307117494,1,3,0.16115808490220265,0.1607936680266344,0.1618343048066997,0.016950489905046065,-0.021465497718681004
20264040,B001,B001,False,False,-0.004340645299565092,0,6,0.15813520710146914,0.15746430376899945,0.15749014092198035,0.006617993984919964,-0.006609946073962272
20264041,B001,B001,False,False,-0.0016165453651916517,1,7,0.1636271274194863,0.15724866553796452,0.1648543012230912,0.01374042475355497,-0.008782712089817735
20264042,B001,B001,False,True,0.009144399150651107,1,6,0.14633315543689088,0.16181777962248656,0.14427033392030225,0.00911872545948067,-0.024494857109128576
20264043,B001,B001,False,False,-0.0011067567873777676,0,3,0.16189317335370842,0.15786479622319452,0.16807735851607813,0.008508414112948226,-0.006329656735387476
20264044,B001,B001,False,True,0.007422608919165248,0,6,0.16287959591276127,0.15516958771153205,0.16541361874626465,0.014764638983968181,-0.012732258960395981
20264045,B001,B001,False,True,0.00656922661169438,0,5,0.1666817226303066,0.1616108316807077,0.17838005862830944,0.023935015900414247,-0.013165685839162528
20264046,B001,B001,False,True,0.0024969550046115008,0,1,0.1547807362990913,0.1632995174130222,0.1436344810807888,0.007675228837286205,-0.01803020917178566
20264047,B001,B001,False,False,-0.0015630540265624757,1,8,0.15803410190547007,0.15953466177741224,0.16101203121251387,0.01643608415009301,-0.019487565549053454
20264048,B001,B001,False,True,0.008345860330964912,1,5,0.1601299906781121,0.1550144054536507,0.15984451644845704,0.015225994690488465,-0.013672260486493892
20264049,B001,B001,False,True,0.012216587644297006,1,3,0.15531301512253007,0.1603294148399183,0.1493174831704835,0.0119168480447423,-0.013508435628132254
20264050,B001,B001,False,True,0.009639926082152452,1,3,0.17246181685790277,0.17199747942912044,0.1716032318309622,0.010015931048243554,-0.007109722690544079
20264051,B001,B001,False,False,-0.004098223300942963,2,6,0.1611193871568963,0.15053726997363556,0.18372213456687833,0.033992327162244707,-0.008293073285198016
