world_seed,leader_2021_id,leader_2021_name,leader_2021_weight,leader_2026_id,leader_2026_name,leader_2026_weight,leadership_changed
20263875,B001,BROU,0.29787571850618605,B001,BROU,0.2719240926136553,False
20263876,B001,BROU,0.28217239767843194,B001,BROU,0.2818962801976787,False
20263877,B001,BROU,0.2768112112866236,B001,BROU,0.29884545754333897,False
20263878,B001,BROU,0.3012831854670238,B001,BROU,0.2523029177008489,False
20263879,B001,BROU,0.28272426616082613,B001,BROU,0.2851189359377936,False
20263880,B001,BROU,0.290951933071013,B001,BROU,0.31202128049690947,False
20263881,B001,BROU,0.31425042219850596,B001,BROU,0.2963247761723953,False
20263882,B001,BROU,0.28582810763573985,B001,BROU,0.30584904824748704,False
20263883,B001,BROU,0.33714880032738853,B001,BROU,0.32473007072503784,False
20263884,B001,BROU,0.28306701829340597,B001,BROU,0.27591579838496394,False
20263885,B001,BROU,0.3047911269187882,B001,BROU,0.32889158408294566,False
20263886,B001,BROU,0.2905711950463573,B001,BROU,0.3160392337715972,False
20263887,B001,BROU,0.2699411128653613,B001,BROU,0.28320733568527245,False
20263888,B001,BROU,0.33040328174556616,B001,BROU,0.3328104558519244,False
20263889,B001,BROU,0.3196375067507795,B001,BROU,0.3212032685143185,False
20263890,B001,BROU,0.3016134279831781,B001,BROU,0.2999686806073788,False
20263891,B001,BROU,0.31136444330893276,B001,BROU,0.28640516820771034,False
20263892,B001,BROU,0.2905051883676232,B001,BROU,0.2671120534611608,False
20263893,B001,BROU,0.30826851976747677,B001,BROU,0.30938395624870774,False
20263894,B001,BROU,0.29273145226062547,B001,BROU,0.295334802851256,False
20263895,B001,BROU,0.3031293244007348,B001,BROU,0.3237336213827229,False
20263896,B001,BROU,0.30445977075725295,B001,BROU,0.2978033453742594,False
20263897,B001,BROU,0.2812557290429711,B001,BROU,0.32154298237544054,False
20263898,B001,BROU,0.30215819757140666,B001,BROU,0.3043694154784653,False
20263899,B001,BROU,0.2851856757824981,B001,BROU,0.3268523677221607,False
20263900,B001,BROU,0.29931893294485606,B001,BROU,0.3019594576936725,False
20263901,B001,BROU,0.2926115654068199,B001,BROU,0.3048105085445738,False
20263902,B001,BROU,0.30709539398868163,B001,BROU,0.3240677828191503,False
20263903,B001,BROU,0.2877775865239129,B001,BROU,0.2991123644088557,False
20263904,B001,BROU,0.28748381002425355,B001,BROU,0.27395909748149916,False
20263905,B001,BROU,0.3358701308782115,B001,BROU,0.33138374444516777,False
20263906,B001,BROU,0.2783882415847753,B001,BROU,0.2801103990536868,False
20263907,B001,BROU,0.29499456652980505,B001,BROU,0.27722196941577076,False
20263908,B001,BROU,0.3101589403078606,B001,BROU,0.30378846078221283,False
20263909,B001,BROU,0.2986754366277191,B001,BROU,0.29841246437502733,False
20263910,B001,BROU,0.3144023222985831,B001,BROU,0.32681639403697105,False
20263911,B001,BROU,0.3001851173297841,B001,BROU,0.3329512633718695,False
20263912,B001,BROU,0.28646726816590734,B001,BROU,0.3480147695472818,False
20263913,B001,BROU,0.3295714715287949,B001,BROU,0.31234729268608047,False
20263914,B001,BROU,0.3026114362301863,B001,BROU,0.2927694379690871,False
20263915,B001,BROU,0.27786954483610665,B001,BROU,0.3429364249593449,False
20263916,B001,BROU,0.273159133474181,B001,BROU,0.3136514807488612,False
20263917,B001,BROU,0.3015971965572362,B001,BROU,0.32503447165695665,False
20263918,B001,BROU,0.3082783650123158,B001,BROU,0.2799466780344129,False
20263919,B001,BROU,0.29429397698133375,B001,BROU,0.2805676635607796,False
20263920,B001,BROU,0.3011222579169037,B001,BROU,0.2985038069848223,False
20263921,B001,BROU,0.29653997751256245,B001,BROU,0.2894255385825144,False
20263922,B001,BROU,0.30438084415608047,B001,BROU,0.2843403064860885,False
20263923,B001,BROU,0.3309901013980055,B001,BROU,0.30706162027826084,False
20263924,B001,BROU,0.2874780329570951,B001,BROU,0.31630341992960465,False
20263925,B001,BROU,0.30627762326782737,B001,BROU,0.26815474991450305,False
20263926,B001,BROU,0.2863674714326847,B001,BROU,0.2822487081447766,False
20263927,B001,BROU,0.2883860426595706,B001,BROU,0.2750427731072638,False
20263928,B001,BROU,0.31914714934305655,B001,BROU,0.27502462501123526,False
20263929,B001,BROU,0.33282913330836333,B001,BROU,0.2964520399785836,False
20263930,B001,BROU,0.29204404827345076,B001,BROU,0.33341549611924554,False
20263931,B001,BROU,0.30564301518322534,B001,BROU,0.307633823068628,False
20263932,B001,BROU,0.3207691539952077,B001,BROU,0.30743475213841664,False
20263933,B001,BROU,0.2846919466987822,B001,BROU,0.2791574837954879,False
20263934,B001,BROU,0.29098803512776295,B001,BROU,0.292971437177017,False
20263935,B001,BROU,0.2841671490192025,B001,BROU,0.307899100262564,False
20263936,B001,BROU,0.2884928312147802,B001,BROU,0.3016277896678044,False
20263937,B001,BROU,0.3178224049484794,B001,BROU,0.2966994730101741,False
20263938,B001,BROU,0.2962755052677474,B001,BROU,0.2964521980417189,False
20263939,B001,BROU,0.3172484418610107,B001,BROU,0.33909765007502524,False
20263940,B001,BROU,0.29649207764536106,B001,BROU,0.2966456231960256,False
20263941,B001,BROU,0.2940822874841785,B001,BROU,0.2853546648975894,False
20263942,B001,BROU,0.2886076237921804,B001,BROU,0.3527098917059181,False
20263943,B001,BROU,0.2993867632985371,B001,BROU,0.3117273992153922,False
20263944,B001,BROU,0.30238216199024576,B001,BROU,0.3197093014349714,False
20263945,B001,BROU,0.3113960217171336,B001,BROU,0.1983209369451748,False
20263946,B001,BROU,0.29538199113810054,B001,BROU,0.30298932121902056,False
20263947,B001,BROU,0.28160651194450936,B001,BROU,0.23449662964660858,False
20263948,B001,BROU,0.2811689613108218,B001,BROU,0.3343981433304579,False
20263949,B001,BROU,0.30386877857389155,B001,BROU,0.2987354731541467,False
20263950,B001,BROU,0.30524026467984827,B001,BROU,0.3165565993494718,False
20263951,B001,BROU,0.2921541367651599,B001,BROU,0.24268389866046905,False
20263952,B001,BROU,0.3126123685086426,B001,BROU,0.2777855503101298,False
20263953,B001,BROU,0.28652695398687394,B001,BROU,0.2973812052162733,False
20263954,B001,BROU,0.31784708044615506,B001,BROU,0.3089085249832253,False
20263955,B001,BROU,0.271553216797305,B001,BROU,0.28794370076584136,False
20263956,B001,BROU,0.3207759341522287,B001,BROU,0.32978158117478534,False
20263957,B001,BROU,0.2847697238256404,B001,BROU,0.3096839270719962,False
20263958,B001,BROU,0.3002122904786235,B001,BROU,0.31565439214584634,False
20263959,B001,BROU,0.3121934641062625,B001,BROU,0.3225414388189567,False
20263960,B001,BROU,0.30803599524906156,B001,BROU,0.28790084232629787,False
20263961,B001,BROU,0.2937291686427735,B001,BROU,0.302891144315298,False
20263962,B001,BROU,0.2789410885111629,B001,BROU,0.2887747541551783,False
20263963,B001,BROU,0.3256752951403106,B001,BROU,0.3455420562327061,False
20263964,B001,BROU,0.2930636586348715,B001,BROU,0.2579039952318133,False
20263965,B001,BROU,0.290499356055995,B001,BROU,0.2975319083478917,False
20263966,B001,BROU,0.29483412861011976,B001,BROU,0.30109670899748253,False
20263967,B001,BROU,0.3088197409995349,B001,BROU,0.31832771372144464,False
20263968,B001,BROU,0.2980221457117269,B001,BROU,0.31640941706440867,False
20263969,B001,BROU,0.31180220986798446,B001,BROU,0.300448237438558,False
20263970,B001,BROU,0.29447008850929846,B001,BROU,0.23158589313527933,False
20263971,B001,BROU,0.27430184540045255,B001,BROU,0.2734917706935662,False
20263972,B001,BROU,0.2910017260767746,B001,BROU,0.27440833997492803,False
20263973,B001,BROU,0.3045740738190783,B001,BROU,0.29379437869300357,False
20263974,B001,BROU,0.32440476501760085,B001,BROU,0.2750816219082513,False
20263975,B001,BROU,0.300741243426685,B001,BROU,0.2731871971496615,False
20263976,B001,BROU,0.28386341921674524,B001,BROU,0.3740272863708051,False
20263977,B001,BROU,0.305596563723449,B001,BROU,0.2707853414527542,False
20263978,B001,BROU,0.30975498617201846,B001,BROU,0.3390843735154988,False
20263979,B001,BROU,0.2827226748175448,B001,BROU,0.27222647705914155,False
20263980,B001,BROU,0.30824559909255594,B001,BROU,0.3949239700045271,False
20263981,B001,BROU,0.2991366175902157,B001,BROU,0.27993236089394863,False
20263982,B001,BROU,0.3118628678397338,B001,BROU,0.29147639339137255,False
20263983,B001,BROU,0.27843019910207095,B001,BROU,0.2599244344299845,False
20263984,B001,BROU,0.32818197842939684,B001,BROU,0.29607089671292586,False
20263985,B001,BROU,0.3134181249001411,B001,BROU,0.3044801563922909,False
20263986,B001,BROU,0.31334241465154367,B001,BROU,0.35089753115844874,False
20263987,B001,BROU,0.28435022821553296,B001,BROU,0.27260916729194434,False
20263988,B001,BROU,0.30601031721393934,B001,BROU,0.3101683350965569,False
20263989,B001,BROU,0.28217465960744265,B001,BROU,0.2716425527275953,False
20263990,B001,BROU,0.28531207756066623,B001,BROU,0.27151727307841506,False
20263991,B001,BROU,0.312983501459433,B001,BROU,0.31370477057780166,False
20263992,B001,BROU,0.33348986157780797,B001,BROU,0.34022255283052616,False
20263993,B001,BROU,0.34282902756097383,B001,BROU,0.3168645155929313,False
20263994,B001,BROU,0.3044367605229907,B001,BROU,0.3224693640772487,False
20263995,B001,BROU,0.28033778766247147,B001,BROU,0.28722263311304536,False
20263996,B001,BROU,0.3112772636840698,B001,BROU,0.26495130812472334,False
20263997,B001,BROU,0.3113126349166783,B001,BROU,0.2931354401827367,False
20263998,B001,BROU,0.32553854434751783,B001,BROU,0.3584048725860467,False
20263999,B001,BROU,0.27873321251043953,B001,BROU,0.31569334947751465,False
20264000,B001,BROU,0.27353074376129133,B001,BROU,0.279876623354495,False
20264001,B001,BROU,0.2999714888932373,B001,BROU,0.30147952739270606,False
20264002,B001,BROU,0.27651242260686665,B001,BROU,0.21588074099410895,False
20264003,B001,BROU,0.2884651217449978,B001,BROU,0.3238568627038142,False
20264004,B001,BROU,0.30917735746381186,B001,BROU,0.2684322869449546,False
20264005,B001,BROU,0.2909835094468626,B001,BROU,0.31105117690884504,False
20264006,B001,BROU,0.3028648325524306,B001,BROU,0.28448809530135255,False
20264007,B001,BROU,0.31013518880774255,B001,BROU,0.2820447821441399,False
20264008,B001,BROU,0.2774332611441529,B001,BROU,0.2893049826055632,False
20264009,B001,BROU,0.29353507437974535,B001,BROU,0.2907871323892103,False
20264010,B001,BROU,0.2886830918200388,B001,BROU,0.32890658652608573,False
20264011,B001,BROU,0.3133984167817384,B001,BROU,0.30552359589543077,False
20264012,B001,BROU,0.30719893944379456,B001,BROU,0.3487808794196707,False
20264013,B001,BROU,0.2986976718499272,B001,BROU,0.32479815707495635,False
20264014,B001,BROU,0.27958298172594265,B001,BROU,0.2855134707846178,False
20264015,B001,BROU,0.2988301000163106,B001,BROU,0.24914625140674185,False
20264016,B001,BROU,0.2762739591812426,B001,BROU,0.31093505952050604,False
20264017,B001,BROU,0.29672973259331903,B001,BROU,0.3182793085355697,False
20264018,B001,BROU,0.27993214213402023,B001,BROU,0.3072932619952347,False
20264019,B001,BROU,0.29264890221127576,B001,BROU,0.30036252253983753,False
20264020,B001,BROU,0.30890031629642856,B001,BROU,0.31093098854783696,False
20264021,B001,BROU,0.30672446317979596,B001,BROU,0.29665325882914495,False
20264022,B001,BROU,0.29243114901228173,B001,BROU,0.27249965205608345,False
20264023,B001,BROU,0.3006101834123097,B001,BROU,0.32146233515870026,False
20264024,B001,BROU,0.31755756623151016,B001,BROU,0.3014806306101351,False
20264025,B001,BROU,0.29961311614740205,B001,BROU,0.23040433020475118,False
20264026,B001,BROU,0.3072291536682652,B001,BROU,0.31830232421529836,False
20264027,B001,BROU,0.3066623643550124,B001,BROU,0.32097100284281055,False
20264028,B001,BROU,0.3216836418044433,B001,BROU,0.3194510029279608,False
20264029,B001,BROU,0.3379878170639708,B001,BROU,0.37910514496206393,False
20264030,B001,BROU,0.289163141399724,B001,BROU,0.29155744085943747,False
20264031,B001,BROU,0.3086518621592156,B001,BROU,0.30964388217586836,False
20264032,B001,BROU,0.3086450573720777,B001,BROU,0.3455906905747738,False
20264033,B001,BROU,0.2886097551024642,B001,BROU,0.30296017777142287,False
20264034,B001,BROU,0.27854374347669975,B001,BROU,0.2742763917487496,False
20264035,B001,BROU,0.2891200946588602,B001,BROU,0.3227959152260055,False
20264036,B001,BROU,0.3445995164690168,B001,BROU,0.28055758799768415,False
20264037,B001,BROU,0.3034496672574774,B001,BROU,0.30217913458546813,False
20264038,B001,BROU,0.28680713783954376,B001,BROU,0.2751751867976518,False
20264039,B001,BROU,0.3051838944977705,B001,BROU,0.2973505125668414,False
20264040,B001,BROU,0.2995291688315771,B001,BROU,0.29568135542222534,False
20264041,B001,BROU,0.2846866119480845,B001,BROU,0.3010051341034293,False
20264042,B001,BROU,0.3196703048776235,B001,BROU,0.2799650488172253,False
20264043,B001,BROU,0.28786785418827643,B001,BROU,0.314390755875662,False
20264044,B001,BROU,0.2906367307329858,B001,BROU,0.3073408541520771,False
20264045,B001,BROU,0.2873946622205061,B001,BROU,0.3357497936169691,False
20264046,B001,BROU,0.3154039404174269,B001,BROU,0.25418062152898885,False
20264047,B001,BROU,0.29461390120243264,B001,BROU,0.3008861036760133,False
20264048,B001,BROU,0.29107598939149465,B001,BROU,0.29586532276054023,False
20264049,B001,BROU,0.3025063078320252,B001,BROU,0.27439596157460167,False
20264050,B001,BROU,0.31602775517970116,B001,BROU,0.3156745825215746,False
20264051,B001,BROU,0.29961738493469653,B001,BROU,0.36711157420612034,False
20264052,B001,BROU,0.30251798469380475,B001,BROU,0.2986282099206508,False
20264053,B001,BROU,0.2994799895868908,B001,BROU,0.27814604690818856,False
20264054,B001,BROU,0.3069065155601888,B001,BROU,0.30979694374813826,False
20264055,B001,BROU,0.2854038804058112,B001,BROU,0.3330402661627399,False
20264056,B001,BROU,0.2766577970036094,B001,BROU,0.2609885419402592,False
20264057,B001,BROU,0.334646510518881,B001,BROU,0.31209361076205755,False
20264058,B001,BROU,0.2959205889167431,B001,BROU,0.2816382888105699,False
20264059,B001,BROU,0.30604226158315356,B001,BROU,0.3190885676627254,False
20264060,B001,BROU,0.30432566628662777,B001,BROU,0.28465699067182937,False
20264061,B001,BROU,0.27403808857720985,B001,BROU,0.2814995118811198,False
20264062,B001,BROU,0.2650614581394146,B001,BROU,0.27868002800729796,False
20264063,B001,BROU,0.31277461716344573,B001,BROU,0.3021388006381069,False
20264064,B001,BROU,0.2926514483375505,B001,BROU,0.2768750654566898,False
20264065,B001,BROU,0.29951261634172066,B001,BROU,0.28681772282689294,False
20264066,B001,BROU,0.3072353926186398,B001,BROU,0.3145079533795082,False
20264067,B001,BROU,0.29444975143266194,B001,BROU,0.25787257195536645,False
20264068,B001,BROU,0.2984783773697989,B001,BROU,0.28747010244277005,False
20264069,B001,BROU,0.301733479827746,B001,BROU,0.3109471711954186,False
20264070,B001,BROU,0.3072103455077868,B001,BROU,0.31700455484480233,False
20264071,B001,BROU,0.28383576682674916,B001,BROU,0.29622347566151713,False
20264072,B001,BROU,0.28885952528548986,B001,BROU,0.35224473771566034,False
20264073,B001,BROU,0.27919679833821953,B001,BROU,0.2876331936285106,False
20264074,B001,BROU,0.30458150666586103,B001,BROU,0.3198866363390199,False
20264075,B001,BROU,0.2997020245833724,B001,BROU,0.2953151658757883,False
20264076,B001,BROU,0.326677549159556,B001,BROU,0.3004022053551105,False
20264077,B001,BROU,0.2892206248131051,B001,BROU,0.3152770287636242,False
20264078,B001,BROU,0.2965136776468269,B001,BROU,0.3072157618160106,False
20264079,B001,BROU,0.29095461041196397,B001,BROU,0.3624010288935189,False
20264080,B001,BROU,0.2952003277115235,B001,BROU,0.29675148353291997,False
20264081,B001,BROU,0.2816245940007857,B001,BROU,0.27947461456406786,False
20264082,B001,BROU,0.3039275660554393,B001,BROU,0.3046812177700235,False
20264083,B001,BROU,0.31462302736483183,B001,BROU,0.28108162715897606,False
20264084,B001,BROU,0.2901532575720847,B001,BROU,0.29335230125511047,False
20264085,B001,BROU,0.31344737570284176,B001,BROU,0.3049420078204589,False
20264086,B001,BROU,0.3045481501021353,B001,BROU,0.3035324244018991,False
20264087,B001,BROU,0.2933092917820936,B001,BROU,0.2730651436678857,False
20264088,B001,BROU,0.29015285973904537,B001,BROU,0.17536124050134047,False
20264089,B001,BROU,0.29628705681440065,B001,BROU,0.29101191601505105,False
20264090,B001,BROU,0.32308387637635294,B001,BROU,0.2768965147879327,False
20264091,B001,BROU,0.32019162862843725,B001,BROU,0.30374401962393893,False
20264092,B001,BROU,0.292003124992937,B001,BROU,0.28544667542246754,False
20264093,B001,BROU,0.30062072051797784,B001,BROU,0.3148208487053009,False
20264094,B001,BROU,0.3202949406582037,B001,BROU,0.3451189753544727,False
20264095,B001,BROU,0.31797878094604837,B001,BROU,0.3313310528855141,False
20264096,B001,BROU,0.2961213472272122,B001,BROU,0.29868891139056075,False
20264097,B001,BROU,0.27735845738282067,B001,BROU,0.36463676127332445,False
20264098,B001,BROU,0.31570834866595976,B001,BROU,0.29807681515949436,False
20264099,B001,BROU,0.3064744033036707,B001,BROU,0.3080822467841136,False
20264100,B001,BROU,0.30711355862100276,B001,BROU,0.30303358488598525,False
20264101,B001,BROU,0.308874936147037,B001,BROU,0.299318196332615,False
20264102,B001,BROU,0.324778114929389,B001,BROU,0.2924545701612042,False
20264103,B001,BROU,0.28058082867460576,B001,BROU,0.28172731701505926,False
20264104,B001,BROU,0.26864245602957565,B001,BROU,0.24958130259679084,False
20264105,B001,BROU,0.30170675725167156,B001,BROU,0.3005866560098528,False
20264106,B001,BROU,0.2796419145923366,B001,BROU,0.27941220897380276,False
20264107,B001,BROU,0.33156885478380044,B001,BROU,0.33693462970809523,False
20264108,B001,BROU,0.29080654293549635,B001,BROU,0.27537738323826344,False
20264109,B001,BROU,0.2875009226371073,B001,BROU,0.2926254826602199,False
20264110,B001,BROU,0.2982183205705295,B001,BROU,0.32682800533372336,False
20264111,B001,BROU,0.3146311096127141,B001,BROU,0.3225634313264331,False
20264112,B001,BROU,0.29431868129695254,B001,BROU,0.31204143618622876,False
20264113,B001,BROU,0.29961342955710135,B001,BROU,0.31049756862170136,False
20264114,B001,BROU,0.3192660629271925,B001,BROU,0.32599624541737554,False
20264115,B001,BROU,0.3118656896821862,B001,BROU,0.3221523286706148,False
20264116,B001,BROU,0.2968552790783505,B001,BROU,0.31092897657372714,False
20264117,B001,BROU,0.2977188126654335,B001,BROU,0.2924173805914573,False
20264118,B001,BROU,0.3160669426958671,B001,BROU,0.3278327898864273,False
20264119,B001,BROU,0.30187303918895286,B001,BROU,0.33661498074691315,False
20264120,B001,BROU,0.2783843054490711,B001,BROU,0.368781091226112,False
20264121,B001,BROU,0.3032459996775246,B001,BROU,0.30565295973186507,False
20264122,B001,BROU,0.2989898640178098,B001,BROU,0.2878519763496515,False
20264123,B001,BROU,0.2716373315120144,B001,BROU,0.27146578521790554,False
20264124,B001,BROU,0.29938400342101606,B001,BROU,0.3025733722917849,False
20264125,B001,BROU,0.28606632309417646,B001,BROU,0.2946394695127593,False
20264126,B001,BROU,0.29311467104601374,B001,BROU,0.29217275789895697,False
20264127,B001,BROU,0.3053385854348195,B001,BROU,0.1814884761011807,False
20264128,B001,BROU,0.29709850753552225,B001,BROU,0.2921170339349641,False
20264129,B001,BROU,0.28107421493169105,B001,BROU,0.2765170269863855,False
20264130,B001,BROU,0.31771824662580794,B001,BROU,0.3251666137489071,False
20264131,B001,BROU,0.28608759619243057,B001,BROU,0.2969795515509276,False
20264132,B001,BROU,0.31061711783876433,B001,BROU,0.31114702122301985,False
20264133,B001,BROU,0.2908975195032838,B001,BROU,0.3149122292686245,False
20264134,B001,BROU,0.2723886999827515,B001,BROU,0.25977418855629675,False
20264135,B001,BROU,0.29858382021685975,B001,BROU,0.29409783745112156,False
20264136,B001,BROU,0.3004684153211376,B001,BROU,0.3159870028152446,False
20264137,B001,BROU,0.2860667624638791,B001,BROU,0.30198065046274014,False
20264138,B001,BROU,0.28180454507852837,B001,BROU,0.21930544030255633,False
20264139,B001,BROU,0.31003647118330585,B001,BROU,0.30770238930952115,False
20264140,B001,BROU,0.2946525072271727,B001,BROU,0.31574221806744657,False
20264141,B001,BROU,0.2833334159447464,B001,BROU,0.3058842228186043,False
20264142,B001,BROU,0.30377627142279495,B001,BROU,0.3064688710382278,False
20264143,B001,BROU,0.33734422900772715,B001,BROU,0.3825083039651756,False
20264144,B001,BROU,0.3160077038885262,B001,BROU,0.3125259973289679,False
20264145,B001,BROU,0.29997940035179405,B001,BROU,0.31308368094401634,False
20264146,B001,BROU,0.32370936775787623,B001,BROU,0.27013226613717023,False
20264147,B001,BROU,0.30325480096578505,B001,BROU,0.2666952183357791,False
20264148,B001,BROU,0.2999930001790081,B001,BROU,0.33185958103599533,False
20264149,B001,BROU,0.30522910832973793,B001,BROU,0.2975634086577657,False
20264150,B001,BROU,0.308585756648621,B001,BROU,0.32077754618957893,False
20264151,B001,BROU,0.3049701176419975,B001,BROU,0.3072046501411883,False
20264152,B001,BROU,0.30069134810096565,B001,BROU,0.31394549069449945,False
20264153,B001,BROU,0.29665031880640985,B001,BROU,0.30213530968162944,False
20264154,B001,BROU,0.304042821106535,B001,BROU,0.3026499679877601,False
20264155,B001,BROU,0.29202310718079444,B001,BROU,0.2260468497149047,False
20264156,B001,BROU,0.302332304834557,B001,BROU,0.3275793601917045,False
20264157,B001,BROU,0.27859225599625675,B001,BROU,0.267784243748113,False
20264158,B001,BROU,0.30205711066401364,B001,BROU,0.332803579993684,False
20264159,B001,BROU,0.3044555291696266,B001,BROU,0.29822828111657723,False
20264160,B001,BROU,0.32442702448311983,B001,BROU,0.34103281884796416,False
20264161,B001,BROU,0.291745503001517,B001,BROU,0.32785257673187934,False
20264162,B001,BROU,0.293740194521385,B001,BROU,0.28147234400299614,False
20264163,B001,BROU,0.27341810430753033,B001,BROU,0.250000055931578,False
20264164,B001,BROU,0.3217270323502274,B001,BROU,0.3151459168919573,False
20264165,B001,BROU,0.28833055148998543,B001,BROU,0.28135389374060377,False
20264166,B001,BROU,0.30151055097262797,B001,BROU,0.2932830740486937,False
20264167,B001,BROU,0.3159533066317524,B001,BROU,0.3052755956199826,False
20264168,B001,BROU,0.2821745273205597,B001,BROU,0.29710154815980666,False
20264169,B001,BROU,0.29249497650999,B001,BROU,0.2951485157303199,False
20264170,B001,BROU,0.3092957618657553,B001,BROU,0.3044651599091502,False
20264171,B001,BROU,0.28473301784443894,B001,BROU,0.27798578820950165,False
20264172,B001,BROU,0.3098017777328095,B001,BROU,0.2923604729736862,False
20264173,B001,BROU,0.3060332070072804,B001,BROU,0.351296648681358,False
20264174,B001,BROU,0.30097594836725156,B001,BROU,0.2477957519934118,False
20264175,B001,BROU,0.302957790163502,B001,BROU,0.3097269573228857,False
20264176,B001,BROU,0.3011994353299058,B001,BROU,0.28224295063634636,False
20264177,B001,BROU,0.3093523531005955,B001,BROU,0.2927768904616345,False
20264178,B001,BROU,0.29780913757113503,B001,BROU,0.32449791528619676,False
20264179,B001,BROU,0.3179709487747562,B001,BROU,0.31295033210757567,False
20264180,B001,BROU,0.3064618745596336,B001,BROU,0.35094703002100414,False
20264181,B001,BROU,0.28874717039807757,B001,BROU,0.33423783574106053,False
20264182,B001,BROU,0.3301265718960243,B001,BROU,0.3147291451564276,False
20264183,B001,BROU,0.3188058887944538,B001,BROU,0.3435340376333717,False
20264184,B001,BROU,0.3002393858510058,B001,BROU,0.3241498906108677,False
20264185,B001,BROU,0.3000979108463962,B001,BROU,0.33014124114279053,False
20264186,B001,BROU,0.28036258730526875,B001,BROU,0.2595892461954025,False
20264187,B001,BROU,0.2835685842118475,B001,BROU,0.29621822727836844,False
20264188,B001,BROU,0.30124988012566734,B001,BROU,0.3238822113844362,False
20264189,B001,BROU,0.34397241070186657,B001,BROU,0.3335193130554836,False
20264190,B001,BROU,0.3132071156768956,B001,BROU,0.3091317378658495,False
20264191,B001,BROU,0.3175616124915085,B001,BROU,0.3164098721552975,False
20264192,B001,BROU,0.30807642291502124,B001,BROU,0.3055204763917336,False
20264193,B001,BROU,0.323862041524896,B001,BROU,0.3038958080559902,False
20264194,B001,BROU,0.3191378067457562,B001,BROU,0.312123802663196,False
20264195,B001,BROU,0.32687616091958904,B001,BROU,0.20179230382705798,False
20264196,B001,BROU,0.2779302237826986,B001,BROU,0.2889872395673163,False
20264197,B001,BROU,0.32599129544343847,B001,BROU,0.32214681915510174,False
20264198,B001,BROU,0.36,B001,BROU,0.3718697624943147,False
20264199,B001,BROU,0.2848370181333436,B001,BROU,0.254234968204886,False
20264200,B001,BROU,0.28877590167214184,B001,BROU,0.31326022831478784,False
20264201,B001,BROU,0.2767740701907674,B001,BROU,0.257731106204557,False
20264202,B001,BROU,0.3178369162209194,B001,BROU,0.3283406039130689,False
20264203,B001,BROU,0.2978891591078965,B001,BROU,0.28296474217798295,False
20264204,B001,BROU,0.31907729001683727,B001,BROU,0.23306585442624492,False
20264205,B001,BROU,0.28428031517234253,B001,BROU,0.2932641076991752,False
20264206,B001,BROU,0.3386614412610813,B001,BROU,0.36511909264646397,False
20264207,B001,BROU,0.2928273637328078,B001,BROU,0.3336793668125087,False
20264208,B001,BROU,0.2968156398728556,B001,BROU,0.2808251456621508,False
20264209,B001,BROU,0.3136983346233305,B001,BROU,0.3240585831633113,False
20264210,B001,BROU,0.3040127570111715,B001,BROU,0.298364303268459,False
20264211,B001,BROU,0.30246223923420973,B001,BROU,0.246928432854203,False
20264212,B001,BROU,0.28652021695528507,B001,BROU,0.276667161036319,False
20264213,B001,BROU,0.29428794606624614,B001,BROU,0.29962571769879687,False
20264214,B001,BROU,0.2834817693027561,B001,BROU,0.2679083234070497,False
20264215,B001,BROU,0.28950407591746374,B001,BROU,0.29445711296509747,False
20264216,B001,BROU,0.3085644225970421,B001,BROU,0.2884072777099435,False
20264217,B001,BROU,0.28535050279416285,B001,BROU,0.32092600090751244,False
20264218,B001,BROU,0.28228951788673473,B001,BROU,0.28964008796917945,False
20264219,B001,BROU,0.31742442938094806,B001,BROU,0.2800008655380313,False
20264220,B001,BROU,0.29705058367360865,B001,BROU,0.30772015918809326,False
20264221,B001,BROU,0.2921215173763641,B001,BROU,0.2796625122563382,False
20264222,B001,BROU,0.3044509887874023,B001,BROU,0.2971646742751405,False
20264223,B001,BROU,0.29261054782463136,B001,BROU,0.2919129676081034,False
20264224,B001,BROU,0.2866042363972785,B001,BROU,0.32321948808292833,False
20264225,B001,BROU,0.3083047399250628,B001,BROU,0.3015435701521303,False
20264226,B001,BROU,0.31642743695305575,B001,BROU,0.30296154628275446,False
20264227,B001,BROU,0.29384341414558235,B001,BROU,0.2899605375348991,False
20264228,B001,BROU,0.3001763160738058,B001,BROU,0.30248825088045095,False
20264229,B001,BROU,0.30987159759685845,B001,BROU,0.3751332714554616,False
20264230,B001,BROU,0.2702874367860332,B001,BROU,0.2805229700510879,False
20264231,B001,BROU,0.3343695893153217,B001,BROU,0.319988194964296,False
20264232,B001,BROU,0.299963710424976,B001,BROU,0.29793509093832315,False
20264233,B001,BROU,0.2951393854609393,B001,BROU,0.29698871086209594,False
20264234,B001,BROU,0.29862539815710587,B001,BROU,0.3069205474956217,False
20264235,B001,BROU,0.28792864814259483,B001,BROU,0.35530452013276437,False
20264236,B001,BROU,0.34070434914564407,B001,BROU,0.35581138931149797,False
20264237,B001,BROU,0.2906952980311885,B001,BROU,0.28750443636106154,False
20264238,B001,BROU,0.3411028278881528,B001,BROU,0.33919584234189637,False
20264239,B001,BROU,0.29228297843820217,B001,BROU,0.35865098505419957,False
20264240,B001,BROU,0.292873227815219,B001,BROU,0.2706201165846031,False
20264241,B001,BROU,0.30237712563698077,B001,BROU,0.2660960352290692,False
20264242,B001,BROU,0.31702493774808616,B001,BROU,0.29760533803832506,False
