internal_transfer_id,transaction_datetime,currency,amount,sender_account_id,receiver_account_id,sender_transaction_id,receiver_transaction_id
IT0000008758,2022-12-31 15:45:00,UYU,45231.18,A0008859,A0013895,T0000087453,T0000087457
IT0000008759,2022-12-31 15:45:00,UYU,536192.6,A0012531,A0013336,T0000087455,T0000087456
IT0000008760,2022-12-31 17:37:32,UYU,43506.27,A0009784,A0014212,T0000087471,T0000087472
IT0000008761,2022-12-31 17:42:37,UYU,3844.34,A0013723,A0001532,T0000087474,T0000087473
IT0000008762,2022-12-31 19:09:04,UYU,4601.55,A0001990,A0003520,T0000087480,T0000087481
IT0000008763,2022-12-31 20:11:51,UYU,2408.7,A0005933,A0006809,T0000087488,T0000087489
IT0000008764,2023-01-01 07:52:34,UYU,15521.39,A0002920,A0013018,T0000087512,T0000087513
IT0000008765,2023-01-01 13:04:21,UYU,9970.28,A0005201,A0015081,T0000087534,T0000087535
IT0000008766,2023-01-01 13:43:08,UYU,2859.55,A0007294,A0010123,T0000087542,T0000087543
IT0000008767,2023-01-01 14:10:11,UYU,34548.19,A0009030,A0014061,T0000087547,T0000087548
IT0000008768,2023-01-01 14:26:42,UYU,7789.16,A0010286,A0014594,T0000087552,T0000087553
IT0000008769,2023-01-01 16:57:59,UYU,18205.7,A0001275,A0015173,T0000087576,T0000087577
IT0000008770,2023-01-01 17:01:08,UYU,2686.11,A0012871,A0001806,T0000087579,T0000087578
IT0000008771,2023-01-01 17:55:00,UYU,2397.68,A0002770,A0013204,T0000087584,T0000087585
IT0000008772,2023-01-02 09:27:17,UYU,1463.57,A0014502,A0012565,T0000087627,T0000087626
IT0000008773,2023-01-02 09:35:03,UYU,20973.71,A0005702,A0000558,T0000087629,T0000087628
IT0000008774,2023-01-02 09:53:33,UYU,31322.12,A0012863,A0012743,T0000087634,T0000087633
IT0000008775,2023-01-02 12:31:05,USD,1286.11,A0005722,A0009073,T0000087662,T0000087663
IT0000008776,2023-01-02 13:07:51,UYU,54195.55,A0014260,A0007293,T0000087672,T0000087671
IT0000008777,2023-01-02 14:30:25,UYU,10810.17,A0006272,A0003054,T0000087697,T0000087696
IT0000008778,2023-01-02 14:51:53,UYU,16169.08,A0002920,A0004667,T0000087699,T0000087700
IT0000008779,2023-01-02 14:54:23,UYU,1324.87,A0001397,A0000309,T0000087702,T0000087701
IT0000008780,2023-01-02 14:58:14,UYU,19829.0,A0002955,A0006726,T0000087703,T0000087704
IT0000008781,2023-01-02 16:01:22,UYU,4719.97,A0001534,A0014520,T0000087724,T0000087725
IT0000008782,2023-01-02 16:49:43,UYU,7547.24,A0007932,A0010004,T0000087740,T0000087741
IT0000008783,2023-01-02 18:54:27,USD,135.33,A0013634,A0010932,T0000087758,T0000087757
IT0000008784,2023-01-02 23:53:26,UYU,4270.71,A0002814,A0012744,T0000087781,T0000087782
IT0000008785,2023-01-03 09:31:32,UYU,37029.94,A0007902,A0008753,T0000087797,T0000087798
IT0000008786,2023-01-03 09:49:32,UYU,8916.62,A0013102,A0007700,T0000087802,T0000087801
IT0000008787,2023-01-03 12:18:41,UYU,4727.48,A0014063,A0001534,T0000087822,T0000087821
IT0000008788,2023-01-03 12:23:47,UYU,10566.6,A0003134,A0002957,T0000087825,T0000087824
IT0000008789,2023-01-03 12:25:55,USD,721.17,A0015106,A0002157,T0000087827,T0000087826
IT0000008790,2023-01-03 13:48:03,USD,7.74,A0001726,A0012109,T0000087834,T0000087835
IT0000008791,2023-01-03 14:19:31,UYU,1710.09,A0010875,A0004527,T0000087843,T0000087842
IT0000008792,2023-01-03 14:23:13,UYU,12448.57,A0000492,A0014765,T0000087844,T0000087845
IT0000008793,2023-01-03 14:50:24,UYU,4209.51,A0007834,A0014148,T0000087852,T0000087853
IT0000008794,2023-01-03 15:24:52,UYU,9601.46,A0014793,A0005503,T0000087860,T0000087859
IT0000008795,2023-01-03 16:04:54,UYU,1176.22,A0003054,A0002920,T0000087872,T0000087871
IT0000008796,2023-01-03 18:01:17,UYU,17892.1,A0003100,A0013065,T0000087885,T0000087886
IT0000008797,2023-01-03 18:13:55,UYU,15183.35,A0004434,A0008585,T0000087888,T0000087889
IT0000008798,2023-01-03 18:20:46,UYU,27005.16,A0013568,A0002662,T0000087892,T0000087891
IT0000008799,2023-01-03 19:08:46,UYU,7015.16,A0014061,A0009786,T0000087895,T0000087894
IT0000008800,2023-01-04 07:28:02,UYU,10075.17,A0003145,A0009030,T0000087928,T0000087929
IT0000008801,2023-01-04 09:00:21,UYU,34479.84,A0004042,A0009030,T0000087935,T0000087936
IT0000008802,2023-01-04 11:55:50,UYU,9806.31,A0013895,A0013625,T0000087954,T0000087953
IT0000008803,2023-01-04 13:13:43,UYU,14835.05,A0007703,A0006810,T0000087972,T0000087971
IT0000008804,2023-01-04 13:25:51,UYU,4823.56,A0002766,A0001275,T0000087978,T0000087977
IT0000008805,2023-01-04 13:31:53,UYU,1880.36,A0004667,A0000458,T0000087981,T0000087980
IT0000008806,2023-01-04 14:21:43,UYU,5621.39,A0014200,A0014391,T0000087992,T0000087993
IT0000008807,2023-01-04 14:31:12,UYU,32557.92,A0002770,A0014460,T0000087995,T0000087996
IT0000008808,2023-01-04 14:42:38,UYU,623.47,A0000556,A0008475,T0000088000,T0000088001
IT0000008809,2023-01-04 15:31:24,USD,439.81,A0002072,A0010519,T0000088008,T0000088009
IT0000008810,2023-01-04 15:37:14,UYU,3963.78,A0015081,A0014952,T0000088012,T0000088011
IT0000008811,2023-01-04 15:39:36,UYU,8760.16,A0001534,A0008475,T0000088013,T0000088014
IT0000008812,2023-01-04 16:18:05,UYU,42887.9,A0003100,A0007205,T0000088021,T0000088022
IT0000008813,2023-01-04 16:23:32,UYU,26466.6,A0012537,A0000786,T0000088024,T0000088023
IT0000008814,2023-01-04 17:26:17,UYU,6032.18,A0003179,A0005034,T0000088038,T0000088039
IT0000008815,2023-01-04 19:28:37,UYU,4591.57,A0004667,A0015030,T0000088054,T0000088055
IT0000008816,2023-01-04 20:02:14,UYU,16087.47,A0012537,A0005702,T0000088059,T0000088058
IT0000008817,2023-01-04 23:47:52,UYU,514.3,A0013048,A0007871,T0000088068,T0000088067
IT0000008818,2023-01-05 09:27:04,UYU,20806.14,A0000370,A0009920,T0000088094,T0000088095
IT0000008819,2023-01-05 10:05:03,UYU,3940.2,A0003179,A0014391,T0000088101,T0000088102
IT0000008820,2023-01-05 10:50:11,UYU,2148.46,A0001368,A0004527,T0000088109,T0000088110
IT0000008821,2023-01-05 15:04:58,USD,324.36,A0006453,A0000337,T0000088150,T0000088149
IT0000008822,2023-01-05 15:17:23,USD,825.21,A0007699,A0002157,T0000088153,T0000088152
IT0000008823,2023-01-05 15:38:58,UYU,18405.56,A0013149,A0011465,T0000088157,T0000088156
IT0000008824,2023-01-05 15:58:38,UYU,676.78,A0006804,A0003886,T0000088162,T0000088161
IT0000008825,2023-01-05 17:16:26,UYU,21630.64,A0009537,A0003145,T0000088172,T0000088171
IT0000008826,2023-01-05 17:59:05,UYU,2405.6,A0004527,A0003404,T0000088181,T0000088180
IT0000008827,2023-01-05 19:40:09,UYU,2209.52,A0002159,A0009537,T0000088193,T0000088194
IT0000008828,2023-01-05 23:25:13,UYU,9742.27,A0005941,A0000491,T0000088210,T0000088209
IT0000008829,2023-01-06 09:58:56,USD,62.22,A0015106,A0001726,T0000088237,T0000088236
IT0000008830,2023-01-06 10:12:12,UYU,14564.38,A0012955,A0014520,T0000088240,T0000088241
IT0000008831,2023-01-06 10:29:25,UYU,33483.77,A0007703,A0007205,T0000088244,T0000088243
IT0000008832,2023-01-06 11:58:33,USD,70.16,A0001420,A0015604,T0000088261,T0000088262
IT0000008833,2023-01-06 13:04:04,UYU,15776.65,A0003612,A0006236,T0000088274,T0000088275
IT0000008834,2023-01-06 15:05:55,USD,158.12,A0003138,A0009829,T0000088317,T0000088318
IT0000008835,2023-01-06 15:14:56,UYU,9441.61,A0014971,A0006808,T0000088322,T0000088321
IT0000008836,2023-01-06 15:18:23,UYU,7232.63,A0014518,A0003179,T0000088324,T0000088323
IT0000008837,2023-01-06 16:08:45,UYU,36434.13,A0004323,A0003973,T0000088338,T0000088337
IT0000008838,2023-01-06 16:23:03,UYU,19261.59,A0013813,A0004323,T0000088343,T0000088342
IT0000008839,2023-01-06 16:25:08,UYU,7032.41,A0002957,A0001806,T0000088345,T0000088344
IT0000008840,2023-01-06 16:35:50,UYU,8095.73,A0005201,A0012537,T0000088346,T0000088347
IT0000008841,2023-01-06 19:03:06,UYU,11009.1,A0015030,A0009596,T0000088368,T0000088367
IT0000008842,2023-01-06 19:19:44,UYU,44825.78,A0013336,A0002957,T0000088373,T0000088372
IT0000008843,2023-01-06 19:33:08,UYU,1517.63,A0013336,A0015173,T0000088374,T0000088375
IT0000008844,2023-01-06 23:21:40,UYU,2763.95,A0002594,A0005139,T0000088385,T0000088386
IT0000008845,2023-01-06 23:57:16,UYU,57951.9,A0005201,A0005853,T0000088388,T0000088389
IT0000008846,2023-01-07 05:34:50,UYU,2042.35,A0001188,A0004527,T0000088400,T0000088401
IT0000008847,2023-01-07 10:07:43,UYU,5466.86,A0014988,A0010068,T0000088410,T0000088409
IT0000008848,2023-01-07 15:37:43,USD,622.48,A0009008,A0015604,T0000088427,T0000088428
IT0000008849,2023-01-07 15:51:52,USD,645.47,A0002157,A0001420,T0000088431,T0000088430
IT0000008850,2023-01-07 17:13:36,UYU,26352.93,A0014352,A0008585,T0000088437,T0000088436
IT0000008851,2023-01-07 23:15:02,UYU,9924.6,A0003099,A0009537,T0000088468,T0000088469
IT0000008852,2023-01-08 09:05:24,UYU,7769.05,A0014673,A0002593,T0000088484,T0000088483
IT0000008853,2023-01-08 11:36:16,UYU,1671.94,A0002955,A0008585,T0000088489,T0000088490
IT0000008854,2023-01-08 13:04:04,UYU,3115.7,A0014551,A0005665,T0000088500,T0000088499
IT0000008855,2023-01-08 13:23:27,USD,163.42,A0014166,A0003753,T0000088506,T0000088505
IT0000008856,2023-01-08 13:45:26,UYU,35144.79,A0002771,A0014460,T0000088507,T0000088508
IT0000008857,2023-01-08 15:43:26,USD,51.74,A0011122,A0013680,T0000088531,T0000088532
IT0000008858,2023-01-08 15:44:41,UYU,14596.28,A0000356,A0000891,T0000088533,T0000088534
IT0000008859,2023-01-08 17:09:55,UYU,932.8,A0000491,A0013904,T0000088543,T0000088544
IT0000008860,2023-01-08 20:04:09,UYU,6171.79,A0009786,A0014200,T0000088561,T0000088562
IT0000008861,2023-01-08 21:01:50,UYU,6553.7,A0006236,A0002770,T0000088566,T0000088565
IT0000008862,2023-01-08 21:30:12,UYU,1954.45,A0000370,A0012474,T0000088567,T0000088568
IT0000008863,2023-01-09 10:04:01,UYU,5364.09,A0009032,A0000856,T0000088595,T0000088594
IT0000008864,2023-01-09 10:12:16,UYU,19943.68,A0014518,A0012871,T0000088598,T0000088597
IT0000008865,2023-01-09 10:40:18,UYU,639.59,A0009784,A0004323,T0000088603,T0000088602
IT0000008866,2023-01-09 10:58:07,UYU,3595.1,A0000786,A0001328,T0000088604,T0000088605
IT0000008867,2023-01-09 11:15:42,UYU,5053.04,A0000787,A0006272,T0000088607,T0000088608
IT0000008868,2023-01-09 12:10:23,UYU,14048.9,A0008651,A0011465,T0000088612,T0000088613
IT0000008869,2023-01-09 13:04:42,UYU,1779.41,A0013904,A0014153,T0000088618,T0000088619
IT0000008870,2023-01-09 13:12:18,UYU,15973.32,A0000787,A0002662,T0000088621,T0000088622
IT0000008871,2023-01-09 13:22:25,UYU,18181.93,A0006063,A0002324,T0000088627,T0000088626
IT0000008872,2023-01-09 13:25:47,UYU,6477.82,A0003886,A0015529,T0000088628,T0000088629
IT0000008873,2023-01-09 15:54:37,UYU,2258.16,A0013813,A0000371,T0000088648,T0000088647
IT0000008874,2023-01-09 16:11:23,UYU,4326334.81,A0013048,A0004525,T0000088652,T0000088651
IT0000008875,2023-01-09 16:21:16,UYU,2967.5,A0000356,A0000370,T0000088655,T0000088656
IT0000008876,2023-01-09 18:24:27,UYU,23318.24,A0007902,A0014520,T0000088668,T0000088669
IT0000008877,2023-01-09 19:56:37,USD,358.46,A0001420,A0007701,T0000088681,T0000088682
IT0000008878,2023-01-09 22:22:45,UYU,33826.32,A0005720,A0003520,T0000088688,T0000088687
IT0000008879,2023-01-10 06:38:20,UYU,1618.59,A0002593,A0013336,T0000088700,T0000088701
IT0000008880,2023-01-10 10:18:57,UYU,20192.75,A0007702,A0009594,T0000088713,T0000088714
IT0000008881,2023-01-10 14:10:50,UYU,17075.57,A0002920,A0006644,T0000088737,T0000088738
IT0000008882,2023-01-10 17:41:39,UYU,7651.91,A0003519,A0003681,T0000088768,T0000088769
IT0000008883,2023-01-10 17:50:00,UYU,4585.26,A0014153,A0002920,T0000088772,T0000088771
IT0000008884,2023-01-10 18:23:25,UYU,5964.04,A0007871,A0005201,T0000088777,T0000088776
IT0000008885,2023-01-10 19:11:54,UYU,7279.21,A0008733,A0006811,T0000088786,T0000088785
IT0000008886,2023-01-10 19:57:17,UYU,8460.3,A0003508,A0006455,T0000088791,T0000088792
IT0000008887,2023-01-10 23:07:31,UYU,32094.32,A0004525,A0000420,T0000088803,T0000088802
IT0000008888,2023-01-10 23:51:57,UYU,11461.71,A0004434,A0014971,T0000088808,T0000088809
IT0000008889,2023-01-11 09:18:31,UYU,13695.1,A0000891,A0005942,T0000088828,T0000088829
IT0000008890,2023-01-11 10:36:40,USD,1226.99,A0005632,A0013680,T0000088836,T0000088837
IT0000008891,2023-01-11 12:30:46,UYU,28083.5,A0012933,A0013622,T0000088848,T0000088849
IT0000008892,2023-01-11 13:28:06,UYU,3719.79,A0004525,A0004527,T0000088860,T0000088861
IT0000008893,2023-01-11 13:34:05,UYU,11161.12,A0014061,A0012863,T0000088864,T0000088863
IT0000008894,2023-01-11 13:43:35,UYU,1538.81,A0001368,A0003898,T0000088867,T0000088868
IT0000008895,2023-01-11 14:21:25,UYU,8557.11,A0000303,A0009786,T0000088875,T0000088876
IT0000008896,2023-01-11 14:42:24,UYU,67010.35,A0008998,A0015146,T0000088880,T0000088881
IT0000008897,2023-01-11 14:57:57,USD,208.18,A0008800,A0011122,T0000088884,T0000088885
IT0000008898,2023-01-11 16:10:14,UYU,6653.97,A0006808,A0007293,T0000088896,T0000088897
IT0000008899,2023-01-11 16:22:37,UYU,19527.78,A0007802,A0014793,T0000088903,T0000088904
IT0000008900,2023-01-11 18:39:59,UYU,80534.73,A0006804,A0015102,T0000088921,T0000088922
IT0000008901,2023-01-11 22:09:26,UYU,16160.7,A0014148,A0013813,T0000088937,T0000088936
IT0000008902,2023-01-12 06:53:13,UYU,4533.97,A0015081,A0007293,T0000088955,T0000088954
IT0000008903,2023-01-12 07:00:24,USD,7090.71,A0006273,A0014564,T0000088956,T0000088957
IT0000008904,2023-01-12 09:20:41,USD,27.21,A0009073,A0015114,T0000088968,T0000088969
IT0000008905,2023-01-12 10:59:31,UYU,6836.22,A0013048,A0016049,T0000088977,T0000088978
IT0000008906,2023-01-12 11:08:21,UYU,15871.52,A0009920,A0003752,T0000088981,T0000088980
IT0000008907,2023-01-12 11:53:02,UYU,21705.98,A0014217,A0003752,T0000088989,T0000088988
IT0000008908,2023-01-12 12:20:01,USD,89.94,A0010593,A0013012,T0000088997,T0000088998
IT0000008909,2023-01-12 13:10:39,UYU,9857.09,A0009596,A0012863,T0000089006,T0000089007
IT0000008910,2023-01-12 13:29:41,UYU,17588.75,A0000523,A0016202,T0000089011,T0000089012
IT0000008911,2023-01-12 14:42:43,USD,610.46,A0002157,A0014681,T0000089031,T0000089032
IT0000008912,2023-01-12 14:56:20,UYU,4748.0,A0014128,A0013102,T0000089037,T0000089036
IT0000008913,2023-01-12 18:06:34,UYU,13056.77,A0002770,A0001328,T0000089054,T0000089053
IT0000008914,2023-01-12 19:24:28,UYU,39768.28,A0002955,A0010068,T0000089064,T0000089065
IT0000008915,2023-01-12 20:58:59,UYU,15326.66,A0014518,A0006808,T0000089072,T0000089071
IT0000008916,2023-01-12 23:16:50,UYU,2134.6,A0008425,A0014063,T0000089083,T0000089084
IT0000008917,2023-01-13 09:19:08,UYU,18219.48,A0005200,A0000525,T0000089107,T0000089106
IT0000008918,2023-01-13 11:09:28,UYU,1222.54,A0009537,A0004527,T0000089124,T0000089123
IT0000008919,2023-01-13 11:10:30,UYU,3591.21,A0002814,A0005321,T0000089125,T0000089126
IT0000008920,2023-01-13 11:41:51,UYU,45224.18,A0009587,A0007902,T0000089136,T0000089135
IT0000008921,2023-01-13 12:01:37,UYU,6597.99,A0001461,A0015102,T0000089144,T0000089145
IT0000008922,2023-01-13 12:16:45,UYU,3062.54,A0005941,A0014682,T0000089148,T0000089149
IT0000008923,2023-01-13 12:43:28,UYU,2674.24,A0012933,A0001806,T0000089158,T0000089157
IT0000008924,2023-01-13 13:03:29,UYU,7719.82,A0010889,A0000356,T0000089162,T0000089161
IT0000008925,2023-01-13 13:28:10,UYU,35096.56,A0005034,A0013622,T0000089167,T0000089168
IT0000008926,2023-01-13 13:49:19,UYU,5836.96,A0014320,A0004434,T0000089173,T0000089172
IT0000008927,2023-01-13 14:12:13,UYU,9449.58,A0002324,A0000557,T0000089175,T0000089174
IT0000008928,2023-01-13 14:27:40,UYU,8281.65,A0006808,A0000525,T0000089179,T0000089178
IT0000008929,2023-01-13 14:35:38,UYU,7271.28,A0013138,A0014682,T0000089182,T0000089183
IT0000008930,2023-01-13 15:15:09,UYU,3966.88,A0003973,A0003898,T0000089194,T0000089193
IT0000008931,2023-01-13 16:02:00,UYU,17920.73,A0010972,A0002369,T0000089203,T0000089202
IT0000008932,2023-01-13 16:17:21,UYU,526.1,A0009031,A0013568,T0000089209,T0000089210
IT0000008933,2023-01-13 17:52:24,UYU,7254.79,A0002593,A0003734,T0000089226,T0000089227
IT0000008934,2023-01-13 20:10:36,UYU,1977.95,A0012933,A0014952,T0000089239,T0000089240
IT0000008935,2023-01-13 20:25:58,UYU,1344.3,A0011465,A0006726,T0000089244,T0000089243
IT0000008936,2023-01-13 20:29:59,UYU,1525.81,A0014200,A0002593,T0000089246,T0000089245
IT0000008937,2023-01-13 20:49:38,UYU,24083.85,A0003179,A0014551,T0000089249,T0000089250
IT0000008938,2023-01-13 23:52:57,UYU,24517.96,A0014870,A0003752,T0000089262,T0000089261
IT0000008939,2023-01-14 07:26:43,UYU,3081.5,A0005853,A0010875,T0000089266,T0000089267
IT0000008940,2023-01-14 13:33:33,UYU,20345.44,A0000356,A0002957,T0000089293,T0000089294
IT0000008941,2023-01-14 13:42:01,UYU,4872.52,A0013102,A0010004,T0000089297,T0000089296
IT0000008942,2023-01-14 16:02:53,UYU,6308.18,A0010547,A0002920,T0000089314,T0000089313
IT0000008943,2023-01-14 20:10:19,UYU,75119.72,A0003681,A0007834,T0000089345,T0000089346
IT0000008944,2023-01-14 20:32:28,UYU,5817.04,A0011465,A0000356,T0000089349,T0000089348
IT0000008945,2023-01-14 22:13:53,USD,130.45,A0014733,A0013012,T0000089359,T0000089358
IT0000008946,2023-01-15 05:42:15,UYU,1644.42,A0000558,A0016049,T0000089375,T0000089376
IT0000008947,2023-01-15 11:27:50,UYU,6106.72,A0010123,A0001368,T0000089398,T0000089397
IT0000008948,2023-01-15 12:22:34,UYU,1104.85,A0001328,A0013146,T0000089406,T0000089407
IT0000008949,2023-01-15 16:13:39,UYU,15531.57,A0014934,A0003054,T0000089427,T0000089426
IT0000008950,2023-01-15 20:53:12,UYU,9406.58,A0003752,A0007173,T0000089456,T0000089457
IT0000008951,2023-01-15 21:16:13,USD,634.59,A0001726,A0009053,T0000089461,T0000089462
IT0000008952,2023-01-15 21:41:10,UYU,3482.67,A0013336,A0005463,T0000089464,T0000089463
IT0000008953,2023-01-15 22:19:41,USD,8.75,A0008596,A0003507,T0000089471,T0000089470
IT0000008954,2023-01-15 23:14:32,UYU,5109.41,A0001806,A0007703,T0000089473,T0000089474
IT0000008955,2023-01-16 05:06:35,UYU,16822.58,A0014952,A0011808,T0000089488,T0000089487
IT0000008956,2023-01-16 05:28:00,UYU,1355.48,A0013065,A0005554,T0000089490,T0000089489
IT0000008957,2023-01-16 09:08:43,USD,860.64,A0013109,A0015244,T0000089497,T0000089498
IT0000008958,2023-01-16 09:33:01,UYU,8707.99,A0014518,A0012474,T0000089502,T0000089501
IT0000008959,2023-01-16 11:41:22,UYU,6892.41,A0002369,A0012744,T0000089514,T0000089515
IT0000008960,2023-01-16 17:53:54,UYU,5731.64,A0013102,A0001461,T0000089569,T0000089568
IT0000008961,2023-01-16 18:33:27,USD,414.28,A0015604,A0003751,T0000089577,T0000089576
IT0000008962,2023-01-16 18:35:47,USD,41.65,A0014733,A0004530,T0000089579,T0000089578
IT0000008963,2023-01-16 18:40:11,UYU,2860.72,A0014793,A0003134,T0000089581,T0000089580
IT0000008964,2023-01-16 21:53:24,UYU,60007.45,A0015030,A0000556,T0000089601,T0000089600
IT0000008965,2023-01-17 12:13:03,UYU,16034.59,A0003681,A0002662,T0000089631,T0000089630
IT0000008966,2023-01-17 14:29:25,UYU,462.18,A0009784,A0013895,T0000089647,T0000089648
IT0000008967,2023-01-17 15:02:31,UYU,1483.22,A0010972,A0000557,T0000089655,T0000089654
IT0000008968,2023-01-17 15:02:59,UYU,32755.99,A0010546,A0014673,T0000089656,T0000089657
IT0000008969,2023-01-17 15:28:45,UYU,28076.75,A0014673,A0010286,T0000089661,T0000089660
IT0000008970,2023-01-17 17:08:24,USD,444.37,A0009073,A0015244,T0000089680,T0000089681
IT0000008971,2023-01-17 18:03:21,UYU,40997.41,A0002347,A0003681,T0000089689,T0000089690
IT0000008972,2023-01-17 19:25:39,UYU,16129.57,A0015069,A0008148,T0000089699,T0000089698
IT0000008973,2023-01-17 20:27:50,UYU,17457.72,A0015030,A0010517,T0000089702,T0000089701
IT0000008974,2023-01-17 21:06:50,USD,605.61,A0006273,A0008098,T0000089706,T0000089707
IT0000008975,2023-01-18 11:17:12,UYU,37732.58,A0011389,A0001275,T0000089733,T0000089732
IT0000008976,2023-01-18 11:23:16,UYU,20439.59,A0013018,A0014217,T0000089735,T0000089736
IT0000008977,2023-01-18 13:01:53,UYU,6316.98,A0003752,A0000855,T0000089748,T0000089747
IT0000008978,2023-01-18 13:32:06,UYU,4429.17,A0000420,A0013102,T0000089755,T0000089756
IT0000008979,2023-01-18 13:54:00,UYU,27532.89,A0005186,A0010286,T0000089758,T0000089759
IT0000008980,2023-01-18 14:01:43,UYU,11622.04,A0013622,A0012933,T0000089762,T0000089761
IT0000008981,2023-01-18 14:58:19,USD,519.3,A0010891,A0015604,T0000089767,T0000089768
IT0000008982,2023-01-18 15:33:42,UYU,398.63,A0003897,A0003100,T0000089774,T0000089773
IT0000008983,2023-01-18 15:41:13,UYU,11365.79,A0013098,A0002343,T0000089776,T0000089775
IT0000008984,2023-01-18 16:43:55,UYU,5774.72,A0010547,A0000855,T0000089783,T0000089782
IT0000008985,2023-01-18 16:45:46,UYU,7675.57,A0012744,A0005201,T0000089785,T0000089784
IT0000008986,2023-01-18 16:59:39,UYU,3515.77,A0010337,A0008425,T0000089789,T0000089788
IT0000008987,2023-01-18 17:04:25,UYU,2442.99,A0007173,A0005983,T0000089791,T0000089790
IT0000008988,2023-01-18 18:00:28,UYU,17593.81,A0005186,A0013723,T0000089799,T0000089800
IT0000008989,2023-01-18 18:17:22,USD,964.02,A0010518,A0011122,T0000089804,T0000089805
IT0000008990,2023-01-18 18:40:38,UYU,7953.3,A0007700,A0000557,T0000089809,T0000089808
IT0000008991,2023-01-18 18:44:08,UYU,9267.1,A0002955,A0006455,T0000089811,T0000089812
IT0000008992,2023-01-18 20:59:01,UYU,9290.88,A0008649,A0003681,T0000089826,T0000089825
IT0000008993,2023-01-19 11:30:05,USD,1301.73,A0008098,A0000104,T0000089859,T0000089858
IT0000008994,2023-01-19 12:11:45,UYU,4688.85,A0003099,A0006726,T0000089863,T0000089864
IT0000008995,2023-01-19 13:11:46,UYU,11406.82,A0002347,A0012537,T0000089867,T0000089868
IT0000008996,2023-01-19 13:14:35,UYU,3546.64,A0006804,A0005468,T0000089871,T0000089870
IT0000008997,2023-01-19 13:46:16,UYU,3757.36,A0012955,A0007834,T0000089879,T0000089878
IT0000008998,2023-01-19 14:30:40,UYU,6067.5,A0007293,A0013904,T0000089886,T0000089887
IT0000008999,2023-01-19 14:38:17,UYU,7255.73,A0008733,A0010889,T0000089890,T0000089891
IT0000009000,2023-01-19 14:54:05,UYU,5227.33,A0003179,A0002594,T0000089895,T0000089894
IT0000009001,2023-01-19 15:42:31,UYU,6653.93,A0007932,A0009784,T0000089902,T0000089903
IT0000009002,2023-01-19 16:23:17,UYU,25255.19,A0007703,A0007372,T0000089910,T0000089909
IT0000009003,2023-01-19 17:09:24,UYU,13430.22,A0000458,A0002920,T0000089920,T0000089921
IT0000009004,2023-01-19 20:23:38,UYU,8939.94,A0013723,A0000418,T0000089945,T0000089944
IT0000009005,2023-01-19 20:45:53,UYU,11619.92,A0010004,A0013568,T0000089948,T0000089949
IT0000009006,2023-01-19 21:47:26,UYU,18311.42,A0014212,A0005176,T0000089953,T0000089952
IT0000009007,2023-01-19 23:09:31,UYU,11460.05,A0013317,A0014153,T0000089958,T0000089959
IT0000009008,2023-01-19 23:46:06,UYU,802.48,A0004527,A0003511,T0000089968,T0000089967
IT0000009009,2023-01-20 05:06:59,USD,88.03,A0014166,A0008596,T0000089974,T0000089973
IT0000009010,2023-01-20 09:01:52,UYU,8110.64,A0009920,A0009586,T0000089983,T0000089982
IT0000009011,2023-01-20 09:08:53,UYU,6676.88,A0012565,A0003054,T0000089986,T0000089985
IT0000009012,2023-01-20 09:19:54,UYU,27181.43,A0014502,A0003897,T0000089993,T0000089992
IT0000009013,2023-01-20 09:42:25,UYU,192.4,A0003897,A0000356,T0000089999,T0000089998
IT0000009014,2023-01-20 09:57:00,UYU,14610.45,A0005554,A0001875,T0000090002,T0000090001
IT0000009015,2023-01-20 10:24:33,UYU,2492.15,A0015081,A0015202,T0000090007,T0000090008
IT0000009016,2023-01-20 12:28:02,UYU,9319.78,A0008653,A0013306,T0000090025,T0000090026
IT0000009017,2023-01-20 13:27:05,UYU,42209.79,A0014551,A0008644,T0000090041,T0000090040
IT0000009018,2023-01-20 13:28:05,UYU,1260.18,A0011389,A0005554,T0000090044,T0000090043
IT0000009019,2023-01-20 13:59:48,UYU,1442.35,A0015030,A0014153,T0000090055,T0000090054
IT0000009020,2023-01-20 14:25:28,UYU,12599.53,A0006808,A0009920,T0000090060,T0000090061
IT0000009021,2023-01-20 14:56:57,UYU,10334.43,A0000303,A0008650,T0000090064,T0000090065
IT0000009022,2023-01-20 15:19:37,UYU,11710.72,A0001461,A0014765,T0000090070,T0000090071
IT0000009023,2023-01-20 16:25:06,UYU,1415.67,A0008755,A0007174,T0000090090,T0000090089
IT0000009024,2023-01-20 16:33:45,UYU,5680.21,A0014061,A0006455,T0000090096,T0000090095
IT0000009025,2023-01-20 16:51:47,UYU,5588.22,A0002369,A0012537,T0000090099,T0000090100
IT0000009026,2023-01-20 17:29:11,UYU,31030.05,A0014061,A0003519,T0000090104,T0000090103
IT0000009027,2023-01-20 17:33:35,UYU,11783.84,A0012537,A0014520,T0000090105,T0000090106
IT0000009028,2023-01-21 11:07:16,UYU,4128.73,A0009540,A0014765,T0000090149,T0000090150
IT0000009029,2023-01-21 11:36:36,UYU,12591.3,A0014673,A0003518,T0000090153,T0000090152
IT0000009030,2023-01-21 11:52:00,UYU,61153.32,A0013317,A0005466,T0000090155,T0000090154
IT0000009031,2023-01-21 11:53:19,UYU,3374.8,A0005186,A0005720,T0000090156,T0000090157
