customer_id,agent_type,region,sector,resilience_score,vulnerability_score,resilience_band
C0002367,HOUSEHOLD,CENTER,HOUSEHOLD,0.38936774,0.61063226,LOW
C0002368,HOUSEHOLD,CENTER,HOUSEHOLD,0.85258736,0.14741264,VERY_HIGH
C0002369,HOUSEHOLD,CENTER,HOUSEHOLD,0.61632089,0.38367911,HIGH
C0002370,HOUSEHOLD,CENTER,HOUSEHOLD,0.63664619,0.36335381,HIGH
C0002371,HOUSEHOLD,CENTER,HOUSEHOLD,0.43137493,0.56862507,LOW
C0002372,HOUSEHOLD,CENTER,HOUSEHOLD,0.51607268,0.48392732,MEDIUM
C0002373,HOUSEHOLD,CENTER,HOUSEHOLD,0.43576446,0.56423554,LOW
C0002374,BUSINESS,CENTER,SME_GENERAL,0.25845247,0.74154753,VERY_LOW
C0002375,HOUSEHOLD,CENTER,HOUSEHOLD,0.49320302,0.50679698,MEDIUM
C0002376,BUSINESS,CENTER,SME_GENERAL,0.32903277,0.67096723,LOW
C0002377,HOUSEHOLD,CENTER,HOUSEHOLD,0.62288354,0.37711646,HIGH
C0002378,HOUSEHOLD,CENTER,HOUSEHOLD,0.51818255,0.48181745,MEDIUM
C0002379,HOUSEHOLD,CENTER,HOUSEHOLD,0.47858063,0.52141937,MEDIUM
C0002380,HOUSEHOLD,CENTER,HOUSEHOLD,0.42511301,0.57488699,LOW
C0002381,HOUSEHOLD,CENTER,HOUSEHOLD,0.65927797,0.34072203,HIGH
C0002382,HOUSEHOLD,CENTER,HOUSEHOLD,0.68590419,0.31409581,HIGH
C0002383,HOUSEHOLD,CENTER,HOUSEHOLD,0.7116751,0.2883249,HIGH
C0002384,HOUSEHOLD,CENTER,HOUSEHOLD,0.39653803,0.60346197,LOW
C0002385,BUSINESS,CENTER,SME_GENERAL,0.23830195,0.76169805,VERY_LOW
C0002386,HOUSEHOLD,CENTER,HOUSEHOLD,0.20579758,0.79420242,VERY_LOW
C0002387,HOUSEHOLD,CENTER,HOUSEHOLD,0.68513931,0.31486069,HIGH
C0002388,BUSINESS,CENTER,SME_GENERAL,0.51625923,0.48374077,MEDIUM
C0002389,HOUSEHOLD,CENTER,HOUSEHOLD,0.6145789,0.3854211,HIGH
C0002390,BUSINESS,CENTER,SME_GENERAL,0.29792024,0.70207976,VERY_LOW
C0002391,HOUSEHOLD,CENTER,HOUSEHOLD,0.53504,0.46496,MEDIUM
C0002392,HOUSEHOLD,CENTER,HOUSEHOLD,0.7149627,0.2850373,HIGH
C0002393,BUSINESS,CENTER,SME_GENERAL,0.35841361,0.64158639,LOW
C0002394,HOUSEHOLD,CENTER,HOUSEHOLD,0.35572791,0.64427209,LOW
C0002395,HOUSEHOLD,CENTER,HOUSEHOLD,0.50831423,0.49168577,MEDIUM
C0002396,HOUSEHOLD,CENTER,HOUSEHOLD,0.53949235,0.46050765,MEDIUM
C0002397,HOUSEHOLD,CENTER,HOUSEHOLD,0.49116725,0.50883275,MEDIUM
C0002398,HOUSEHOLD,CENTER,HOUSEHOLD,0.33625953,0.66374047,LOW
C0002399,HOUSEHOLD,CENTER,HOUSEHOLD,0.41744527,0.58255473,LOW
C0002400,HOUSEHOLD,CENTER,HOUSEHOLD,0.51741228,0.48258772,MEDIUM
C0002401,HOUSEHOLD,CENTER,HOUSEHOLD,0.64365611,0.35634389,HIGH
C0002402,HOUSEHOLD,CENTER,HOUSEHOLD,0.4237259,0.5762741,LOW
C0002403,HOUSEHOLD,CENTER,HOUSEHOLD,0.50749024,0.49250976,MEDIUM
C0002404,HOUSEHOLD,CENTER,HOUSEHOLD,0.47823137,0.52176863,MEDIUM
C0002405,HOUSEHOLD,CENTER,HOUSEHOLD,0.39691379,0.60308621,LOW
C0002406,HOUSEHOLD,CENTER,HOUSEHOLD,0.75626021,0.24373979,VERY_HIGH
C0002407,HOUSEHOLD,CENTER,HOUSEHOLD,0.64371928,0.35628072,HIGH
C0002408,HOUSEHOLD,CENTER,HOUSEHOLD,0.31285963,0.68714037,LOW
C0002409,HOUSEHOLD,CENTER,HOUSEHOLD,0.34652943,0.65347057,LOW
C0002410,HOUSEHOLD,CENTER,HOUSEHOLD,0.62930594,0.37069406,HIGH
C0002411,HOUSEHOLD,CENTER,HOUSEHOLD,0.53347893,0.46652107,MEDIUM
C0002412,HOUSEHOLD,CENTER,HOUSEHOLD,0.58077406,0.41922594,MEDIUM
C0002413,HOUSEHOLD,CENTER,HOUSEHOLD,0.67601276,0.32398724,HIGH
C0002414,HOUSEHOLD,CENTER,HOUSEHOLD,0.68389511,0.31610489,HIGH
C0002415,HOUSEHOLD,CENTER,HOUSEHOLD,0.51096495,0.48903505,MEDIUM
C0002416,HOUSEHOLD,CENTER,HOUSEHOLD,0.42922317,0.57077683,LOW
C0002417,HOUSEHOLD,CENTER,HOUSEHOLD,0.45682579,0.54317421,MEDIUM
C0002418,HOUSEHOLD,CENTER,HOUSEHOLD,0.20611468,0.79388532,VERY_LOW
C0002419,HOUSEHOLD,CENTER,HOUSEHOLD,0.20186461,0.79813539,VERY_LOW
C0002420,BUSINESS,CENTER,SME_GENERAL,0.37638676,0.62361324,LOW
C0002421,HOUSEHOLD,CENTER,HOUSEHOLD,0.8183278,0.1816722,VERY_HIGH
C0002422,HOUSEHOLD,CENTER,HOUSEHOLD,0.74676159,0.25323841,HIGH
C0002423,HOUSEHOLD,CENTER,HOUSEHOLD,0.65244494,0.34755506,HIGH
C0002424,HOUSEHOLD,CENTER,HOUSEHOLD,0.44713789,0.55286211,LOW
C0002425,HOUSEHOLD,CENTER,HOUSEHOLD,0.66237734,0.33762266,HIGH
C0002426,HOUSEHOLD,CENTER,HOUSEHOLD,0.66030006,0.33969994,HIGH
C0002427,HOUSEHOLD,CENTER,HOUSEHOLD,0.66162161,0.33837839,HIGH
C0002428,HOUSEHOLD,CENTER,HOUSEHOLD,0.71672024,0.28327976,HIGH
C0002429,HOUSEHOLD,CENTER,HOUSEHOLD,0.53736332,0.46263668,MEDIUM
C0002430,HOUSEHOLD,CENTER,HOUSEHOLD,0.63106683,0.36893317,HIGH
C0002431,BUSINESS,CENTER,SME_GENERAL,0.2361363,0.7638637,VERY_LOW
C0002432,HOUSEHOLD,CENTER,HOUSEHOLD,0.52492916,0.47507084,MEDIUM
C0002433,HOUSEHOLD,CENTER,HOUSEHOLD,0.43444286,0.56555714,LOW
C0002434,HOUSEHOLD,CENTER,HOUSEHOLD,0.64987142,0.35012858,HIGH
C0002435,HOUSEHOLD,CENTER,HOUSEHOLD,0.75647311,0.24352689,VERY_HIGH
C0002436,HOUSEHOLD,CENTER,HOUSEHOLD,0.54089416,0.45910584,MEDIUM
C0002437,BUSINESS,CENTER,SME_GENERAL,0.460178,0.539822,MEDIUM
C0002438,HOUSEHOLD,CENTER,HOUSEHOLD,0.73440161,0.26559839,HIGH
C0002439,HOUSEHOLD,CENTER,HOUSEHOLD,0.37303893,0.62696107,LOW
C0002440,HOUSEHOLD,CENTER,HOUSEHOLD,0.4185086,0.5814914,LOW
C0002441,HOUSEHOLD,CENTER,HOUSEHOLD,0.74997362,0.25002638,HIGH
C0002442,HOUSEHOLD,CENTER,HOUSEHOLD,0.63713853,0.36286147,HIGH
C0002443,HOUSEHOLD,CENTER,HOUSEHOLD,0.76386686,0.23613314,VERY_HIGH
C0002444,HOUSEHOLD,CENTER,HOUSEHOLD,0.65009975,0.34990025,HIGH
C0002445,HOUSEHOLD,CENTER,HOUSEHOLD,0.53230219,0.46769781,MEDIUM
C0002446,HOUSEHOLD,CENTER,HOUSEHOLD,0.52213683,0.47786317,MEDIUM
C0002447,HOUSEHOLD,CENTER,HOUSEHOLD,0.56042922,0.43957078,MEDIUM
C0002448,HOUSEHOLD,CENTER,HOUSEHOLD,0.55751468,0.44248532,MEDIUM
C0002449,HOUSEHOLD,CENTER,HOUSEHOLD,0.41435804,0.58564196,LOW
C0002450,HOUSEHOLD,CENTER,HOUSEHOLD,0.62971289,0.37028711,HIGH
C0002451,HOUSEHOLD,CENTER,HOUSEHOLD,0.65320842,0.34679158,HIGH
C0002452,HOUSEHOLD,CENTER,HOUSEHOLD,0.32735156,0.67264844,LOW
C0002453,HOUSEHOLD,CENTER,HOUSEHOLD,0.76115056,0.23884944,VERY_HIGH
C0002454,HOUSEHOLD,CENTER,HOUSEHOLD,0.53350122,0.46649878,MEDIUM
C0002455,HOUSEHOLD,CENTER,HOUSEHOLD,0.45667679,0.54332321,MEDIUM
C0002456,HOUSEHOLD,CENTER,HOUSEHOLD,0.71768097,0.28231903,HIGH
C0002457,HOUSEHOLD,CENTER,HOUSEHOLD,0.57224119,0.42775881,MEDIUM
C0002458,HOUSEHOLD,CENTER,HOUSEHOLD,0.5483935,0.4516065,MEDIUM
C0002459,HOUSEHOLD,CENTER,HOUSEHOLD,0.43785982,0.56214018,LOW
C0002460,HOUSEHOLD,CENTER,HOUSEHOLD,0.53254806,0.46745194,MEDIUM
C0002461,HOUSEHOLD,CENTER,HOUSEHOLD,0.34621616,0.65378384,LOW
C0002462,HOUSEHOLD,CENTER,HOUSEHOLD,0.66179095,0.33820905,HIGH
C0002463,HOUSEHOLD,CENTER,HOUSEHOLD,0.37751698,0.62248302,LOW
C0002464,HOUSEHOLD,CENTER,HOUSEHOLD,0.42722436,0.57277564,LOW
C0002465,HOUSEHOLD,CENTER,HOUSEHOLD,0.4602232,0.5397768,MEDIUM
C0002466,HOUSEHOLD,CENTER,HOUSEHOLD,0.398814,0.601186,LOW
C0002467,HOUSEHOLD,CENTER,HOUSEHOLD,0.39806912,0.60193088,LOW
C0002468,HOUSEHOLD,CENTER,HOUSEHOLD,0.28402676,0.71597324,VERY_LOW
C0002469,HOUSEHOLD,CENTER,HOUSEHOLD,0.49990307,0.50009693,MEDIUM
C0002470,HOUSEHOLD,CENTER,HOUSEHOLD,0.60433426,0.39566574,HIGH
C0002471,HOUSEHOLD,CENTER,HOUSEHOLD,0.48397408,0.51602592,MEDIUM
C0002472,HOUSEHOLD,CENTER,HOUSEHOLD,0.46496751,0.53503249,MEDIUM
C0002473,HOUSEHOLD,CENTER,HOUSEHOLD,0.61830301,0.38169699,HIGH
C0002474,HOUSEHOLD,CENTER,HOUSEHOLD,0.71375394,0.28624606,HIGH
C0002475,HOUSEHOLD,CENTER,HOUSEHOLD,0.55355497,0.44644503,MEDIUM
C0002476,HOUSEHOLD,CENTER,HOUSEHOLD,0.4051126,0.5948874,LOW
C0002477,BUSINESS,CENTER,SME_GENERAL,0.40013531,0.59986469,LOW
C0002478,HOUSEHOLD,CENTER,HOUSEHOLD,0.76902915,0.23097085,VERY_HIGH
C0002479,HOUSEHOLD,CENTER,HOUSEHOLD,0.5756471,0.4243529,MEDIUM
C0002480,HOUSEHOLD,CENTER,HOUSEHOLD,0.73433813,0.26566187,HIGH
C0002481,HOUSEHOLD,CENTER,HOUSEHOLD,0.22238131,0.77761869,VERY_LOW
C0002482,HOUSEHOLD,CENTER,HOUSEHOLD,0.29773922,0.70226078,VERY_LOW
C0002483,HOUSEHOLD,CENTER,HOUSEHOLD,0.52541689,0.47458311,MEDIUM
C0002484,HOUSEHOLD,CENTER,HOUSEHOLD,0.59089313,0.40910687,MEDIUM
C0002485,HOUSEHOLD,CENTER,HOUSEHOLD,0.53591361,0.46408639,MEDIUM
C0002486,HOUSEHOLD,CENTER,HOUSEHOLD,0.30344796,0.69655204,LOW
C0002487,HOUSEHOLD,CENTER,HOUSEHOLD,0.48625842,0.51374158,MEDIUM
C0002488,HOUSEHOLD,CENTER,HOUSEHOLD,0.51125272,0.48874728,MEDIUM
C0002489,HOUSEHOLD,CENTER,HOUSEHOLD,0.33730515,0.66269485,LOW
C0002490,HOUSEHOLD,CENTER,HOUSEHOLD,0.36395416,0.63604584,LOW
C0002491,HOUSEHOLD,CENTER,HOUSEHOLD,0.62550362,0.37449638,HIGH
C0002492,HOUSEHOLD,CENTER,HOUSEHOLD,0.32315106,0.67684894,LOW
C0002493,HOUSEHOLD,CENTER,HOUSEHOLD,0.58261738,0.41738262,MEDIUM
C0002494,HOUSEHOLD,CENTER,HOUSEHOLD,0.70261354,0.29738646,HIGH
C0002495,BUSINESS,CENTER,SME_GENERAL,0.32422902,0.67577098,LOW
C0002496,HOUSEHOLD,CENTER,HOUSEHOLD,0.43473642,0.56526358,LOW
C0002497,HOUSEHOLD,CENTER,HOUSEHOLD,0.55315935,0.44684065,MEDIUM
C0002498,HOUSEHOLD,CENTER,HOUSEHOLD,0.33289781,0.66710219,LOW
C0002499,HOUSEHOLD,CENTER,HOUSEHOLD,0.61023286,0.38976714,HIGH
C0002500,HOUSEHOLD,CENTER,HOUSEHOLD,0.40118344,0.59881656,LOW
C0002501,HOUSEHOLD,CENTER,HOUSEHOLD,0.5144684,0.4855316,MEDIUM
C0002502,HOUSEHOLD,CENTER,HOUSEHOLD,0.45070224,0.54929776,MEDIUM
C0002503,BUSINESS,CENTER,SME_GENERAL,0.44423614,0.55576386,LOW
C0002504,HOUSEHOLD,CENTER,HOUSEHOLD,0.47032828,0.52967172,MEDIUM
C0002505,HOUSEHOLD,CENTER,HOUSEHOLD,0.55503545,0.44496455,MEDIUM
C0002506,HOUSEHOLD,CENTER,HOUSEHOLD,0.18385178,0.81614822,VERY_LOW
C0002507,HOUSEHOLD,CENTER,HOUSEHOLD,0.67159238,0.32840762,HIGH
C0002508,HOUSEHOLD,CENTER,HOUSEHOLD,0.41473997,0.58526003,LOW
C0002509,HOUSEHOLD,CENTER,HOUSEHOLD,0.56725575,0.43274425,MEDIUM
C0002510,BUSINESS,CENTER,SME_GENERAL,0.45898703,0.54101297,MEDIUM
C0002511,HOUSEHOLD,CENTER,HOUSEHOLD,0.54629902,0.45370098,MEDIUM
C0002512,HOUSEHOLD,CENTER,HOUSEHOLD,0.19322346,0.80677654,VERY_LOW
C0002513,HOUSEHOLD,CENTER,HOUSEHOLD,0.42773348,0.57226652,LOW
C0002514,HOUSEHOLD,CENTER,HOUSEHOLD,0.37269326,0.62730674,LOW
C0002515,HOUSEHOLD,CENTER,HOUSEHOLD,0.27612483,0.72387517,VERY_LOW
C0002516,HOUSEHOLD,CENTER,HOUSEHOLD,0.5757874,0.4242126,MEDIUM
C0002517,HOUSEHOLD,CENTER,HOUSEHOLD,0.4563159,0.5436841,MEDIUM
C0002518,BUSINESS,CENTER,SME_GENERAL,0.32010119,0.67989881,LOW
C0002519,HOUSEHOLD,CENTER,HOUSEHOLD,0.53546425,0.46453575,MEDIUM
C0002520,HOUSEHOLD,CENTER,HOUSEHOLD,0.62327074,0.37672926,HIGH
C0002521,HOUSEHOLD,CENTER,HOUSEHOLD,0.43861425,0.56138575,LOW
C0002522,HOUSEHOLD,CENTER,HOUSEHOLD,0.6414788,0.3585212,HIGH
C0002523,HOUSEHOLD,CENTER,HOUSEHOLD,0.38096291,0.61903709,LOW
C0002524,HOUSEHOLD,CENTER,HOUSEHOLD,0.5202129,0.4797871,MEDIUM
C0002525,HOUSEHOLD,CENTER,HOUSEHOLD,0.28805498,0.71194502,VERY_LOW
C0002526,HOUSEHOLD,CENTER,HOUSEHOLD,0.44157372,0.55842628,LOW
C0002527,HOUSEHOLD,CENTER,HOUSEHOLD,0.20928653,0.79071347,VERY_LOW
C0002528,HOUSEHOLD,CENTER,HOUSEHOLD,0.58312558,0.41687442,MEDIUM
C0002529,HOUSEHOLD,CENTER,HOUSEHOLD,0.38247483,0.61752517,LOW
C0002530,HOUSEHOLD,CENTER,HOUSEHOLD,0.70194151,0.29805849,HIGH
C0002531,HOUSEHOLD,CENTER,HOUSEHOLD,0.55495493,0.44504507,MEDIUM
C0002532,HOUSEHOLD,CENTER,HOUSEHOLD,0.58348349,0.41651651,MEDIUM
C0002533,HOUSEHOLD,CENTER,HOUSEHOLD,0.42532485,0.57467515,LOW
C0002534,HOUSEHOLD,CENTER,HOUSEHOLD,0.69394207,0.30605793,HIGH
C0002535,HOUSEHOLD,CENTER,HOUSEHOLD,0.47753188,0.52246812,MEDIUM
C0002536,HOUSEHOLD,CENTER,HOUSEHOLD,0.42500972,0.57499028,LOW
C0002537,HOUSEHOLD,CENTER,HOUSEHOLD,0.61284669,0.38715331,HIGH
C0002538,HOUSEHOLD,CENTER,HOUSEHOLD,0.31622155,0.68377845,LOW
C0002539,HOUSEHOLD,CENTER,HOUSEHOLD,0.54108114,0.45891886,MEDIUM
C0002540,HOUSEHOLD,CENTER,HOUSEHOLD,0.66170478,0.33829522,HIGH
C0002541,HOUSEHOLD,CENTER,HOUSEHOLD,0.43996422,0.56003578,LOW
C0002542,HOUSEHOLD,CENTER,HOUSEHOLD,0.56671973,0.43328027,MEDIUM
C0002543,HOUSEHOLD,CENTER,HOUSEHOLD,0.53755328,0.46244672,MEDIUM
C0002544,HOUSEHOLD,CENTER,HOUSEHOLD,0.46161563,0.53838437,MEDIUM
C0002545,HOUSEHOLD,CENTER,HOUSEHOLD,0.51256597,0.48743403,MEDIUM
C0002546,HOUSEHOLD,CENTER,HOUSEHOLD,0.6671467,0.3328533,HIGH
C0002547,HOUSEHOLD,CENTER,HOUSEHOLD,0.3104997,0.6895003,LOW
C0002548,HOUSEHOLD,CENTER,HOUSEHOLD,0.6143739,0.3856261,HIGH
C0002549,HOUSEHOLD,CENTER,HOUSEHOLD,0.321385,0.678615,LOW
C0002550,HOUSEHOLD,CENTER,HOUSEHOLD,0.66861526,0.33138474,HIGH
C0002551,HOUSEHOLD,CENTER,HOUSEHOLD,0.60416663,0.39583337,HIGH
C0002552,HOUSEHOLD,CENTER,HOUSEHOLD,0.45356336,0.54643664,MEDIUM
C0002553,HOUSEHOLD,CENTER,HOUSEHOLD,0.45944462,0.54055538,MEDIUM
C0002554,HOUSEHOLD,CENTER,HOUSEHOLD,0.56078873,0.43921127,MEDIUM
C0002555,BUSINESS,CENTER,SME_GENERAL,0.35232877,0.64767123,LOW
C0002556,HOUSEHOLD,CENTER,HOUSEHOLD,0.52305351,0.47694649,MEDIUM
C0002557,HOUSEHOLD,CENTER,HOUSEHOLD,0.66510153,0.33489847,HIGH
C0002558,HOUSEHOLD,CENTER,HOUSEHOLD,0.34725605,0.65274395,LOW
C0002559,HOUSEHOLD,CENTER,HOUSEHOLD,0.31067625,0.68932375,LOW
C0002560,HOUSEHOLD,CENTER,HOUSEHOLD,0.32599323,0.67400677,LOW
C0002561,HOUSEHOLD,CENTER,HOUSEHOLD,0.44674157,0.55325843,LOW
C0002562,HOUSEHOLD,CENTER,HOUSEHOLD,0.61239032,0.38760968,HIGH
C0002563,HOUSEHOLD,CENTER,HOUSEHOLD,0.62085075,0.37914925,HIGH
C0002564,BUSINESS,CENTER,SME_GENERAL,0.30071804,0.69928196,LOW
C0002565,HOUSEHOLD,CENTER,HOUSEHOLD,0.58424835,0.41575165,MEDIUM
C0002566,HOUSEHOLD,CENTER,HOUSEHOLD,0.36460899,0.63539101,LOW
C0002567,HOUSEHOLD,CENTER,HOUSEHOLD,0.6456901,0.3543099,HIGH
C0002568,HOUSEHOLD,CENTER,HOUSEHOLD,0.47499802,0.52500198,MEDIUM
C0002569,HOUSEHOLD,CENTER,HOUSEHOLD,0.34534072,0.65465928,LOW
C0002570,HOUSEHOLD,CENTER,HOUSEHOLD,0.43128276,0.56871724,LOW
C0002571,HOUSEHOLD,CENTER,HOUSEHOLD,0.53382119,0.46617881,MEDIUM
C0002572,HOUSEHOLD,CENTER,HOUSEHOLD,0.34691466,0.65308534,LOW
C0002573,HOUSEHOLD,CENTER,HOUSEHOLD,0.28951559,0.71048441,VERY_LOW
C0002574,HOUSEHOLD,CENTER,HOUSEHOLD,0.67582356,0.32417644,HIGH
C0002575,HOUSEHOLD,CENTER,HOUSEHOLD,0.64971466,0.35028534,HIGH
C0002576,HOUSEHOLD,CENTER,HOUSEHOLD,0.48806564,0.51193436,MEDIUM
C0002577,HOUSEHOLD,CENTER,HOUSEHOLD,0.62180289,0.37819711,HIGH
C0002578,HOUSEHOLD,CENTER,HOUSEHOLD,0.31676459,0.68323541,LOW
C0002579,HOUSEHOLD,CENTER,HOUSEHOLD,0.53900576,0.46099424,MEDIUM
C0002580,HOUSEHOLD,CENTER,HOUSEHOLD,0.79876613,0.20123387,VERY_HIGH
C0002581,HOUSEHOLD,CENTER,HOUSEHOLD,0.73969262,0.26030738,HIGH
C0002582,HOUSEHOLD,CENTER,HOUSEHOLD,0.60839588,0.39160412,HIGH
C0002583,HOUSEHOLD,CENTER,HOUSEHOLD,0.64960252,0.35039748,HIGH
C0002584,HOUSEHOLD,CENTER,HOUSEHOLD,0.52449997,0.47550003,MEDIUM
C0002585,HOUSEHOLD,CENTER,HOUSEHOLD,0.26121236,0.73878764,VERY_LOW
C0002586,HOUSEHOLD,CENTER,HOUSEHOLD,0.72270751,0.27729249,HIGH
C0002587,HOUSEHOLD,CENTER,HOUSEHOLD,0.50937145,0.49062855,MEDIUM
C0002588,HOUSEHOLD,CENTER,HOUSEHOLD,0.34961099,0.65038901,LOW
C0002589,HOUSEHOLD,CENTER,HOUSEHOLD,0.66521661,0.33478339,HIGH
C0002590,HOUSEHOLD,CENTER,HOUSEHOLD,0.7303417,0.2696583,HIGH
C0002591,HOUSEHOLD,CENTER,HOUSEHOLD,0.26295519,0.73704481,VERY_LOW
C0002592,HOUSEHOLD,CENTER,HOUSEHOLD,0.57790282,0.42209718,MEDIUM
C0002593,HOUSEHOLD,CENTER,HOUSEHOLD,0.57027997,0.42972003,MEDIUM
C0002594,HOUSEHOLD,CENTER,HOUSEHOLD,0.48058839,0.51941161,MEDIUM
C0002595,HOUSEHOLD,CENTER,HOUSEHOLD,0.41643197,0.58356803,LOW
C0002596,HOUSEHOLD,CENTER,HOUSEHOLD,0.40023893,0.59976107,LOW
C0002597,HOUSEHOLD,CENTER,HOUSEHOLD,0.68342142,0.31657858,HIGH
C0002598,HOUSEHOLD,CENTER,HOUSEHOLD,0.63105456,0.36894544,HIGH
C0002599,HOUSEHOLD,CENTER,HOUSEHOLD,0.50829275,0.49170725,MEDIUM
C0002600,HOUSEHOLD,CENTER,HOUSEHOLD,0.53912082,0.46087918,MEDIUM
C0002601,HOUSEHOLD,CENTER,HOUSEHOLD,0.4042391,0.5957609,LOW
C0002602,HOUSEHOLD,CENTER,HOUSEHOLD,0.44207383,0.55792617,LOW
C0002603,HOUSEHOLD,CENTER,HOUSEHOLD,0.56492433,0.43507567,MEDIUM
C0002604,HOUSEHOLD,CENTER,HOUSEHOLD,0.56476154,0.43523846,MEDIUM
C0002605,HOUSEHOLD,CENTER,HOUSEHOLD,0.36305012,0.63694988,LOW
C0002606,HOUSEHOLD,CENTER,HOUSEHOLD,0.47793348,0.52206652,MEDIUM
C0002607,BUSINESS,CENTER,SME_GENERAL,0.4905827,0.5094173,MEDIUM
C0002608,HOUSEHOLD,CENTER,HOUSEHOLD,0.35297031,0.64702969,LOW
C0002609,HOUSEHOLD,CENTER,HOUSEHOLD,0.29117059,0.70882941,VERY_LOW
C0002610,HOUSEHOLD,CENTER,HOUSEHOLD,0.49650801,0.50349199,MEDIUM
C0002611,HOUSEHOLD,CENTER,HOUSEHOLD,0.40776504,0.59223496,LOW
C0002612,BUSINESS,CENTER,SME_GENERAL,0.18060611,0.81939389,VERY_LOW
C0002613,HOUSEHOLD,CENTER,HOUSEHOLD,0.55780369,0.44219631,MEDIUM
C0002614,HOUSEHOLD,CENTER,HOUSEHOLD,0.44382337,0.55617663,LOW
C0002615,HOUSEHOLD,CENTER,HOUSEHOLD,0.61443082,0.38556918,HIGH
C0002616,BUSINESS,CENTER,SME_GENERAL,0.29350551,0.70649449,VERY_LOW
C0002617,HOUSEHOLD,CENTER,HOUSEHOLD,0.79959786,0.20040214,VERY_HIGH
C0002618,HOUSEHOLD,CENTER,HOUSEHOLD,0.50017488,0.49982512,MEDIUM
C0002619,HOUSEHOLD,CENTER,HOUSEHOLD,0.47834322,0.52165678,MEDIUM
C0002620,HOUSEHOLD,CENTER,HOUSEHOLD,0.73420358,0.26579642,HIGH
C0002621,HOUSEHOLD,CENTER,HOUSEHOLD,0.68300668,0.31699332,HIGH
C0002622,HOUSEHOLD,CENTER,HOUSEHOLD,0.70224987,0.29775013,HIGH
C0002623,HOUSEHOLD,CENTER,HOUSEHOLD,0.41510675,0.58489325,LOW
C0002624,HOUSEHOLD,CENTER,HOUSEHOLD,0.59173321,0.40826679,MEDIUM
C0002625,HOUSEHOLD,CENTER,HOUSEHOLD,0.63795784,0.36204216,HIGH
C0002626,BUSINESS,CENTER,SME_GENERAL,0.25751931,0.74248069,VERY_LOW
C0002627,HOUSEHOLD,CENTER,HOUSEHOLD,0.66063248,0.33936752,HIGH
C0002628,BUSINESS,CENTER,SME_GENERAL,0.30289664,0.69710336,LOW
C0002629,HOUSEHOLD,CENTER,HOUSEHOLD,0.4409685,0.5590315,LOW
C0002630,BUSINESS,CENTER,SME_GENERAL,0.16348412,0.83651588,VERY_LOW
C0002631,HOUSEHOLD,CENTER,HOUSEHOLD,0.41300823,0.58699177,LOW
C0002632,HOUSEHOLD,CENTER,HOUSEHOLD,0.51993792,0.48006208,MEDIUM
C0002633,HOUSEHOLD,CENTER,HOUSEHOLD,0.43762887,0.56237113,LOW
C0002634,HOUSEHOLD,CENTER,HOUSEHOLD,0.64414714,0.35585286,HIGH
C0002635,HOUSEHOLD,CENTER,HOUSEHOLD,0.49060413,0.50939587,MEDIUM
C0002636,HOUSEHOLD,CENTER,HOUSEHOLD,0.38130152,0.61869848,LOW
C0002637,HOUSEHOLD,CENTER,HOUSEHOLD,0.3850285,0.6149715,LOW
C0002638,HOUSEHOLD,CENTER,HOUSEHOLD,0.34856418,0.65143582,LOW
C0002639,HOUSEHOLD,CENTER,HOUSEHOLD,0.53495084,0.46504916,MEDIUM
C0002640,HOUSEHOLD,CENTER,HOUSEHOLD,0.30609037,0.69390963,LOW
C0002641,HOUSEHOLD,CENTER,HOUSEHOLD,0.33904481,0.66095519,LOW
C0002642,HOUSEHOLD,CENTER,HOUSEHOLD,0.35304584,0.64695416,LOW
C0002643,HOUSEHOLD,CENTER,HOUSEHOLD,0.77739848,0.22260152,VERY_HIGH
C0002644,HOUSEHOLD,CENTER,HOUSEHOLD,0.64194188,0.35805812,HIGH
C0002645,HOUSEHOLD,CENTER,HOUSEHOLD,0.5548964,0.4451036,MEDIUM
C0002646,HOUSEHOLD,CENTER,HOUSEHOLD,0.39826656,0.60173344,LOW
C0002647,HOUSEHOLD,CENTER,HOUSEHOLD,0.67711667,0.32288333,HIGH
C0002648,HOUSEHOLD,CENTER,HOUSEHOLD,0.5655731,0.4344269,MEDIUM
C0002649,HOUSEHOLD,CENTER,HOUSEHOLD,0.262948,0.737052,VERY_LOW
C0002650,BUSINESS,CENTER,SME_GENERAL,0.30498045,0.69501955,LOW
C0002651,HOUSEHOLD,CENTER,HOUSEHOLD,0.73915984,0.26084016,HIGH
C0002652,HOUSEHOLD,CENTER,HOUSEHOLD,0.42981822,0.57018178,LOW
C0002653,HOUSEHOLD,CENTER,HOUSEHOLD,0.7487731,0.2512269,HIGH
C0002654,HOUSEHOLD,CENTER,HOUSEHOLD,0.49367551,0.50632449,MEDIUM
C0002655,HOUSEHOLD,CENTER,HOUSEHOLD,0.5243918,0.4756082,MEDIUM
C0002656,HOUSEHOLD,CENTER,HOUSEHOLD,0.6313324,0.3686676,HIGH
C0002657,HOUSEHOLD,CENTER,HOUSEHOLD,0.53697982,0.46302018,MEDIUM
C0002658,HOUSEHOLD,CENTER,HOUSEHOLD,0.50999899,0.49000101,MEDIUM
C0002659,HOUSEHOLD,CENTER,HOUSEHOLD,0.60223788,0.39776212,HIGH
C0002660,HOUSEHOLD,CENTER,HOUSEHOLD,0.69869934,0.30130066,HIGH
