loan_id,customer_id,product_id,branch_id,origination_year,currency,original_amount,term_months,rate_type,initial_interest_rate,loan_status,closing_year
L0003424,C0003187,P014,026,2018,UYU,1100000.0,60,VARIABLE,15.95,PAID_OFF,2023.0
L0003425,C0003187,P013,019,2022,USD,15000.0,24,FIXED,12.6,PAID_OFF,2024.0
L0003426,C0003187,P013,033,2026,UYU,725000.0,24,FIXED,19.07,PAID_OFF,2026.0
L0003427,C0003189,P013,026,2022,UYU,1180000.0,24,FIXED,19.98,PAID_OFF,2024.0
L0003428,C0003191,P012,002,2002,UYU,270000.0,12,FIXED,52.03,RESTRUCTURED,
L0003429,C0003191,P012,012,2015,UYU,355000.0,6,FIXED,25.16,PAID_OFF,2016.0
L0003430,C0003192,P012,017,2018,UYU,290000.0,36,FIXED,22.23,PAID_OFF,2019.0
L0003431,C0003194,P015,015,2018,USD,175000.0,24,MIXED,12.35,PAID_OFF,2020.0
L0003432,C0003194,P015,017,2021,USD,265000.0,36,VARIABLE,12.09,PAID_OFF,2024.0
L0003433,C0003195,P012,008,2009,UYU,205000.0,24,MIXED,25.08,DEFAULTED,2026.0
L0003434,C0003195,P012,017,2014,UYU,145000.0,24,VARIABLE,22.83,DEFAULTED,2026.0
L0003435,C0003195,P014,030,2023,UYU,2100000.0,240,MIXED,17.8,ACTIVE,
L0003436,C0003196,P012,002,2002,UYU,560000.0,24,MIXED,52.1,PAID_OFF,2002.0
L0003437,C0003196,P012,015,2003,UYU,205000.0,24,FIXED,43.56,PAID_OFF,2005.0
L0003438,C0003196,P014,013,2010,UYU,2170000.0,120,VARIABLE,16.68,PAID_OFF,2019.0
L0003439,C0003196,P014,003,2011,UYU,4200000.0,240,VARIABLE,14.35,PAID_OFF,2024.0
L0003440,C0003196,P012,002,2016,UYU,350000.0,12,FIXED,23.53,PAID_OFF,2017.0
L0003441,C0003197,P013,007,2026,UYU,1270000.0,24,FIXED,16.3,ACTIVE,
L0003442,C0003199,P012,019,2021,UYU,385000.0,6,FIXED,20.48,WRITTEN_OFF,2024.0
L0003443,C0003199,P013,030,2021,UYU,1120000.0,24,FIXED,17.35,DEFAULTED,2026.0
L0003444,C0003199,P012,033,2024,UYU,480000.0,36,FIXED,23.29,PAID_OFF,2025.0
L0003445,C0003201,P013,023,2010,UYU,1310000.0,72,FIXED,19.99,PAID_OFF,2015.0
L0003446,C0003201,P012,011,2012,UYU,530000.0,6,FIXED,18.65,WRITTEN_OFF,2022.0
L0003447,C0003201,P012,020,2014,UYU,360000.0,6,MIXED,19.77,PAID_OFF,2015.0
L0003448,C0003201,P012,010,2017,UYU,280000.0,60,VARIABLE,21.67,DEFAULTED,
L0003449,C0003202,P012,010,2023,UYU,165000.0,36,FIXED,25.3,PAID_OFF,2025.0
L0003450,C0003202,P012,030,2025,UYU,125000.0,12,VARIABLE,20.49,PAID_OFF,2026.0
L0003451,C0003204,P014,012,2014,UYU,12650000.0,300,VARIABLE,15.99,PAID_OFF,2017.0
L0003452,C0003205,P013,002,2007,USD,20000.0,36,MIXED,13.21,PAID_OFF,2010.0
L0003453,C0003205,P014,008,2010,UYU,5810000.0,300,VARIABLE,17.43,DEFAULTED,
L0003454,C0003205,P014,025,2012,UYU,3950000.0,180,VARIABLE,14.64,PAID_OFF,2026.0
L0003455,C0003205,P013,015,2013,UYU,1210000.0,72,FIXED,18.56,PAID_OFF,2019.0
L0003456,C0003205,P012,019,2014,USD,2000.0,24,FIXED,15.49,PAID_OFF,2016.0
L0003457,C0003205,P012,010,2018,UYU,47000.0,18,FIXED,21.18,PAID_OFF,2020.0
L0003458,C0003205,P014,030,2024,UYU,8190000.0,180,VARIABLE,17.21,ACTIVE,
L0003459,C0003206,P013,013,2014,USD,100000.0,24,FIXED,10.87,PAID_OFF,2016.0
L0003460,C0003206,P012,017,2016,UYU,360000.0,6,FIXED,24.54,DEFAULTED,2026.0
L0003461,C0003206,P012,026,2021,UYU,160000.0,36,FIXED,17.43,PAID_OFF,2024.0
L0003462,C0003206,P013,027,2023,UYU,625000.0,60,VARIABLE,18.47,PAID_OFF,2023.0
L0003463,C0003206,P012,017,2025,UYU,985000.0,12,FIXED,20.01,PAID_OFF,2026.0
L0003464,C0003206,P014,017,2026,UYU,9490000.0,240,MIXED,11.99,ACTIVE,
L0003465,C0003211,P012,013,2022,UYU,295000.0,60,FIXED,21.11,RESTRUCTURED,2026.0
L0003466,C0003216,P013,008,2026,UYU,1320000.0,72,FIXED,17.07,ACTIVE,
L0003467,C0003217,P012,003,2002,UYU,145000.0,24,FIXED,51.65,PAID_OFF,2004.0
L0003468,C0003217,P012,025,2011,UYU,150000.0,24,FIXED,19.99,PAID_OFF,2013.0
L0003469,C0003217,P012,019,2016,USD,14000.0,18,FIXED,15.56,PAID_OFF,2016.0
L0003470,C0003217,P012,015,2017,UYU,180000.0,6,VARIABLE,22.18,PAID_OFF,2018.0
L0003471,C0003217,P014,001,2018,UYU,3680000.0,180,VARIABLE,16.59,DEFAULTED,2026.0
L0003472,C0003217,P014,014,2026,USD,85000.0,120,MIXED,11.1,ACTIVE,
L0003473,C0003222,P012,027,2020,UYU,405000.0,60,FIXED,21.82,DEFAULTED,2026.0
L0003474,C0003222,P013,012,2024,USD,21000.0,24,FIXED,11.12,DEFAULTED,
L0003475,C0003222,P014,037,2026,UYU,6170000.0,240,VARIABLE,16.83,DEFAULTED,2026.0
L0003476,C0003223,P014,023,2017,USD,53000.0,60,VARIABLE,10.19,PAID_OFF,2022.0
L0003477,C0003223,P013,037,2019,UYU,560000.0,24,FIXED,18.52,PAID_OFF,2021.0
L0003478,C0003223,P012,028,2020,UYU,205000.0,18,FIXED,20.79,DEFAULTED,2026.0
L0003479,C0003223,P012,033,2021,UYU,130000.0,24,FIXED,19.88,PAID_OFF,2023.0
L0003480,C0003225,P014,017,2011,UYU,2970000.0,120,MIXED,15.58,PAID_OFF,2021.0
L0003481,C0003225,P014,020,2015,UYU,1950000.0,60,VARIABLE,18.71,PAID_OFF,2020.0
L0003482,C0003225,P012,008,2016,UYU,450000.0,60,FIXED,23.62,PAID_OFF,2019.0
L0003483,C0003225,P012,021,2018,UYU,560000.0,48,FIXED,22.06,PAID_OFF,2021.0
L0003484,C0003231,P014,019,2022,UYU,6500000.0,240,VARIABLE,17.42,DEFAULTED,
L0003485,C0003234,P012,011,2015,UYU,220000.0,18,VARIABLE,22.94,PAID_OFF,2016.0
L0003486,C0003234,P013,029,2016,UYU,2010000.0,60,VARIABLE,20.4,PAID_OFF,2020.0
L0003487,C0003235,P012,008,2010,UYU,295000.0,24,VARIABLE,21.23,PAID_OFF,2012.0
L0003488,C0003235,P014,014,2017,USD,150000.0,180,MIXED,9.15,PAID_OFF,2018.0
L0003489,C0003241,P016,003,2015,USD,36000.0,12,VARIABLE,11.35,PAID_OFF,2016.0
L0003490,C0003241,P015,005,2016,UYU,8060000.0,60,VARIABLE,21.13,PAID_OFF,2021.0
L0003491,C0003241,P017,020,2020,USD,420000.0,12,MIXED,9.52,PAID_OFF,2020.0
L0003492,C0003241,P017,031,2022,USD,30000.0,24,VARIABLE,9.9,PAID_OFF,2023.0
L0003493,C0003241,P016,029,2023,UYU,1710000.0,24,VARIABLE,17.81,PAID_OFF,2025.0
L0003494,C0003241,P018,012,2026,USD,410000.0,36,MIXED,10.88,PAID_OFF,2026.0
L0003495,C0003242,P012,034,2025,UYU,1840000.0,36,VARIABLE,16.79,PAID_OFF,2026.0
L0003496,C0003244,P015,016,2022,UYU,6190000.0,24,MIXED,18.67,RESTRUCTURED,
L0003497,C0003244,P016,003,2022,USD,25000.0,12,VARIABLE,12.05,PAID_OFF,2023.0
L0003498,C0003244,P016,031,2024,USD,16000.0,12,VARIABLE,12.6,PAID_OFF,2025.0
L0003499,C0003246,P012,022,2015,UYU,620000.0,48,MIXED,25.7,PAID_OFF,2017.0
L0003500,C0003246,P012,017,2017,UYU,540000.0,12,FIXED,22.79,PAID_OFF,2018.0
L0003501,C0003246,P013,013,2022,UYU,1160000.0,36,FIXED,17.9,WRITTEN_OFF,2023.0
L0003502,C0003246,P014,035,2022,UYU,1650000.0,300,VARIABLE,15.95,ACTIVE,
L0003503,C0003250,P014,015,2025,UYU,4860000.0,120,VARIABLE,15.95,ACTIVE,
L0003504,C0003251,P012,017,2015,UYU,175000.0,24,VARIABLE,23.2,PAID_OFF,2017.0
L0003505,C0003251,P013,014,2018,USD,17000.0,24,FIXED,11.85,DEFAULTED,2026.0
L0003506,C0003251,P013,036,2021,UYU,1260000.0,48,VARIABLE,14.59,PAID_OFF,2025.0
L0003507,C0003251,P014,015,2023,UYU,1600000.0,60,VARIABLE,16.57,PAID_OFF,2023.0
L0003508,C0003251,P014,007,2024,UYU,3090000.0,180,MIXED,14.97,DEFAULTED,2026.0
L0003509,C0003251,P012,028,2026,UYU,1110000.0,6,FIXED,22.0,DEFAULTED,
L0003510,C0003252,P012,018,2013,UYU,61000.0,6,FIXED,21.44,PAID_OFF,2014.0
L0003511,C0003252,P012,019,2014,UYU,85000.0,6,FIXED,25.65,PAID_OFF,2015.0
L0003512,C0003252,P013,019,2017,UYU,250000.0,24,VARIABLE,20.89,PAID_OFF,2019.0
L0003513,C0003252,P014,028,2022,UYU,2950000.0,60,VARIABLE,16.94,DEFAULTED,2026.0
L0003514,C0003252,P012,037,2026,UYU,80000.0,18,FIXED,20.32,PAID_OFF,2026.0
L0003515,C0003257,P012,026,2017,UYU,700000.0,48,FIXED,24.75,PAID_OFF,2021.0
L0003516,C0003260,P012,031,2021,UYU,760000.0,6,FIXED,20.2,RESTRUCTURED,
L0003517,C0003260,P013,008,2023,UYU,380000.0,36,VARIABLE,18.67,PAID_OFF,2026.0
L0003518,C0003260,P014,015,2023,UYU,9280000.0,300,VARIABLE,17.46,DEFAULTED,2026.0
L0003519,C0003260,P012,012,2026,UYU,410000.0,60,VARIABLE,18.99,ACTIVE,
L0003520,C0003260,P014,017,2026,UYU,11100000.0,300,FIXED,15.89,ACTIVE,
L0003521,C0003264,P012,013,1999,UYU,330000.0,6,FIXED,38.71,PAID_OFF,2000.0
L0003522,C0003264,P013,005,2009,UYU,1070000.0,72,FIXED,18.18,PAID_OFF,2015.0
L0003523,C0003264,P012,004,2015,UYU,330000.0,6,FIXED,23.09,PAID_OFF,2016.0
L0003524,C0003264,P012,005,2017,UYU,120000.0,12,FIXED,22.92,PAID_OFF,2018.0
L0003525,C0003264,P014,032,2021,UYU,8960000.0,300,MIXED,13.4,ACTIVE,
L0003526,C0003266,P012,016,2004,UYU,205000.0,60,FIXED,36.27,RESTRUCTURED,
L0003527,C0003268,P016,007,2024,USD,13000.0,12,VARIABLE,10.58,PAID_OFF,2025.0
L0003528,C0003268,P018,005,2024,UYU,5690000.0,60,VARIABLE,17.81,ACTIVE,
L0003529,C0003269,P013,009,2013,UYU,1360000.0,60,MIXED,18.58,PAID_OFF,2018.0
L0003530,C0003269,P012,016,2019,UYU,285000.0,36,FIXED,23.66,PAID_OFF,2022.0
L0003531,C0003272,P014,008,2022,UYU,11950000.0,120,VARIABLE,15.08,DEFAULTED,
L0003532,C0003279,P012,017,2014,UYU,420000.0,12,FIXED,23.46,PAID_OFF,2015.0
L0003533,C0003280,P013,013,2025,UYU,890000.0,72,FIXED,17.71,ACTIVE,
L0003534,C0003283,P015,013,2022,USD,110000.0,12,VARIABLE,12.85,PAID_OFF,2022.0
L0003535,C0003288,P014,022,2014,UYU,6080000.0,60,MIXED,18.39,PAID_OFF,2019.0
L0003536,C0003288,P012,022,2015,UYU,230000.0,48,FIXED,23.8,PAID_OFF,2019.0
L0003537,C0003288,P012,032,2017,USD,11000.0,24,FIXED,15.05,PAID_OFF,2019.0
L0003538,C0003288,P014,030,2019,UYU,7410000.0,300,VARIABLE,17.45,DEFAULTED,2026.0
L0003539,C0003288,P012,028,2021,UYU,680000.0,18,FIXED,19.67,PAID_OFF,2023.0
L0003540,C0003288,P013,001,2021,UYU,1560000.0,72,FIXED,14.34,PAID_OFF,2026.0
L0003541,C0003294,P014,028,2025,UYU,6130000.0,180,VARIABLE,13.66,PAID_OFF,2025.0
L0003542,C0003296,P012,027,2021,UYU,665000.0,36,FIXED,19.31,PAID_OFF,2024.0
L0003543,C0003296,P012,022,2025,UYU,165000.0,36,VARIABLE,22.97,DEFAULTED,2026.0
L0003544,C0003298,P014,005,1999,USD,65000.0,60,VARIABLE,11.41,PAID_OFF,2004.0
L0003545,C0003298,P012,010,2000,UYU,330000.0,48,FIXED,33.38,PAID_OFF,2004.0
L0003546,C0003298,P012,010,2001,USD,8000.0,6,FIXED,17.39,PAID_OFF,2002.0
L0003547,C0003298,P013,001,2005,UYU,2270000.0,36,VARIABLE,22.84,PAID_OFF,2008.0
L0003548,C0003298,P012,010,2011,UYU,425000.0,48,FIXED,20.23,PAID_OFF,2015.0
L0003549,C0003298,P014,018,2015,UYU,4810000.0,120,VARIABLE,19.14,DEFAULTED,
L0003550,C0003298,P012,021,2017,UYU,71000.0,24,FIXED,22.65,PAID_OFF,2019.0
L0003551,C0003298,P014,034,2019,USD,140000.0,60,VARIABLE,8.85,PAID_OFF,2024.0
L0003552,C0003298,P012,020,2020,USD,15000.0,6,FIXED,13.34,PAID_OFF,2021.0
L0003553,C0003298,P014,008,2024,UYU,14700000.0,300,FIXED,16.77,ACTIVE,
L0003554,C0003299,P012,020,2019,UYU,680000.0,24,VARIABLE,20.03,PAID_OFF,2021.0
L0003555,C0003299,P012,001,2023,UYU,160000.0,18,FIXED,22.09,PAID_OFF,2024.0
L0003556,C0003302,P013,024,2025,USD,38000.0,24,VARIABLE,11.43,PAID_OFF,2026.0
L0003557,C0003303,P014,008,2022,USD,235000.0,60,VARIABLE,9.63,PAID_OFF,2026.0
L0003558,C0003303,P012,019,2025,UYU,135000.0,60,FIXED,21.64,ACTIVE,
L0003559,C0003303,P012,011,2026,UYU,260000.0,12,FIXED,19.0,PAID_OFF,2026.0
L0003560,C0003304,P012,013,2022,USD,6000.0,6,FIXED,14.92,PAID_OFF,2023.0
L0003561,C0003305,P014,004,2012,USD,395000.0,240,FIXED,10.57,PAID_OFF,2015.0
L0003562,C0003305,P012,019,2015,UYU,815000.0,18,VARIABLE,22.51,PAID_OFF,2017.0
L0003563,C0003305,P012,017,2017,UYU,305000.0,36,FIXED,23.5,PAID_OFF,2020.0
L0003564,C0003305,P013,017,2023,UYU,7400000.0,60,VARIABLE,19.95,ACTIVE,
L0003565,C0003305,P014,032,2023,UYU,7020000.0,240,FIXED,16.97,PAID_OFF,2026.0
L0003566,C0003305,P012,028,2024,UYU,585000.0,60,FIXED,20.52,DEFAULTED,2026.0
L0003567,C0003306,P014,032,2022,UYU,7920000.0,300,MIXED,17.1,ACTIVE,
L0003568,C0003307,P012,037,2026,UYU,255000.0,18,VARIABLE,22.01,ACTIVE,
L0003569,C0003308,P012,005,2016,UYU,220000.0,60,FIXED,24.3,PAID_OFF,2021.0
L0003570,C0003308,P012,037,2022,UYU,100000.0,24,FIXED,24.22,PAID_OFF,2024.0
L0003571,C0003309,P013,035,2024,USD,26000.0,48,FIXED,14.02,DEFAULTED,
L0003572,C0003310,P015,011,2000,UYU,1290000.0,12,VARIABLE,32.86,PAID_OFF,2001.0
L0003573,C0003310,P015,008,2001,UYU,795000.0,36,VARIABLE,36.59,PAID_OFF,2004.0
L0003574,C0003310,P016,011,2006,UYU,4070000.0,12,VARIABLE,20.09,DEFAULTED,2026.0
L0003575,C0003310,P016,003,2013,UYU,1140000.0,12,VARIABLE,17.47,PAID_OFF,2014.0
L0003576,C0003310,P018,023,2015,USD,20000.0,36,VARIABLE,11.8,PAID_OFF,2018.0
L0003577,C0003310,P016,001,2017,UYU,14050000.0,12,MIXED,18.99,DEFAULTED,
L0003578,C0003310,P016,005,2025,UYU,8320000.0,36,VARIABLE,15.58,ACTIVE,
L0003579,C0003310,P018,032,2026,UYU,2840000.0,72,VARIABLE,14.51,DEFAULTED,
L0003580,C0003316,P013,001,2025,UYU,1430000.0,36,VARIABLE,16.52,ACTIVE,
L0003581,C0003316,P012,012,2026,UYU,660000.0,36,FIXED,20.02,ACTIVE,
L0003582,C0003316,P013,023,2026,UYU,9140000.0,48,FIXED,16.41,ACTIVE,
L0003583,C0003320,P013,030,2025,USD,24000.0,24,VARIABLE,12.89,PAID_OFF,2026.0
L0003584,C0003320,P012,017,2026,UYU,57000.0,18,FIXED,21.95,ACTIVE,
L0003585,C0003323,P013,037,2021,UYU,1150000.0,48,FIXED,17.55,PAID_OFF,2024.0
L0003586,C0003325,P014,011,2014,UYU,4200000.0,60,VARIABLE,18.0,WRITTEN_OFF,2026.0
L0003587,C0003325,P013,018,2017,UYU,975000.0,60,FIXED,18.33,PAID_OFF,2021.0
L0003588,C0003325,P012,005,2022,UYU,165000.0,36,VARIABLE,21.47,PAID_OFF,2025.0
L0003589,C0003325,P014,009,2024,UYU,9450000.0,240,MIXED,16.72,ACTIVE,
L0003590,C0003325,P012,021,2025,UYU,365000.0,48,FIXED,21.34,ACTIVE,
L0003591,C0003327,P012,030,2024,UYU,335000.0,24,FIXED,21.81,PAID_OFF,2026.0
L0003592,C0003328,P012,009,2015,UYU,340000.0,24,MIXED,24.34,DEFAULTED,
L0003593,C0003328,P013,021,2021,UYU,330000.0,36,MIXED,18.73,RESTRUCTURED,2026.0
L0003594,C0003331,P013,021,2021,USD,170000.0,36,FIXED,10.62,PAID_OFF,2024.0
L0003595,C0003331,P012,034,2023,UYU,590000.0,18,FIXED,21.53,PAID_OFF,2024.0
L0003596,C0003333,P014,001,2025,UYU,3560000.0,120,VARIABLE,15.1,ACTIVE,
L0003597,C0003334,P012,022,2013,UYU,515000.0,36,FIXED,22.46,PAID_OFF,2016.0
L0003598,C0003334,P012,005,2015,UYU,660000.0,36,VARIABLE,21.63,PAID_OFF,2016.0
L0003599,C0003334,P012,002,2017,UYU,335000.0,48,FIXED,22.5,PAID_OFF,2019.0
L0003600,C0003334,P012,018,2018,UYU,320000.0,60,MIXED,21.0,PAID_OFF,2023.0
L0003601,C0003334,P012,020,2022,UYU,510000.0,18,FIXED,20.52,PAID_OFF,2024.0
L0003602,C0003335,P012,017,2016,UYU,36000.0,12,FIXED,24.71,PAID_OFF,2016.0
L0003603,C0003335,P012,037,2023,UYU,205000.0,24,FIXED,22.0,PAID_OFF,2024.0
L0003604,C0003339,P016,001,2020,UYU,3040000.0,12,VARIABLE,13.27,PAID_OFF,2021.0
L0003605,C0003339,P016,027,2026,UYU,3420000.0,24,VARIABLE,17.29,ACTIVE,
L0003606,C0003340,P012,001,2014,UYU,140000.0,36,FIXED,23.14,PAID_OFF,2017.0
L0003607,C0003340,P012,029,2018,UYU,74000.0,36,FIXED,23.43,PAID_OFF,2021.0
L0003608,C0003340,P013,001,2020,USD,13000.0,24,VARIABLE,11.44,PAID_OFF,2021.0
L0003609,C0003340,P014,036,2023,UYU,1530000.0,300,FIXED,18.74,ACTIVE,
L0003610,C0003344,P012,009,2025,UYU,255000.0,12,VARIABLE,20.13,PAID_OFF,2025.0
L0003611,C0003344,P012,003,2026,UYU,110000.0,18,FIXED,21.61,ACTIVE,
L0003612,C0003345,P014,001,2016,UYU,3220000.0,240,FIXED,18.8,WRITTEN_OFF,2023.0
L0003613,C0003345,P013,028,2022,UYU,565000.0,60,FIXED,19.37,PAID_OFF,2026.0
L0003614,C0003345,P012,006,2024,UYU,705000.0,48,FIXED,22.33,ACTIVE,
L0003615,C0003347,P012,035,2024,UYU,105000.0,6,FIXED,19.96,PAID_OFF,2025.0
L0003616,C0003347,P014,019,2024,UYU,9420000.0,300,VARIABLE,18.07,ACTIVE,
L0003617,C0003347,P014,006,2026,UYU,3390000.0,60,FIXED,14.29,PAID_OFF,2026.0
L0003618,C0003348,P012,034,2021,UYU,490000.0,12,FIXED,17.7,RESTRUCTURED,2026.0
L0003619,C0003352,P012,002,2024,UYU,360000.0,12,FIXED,21.38,PAID_OFF,2024.0
L0003620,C0003352,P012,033,2025,UYU,83000.0,6,FIXED,21.36,PAID_OFF,2026.0
L0003621,C0003353,P012,007,2022,UYU,430000.0,24,FIXED,21.55,PAID_OFF,2024.0
L0003622,C0003355,P012,021,2021,UYU,115000.0,36,FIXED,18.39,DEFAULTED,
L0003623,C0003355,P013,021,2021,UYU,1140000.0,24,FIXED,15.33,PAID_OFF,2023.0
L0003624,C0003356,P014,024,2024,USD,56000.0,120,MIXED,12.24,ACTIVE,
L0003625,C0003356,P012,030,2026,UYU,230000.0,12,FIXED,21.16,PAID_OFF,2026.0
L0003626,C0003356,P013,006,2026,UYU,1660000.0,48,VARIABLE,16.92,ACTIVE,
L0003627,C0003358,P013,017,2020,UYU,4520000.0,60,VARIABLE,15.3,PAID_OFF,2025.0
L0003628,C0003358,P013,011,2022,UYU,2060000.0,48,FIXED,18.04,PAID_OFF,2026.0
L0003629,C0003360,P014,007,2026,USD,100000.0,120,MIXED,11.17,ACTIVE,
L0003630,C0003361,P012,027,2026,UYU,1040000.0,24,FIXED,17.93,ACTIVE,
L0003631,C0003361,P013,023,2026,UYU,2020000.0,72,FIXED,16.43,ACTIVE,
L0003632,C0003364,P013,017,2024,UYU,575000.0,48,FIXED,18.87,ACTIVE,
L0003633,C0003364,P012,035,2026,UYU,585000.0,12,FIXED,18.0,PAID_OFF,2026.0
L0003634,C0003367,P012,004,2026,UYU,225000.0,24,FIXED,20.25,ACTIVE,
L0003635,C0003371,P012,027,2017,UYU,700000.0,18,FIXED,22.9,PAID_OFF,2019.0
L0003636,C0003371,P013,031,2024,UYU,3480000.0,60,FIXED,17.8,ACTIVE,
L0003637,C0003374,P012,011,2015,UYU,82000.0,18,FIXED,23.43,PAID_OFF,2017.0
L0003638,C0003374,P014,030,2016,UYU,3440000.0,300,VARIABLE,18.91,DEFAULTED,2026.0
L0003639,C0003374,P014,033,2017,USD,135000.0,120,MIXED,9.97,PAID_OFF,2026.0
L0003640,C0003374,P014,009,2018,UYU,3960000.0,60,FIXED,16.71,PAID_OFF,2022.0
L0003641,C0003374,P012,005,2025,UYU,325000.0,36,FIXED,21.39,ACTIVE,
L0003642,C0003375,P012,023,2016,UYU,815000.0,24,FIXED,25.16,PAID_OFF,2018.0
L0003643,C0003377,P012,005,2013,UYU,510000.0,24,FIXED,20.79,PAID_OFF,2014.0
L0003644,C0003378,P014,005,2016,UYU,3470000.0,240,MIXED,18.91,ACTIVE,
L0003645,C0003378,P012,035,2022,UYU,355000.0,60,FIXED,22.02,PAID_OFF,2026.0
L0003646,C0003378,P013,033,2024,UYU,600000.0,36,FIXED,19.75,PAID_OFF,2025.0
L0003647,C0003379,P012,009,2002,UYU,385000.0,6,FIXED,52.25,PAID_OFF,2003.0
L0003648,C0003379,P012,014,2004,UYU,745000.0,24,FIXED,36.54,PAID_OFF,2005.0
L0003649,C0003382,P012,026,2020,UYU,365000.0,18,FIXED,18.14,PAID_OFF,2022.0
L0003650,C0003382,P013,004,2021,UYU,690000.0,24,FIXED,14.08,PAID_OFF,2021.0
L0003651,C0003382,P012,037,2024,UYU,785000.0,60,FIXED,20.84,ACTIVE,
L0003652,C0003382,P012,013,2025,UYU,355000.0,48,FIXED,20.31,ACTIVE,
L0003653,C0003382,P014,026,2026,UYU,7970000.0,180,MIXED,15.4,DEFAULTED,
L0003654,C0003383,P012,001,2012,UYU,120000.0,12,FIXED,20.71,PAID_OFF,2012.0
L0003655,C0003384,P013,020,2026,USD,25000.0,24,MIXED,11.79,ACTIVE,
L0003656,C0003386,P012,019,2016,UYU,305000.0,18,FIXED,24.43,PAID_OFF,2018.0
L0003657,C0003386,P013,026,2020,UYU,1520000.0,60,FIXED,16.03,PAID_OFF,2025.0
L0003658,C0003390,P012,005,2021,UYU,150000.0,48,FIXED,17.99,PAID_OFF,2025.0
L0003659,C0003390,P013,001,2024,UYU,1550000.0,60,FIXED,20.81,ACTIVE,
L0003660,C0003390,P014,034,2024,UYU,3410000.0,120,VARIABLE,15.22,ACTIVE,
L0003661,C0003391,P013,011,2007,USD,24000.0,24,VARIABLE,12.81,PAID_OFF,2009.0
L0003662,C0003391,P012,027,2014,UYU,52000.0,18,FIXED,22.81,PAID_OFF,2015.0
L0003663,C0003394,P015,018,2026,USD,26000.0,12,FIXED,13.04,PAID_OFF,2026.0
L0003664,C0003394,P017,013,2026,USD,54000.0,84,VARIABLE,12.35,DEFAULTED,
L0003665,C0003395,P012,015,2021,UYU,585000.0,60,FIXED,18.72,PAID_OFF,2024.0
L0003666,C0003395,P012,005,2022,UYU,170000.0,18,FIXED,23.91,DEFAULTED,2026.0
L0003667,C0003396,P012,017,2025,UYU,135000.0,18,FIXED,21.64,PAID_OFF,2025.0
L0003668,C0003398,P013,015,2012,USD,22000.0,36,FIXED,11.11,PAID_OFF,2015.0
L0003669,C0003398,P013,034,2024,UYU,1230000.0,48,VARIABLE,17.61,ACTIVE,
L0003670,C0003399,P013,032,2023,UYU,1150000.0,24,VARIABLE,17.78,PAID_OFF,2025.0
L0003671,C0003399,P013,026,2025,UYU,2090000.0,24,VARIABLE,16.43,PAID_OFF,2026.0
L0003672,C0003400,P013,034,2025,UYU,745000.0,48,FIXED,19.61,ACTIVE,
L0003673,C0003404,P012,010,2011,UYU,335000.0,60,FIXED,20.51,DEFAULTED,
L0003674,C0003404,P012,011,2018,UYU,215000.0,36,FIXED,23.23,PAID_OFF,2021.0
L0003675,C0003404,P013,003,2019,UYU,1380000.0,36,VARIABLE,18.81,PAID_OFF,2022.0
L0003676,C0003407,P012,033,2021,UYU,110000.0,18,FIXED,18.9,PAID_OFF,2023.0
L0003677,C0003407,P013,023,2021,UYU,1540000.0,48,FIXED,17.36,PAID_OFF,2025.0
L0003678,C0003407,P013,031,2026,USD,28000.0,36,MIXED,11.78,ACTIVE,
L0003679,C0003410,P017,030,2026,USD,66000.0,12,VARIABLE,11.77,PAID_OFF,2026.0
L0003680,C0003415,P014,001,2023,UYU,10000000.0,240,MIXED,18.81,DEFAULTED,
L0003681,C0003416,P012,024,2026,UYU,265000.0,18,FIXED,19.04,ACTIVE,
L0003682,C0003417,P012,005,2010,UYU,630000.0,12,FIXED,19.92,PAID_OFF,2011.0
L0003683,C0003417,P012,015,2011,UYU,350000.0,60,FIXED,20.92,PAID_OFF,2016.0
L0003684,C0003419,P013,003,2013,USD,27000.0,24,VARIABLE,10.75,PAID_OFF,2015.0
L0003685,C0003419,P013,012,2025,UYU,735000.0,60,VARIABLE,18.45,PAID_OFF,2025.0
L0003686,C0003421,P012,006,2025,UYU,150000.0,24,FIXED,20.38,PAID_OFF,2026.0
L0003687,C0003423,P012,015,2023,UYU,120000.0,18,FIXED,23.53,PAID_OFF,2025.0
L0003688,C0003424,P013,010,2021,UYU,645000.0,48,FIXED,17.16,DEFAULTED,
L0003689,C0003424,P012,001,2026,UYU,290000.0,48,FIXED,23.21,DEFAULTED,2026.0
L0003690,C0003425,P012,004,2001,UYU,255000.0,36,FIXED,40.4,RESTRUCTURED,2026.0
L0003691,C0003425,P014,011,2003,UYU,4210000.0,180,FIXED,40.34,DEFAULTED,
L0003692,C0003425,P012,005,2004,USD,6000.0,6,MIXED,15.32,PAID_OFF,2004.0
L0003693,C0003425,P012,017,2006,UYU,390000.0,6,VARIABLE,25.87,PAID_OFF,2007.0
L0003694,C0003425,P014,015,2008,USD,245000.0,240,VARIABLE,12.06,PAID_OFF,2017.0
L0003695,C0003425,P014,019,2011,USD,32000.0,60,FIXED,9.79,PAID_OFF,2016.0
L0003696,C0003425,P012,005,2014,UYU,195000.0,24,FIXED,21.44,PAID_OFF,2014.0
L0003697,C0003425,P012,013,2015,UYU,195000.0,6,FIXED,22.44,PAID_OFF,2016.0
L0003698,C0003425,P013,002,2019,UYU,2240000.0,24,VARIABLE,17.73,PAID_OFF,2021.0
